,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2
380,,FOUR,ashwood,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,77,20,3.713572066704308,Y,Y,Y,Y,80.5,58.5,6.668228248417403,1975,1.6094379124341003,0.0,14.031428869988192,0.0,2015,0,12.4,30.8,0.0,19.1,0.33647223662121295,0.262364264467491,0.832909122935104,1.091923300517313,1240000,1660000,0.0,GntlyInclnd,1489167,14.291745358078465,1520000
381,,FOUR,ashwood,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,64,15,3.4965075614664802,N,N,N,N,80.5,58.5,6.634633357861686,1960,1.0986122886681098,1.6094379124341003,13.304686600863562,6.2166061010848646,2007,2017,13.7,19.4,0.0,17.3,1.2809338454620642,0.5306282510621704,0.7419373447293773,0.7929925155296614,1240000,1660000,23.7,ModInclnd,1426667,14.187074804051692,1340000
382,,TWO,ashwood,3147,20150228,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,N,N,Y,Y,80.5,58.5,6.315358001522335,1998,1.0986122886681098,0.0,13.770514238058096,0.0,2010,0,17.9,32.3,0.0,18.2,1.0296194171811581,0.7419373447293773,1.0986122886681098,0.7466879474879752,1580000,2120000,0.0,ModInclnd,1400000,14.23422155071698,1580000
383,,TWO,ashburton,3147,20161126,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,68,27,3.7376696182833684,N,N,N,N,31.5,57.5,6.368187186350492,1976,0.6931471805599453,0.0,0.0,0.0,0,0,12.2,17.4,0.0,14.7,0.7419373447293773,0.6418538861723948,1.2237754316221157,1.1662709371419244,1300000,1740000,16.7,GntlyInclnd,1646667,14.207553321415745,1430000
384,,THREE,ashburton,3147,20161112,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,54,37,3.8501476017100584,Y,Y,Y,Y,31.5,57.5,6.493753839851686,1949,0.6931471805599453,0.0,0.0,0.0,0,0,13.2,25.5,1.0986122886681098,15.6,0.33647223662121295,0.33647223662121295,1.0296194171811581,0.5933268452777344,1370000,1830000,0.0,GntlyInclnd,1636000,14.207553321415745,1510000
385,,EIGHT,ashburton,3147,20161112,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,54,37,3.8501476017100584,Y,N,Y,Y,31.5,57.5,6.46302945692067,1940,0.6931471805599453,0.0,0.0,0.0,0,0,13.2,25.5,1.0986122886681098,16.4,0.5306282510621704,0.6931471805599453,0.8754687373538999,0.5877866649021191,1030000,1360000,16.5,NrlyLvl,1690000,0.0,0
386,,FOUR,ashburton,3147,20161022,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,64,16,3.784189633918261,N,Y,N,N,31.5,57.5,6.419994928147142,1977,0.6931471805599453,0.0,0.0,0.0,0,0,6.9,13.2,2.856470206220483,15.9,0.262364264467491,0.262364264467491,0.9162907318741551,0.41871033485818504,1370000,1830000,17.1,NrlyLvl,1666667,14.207553321415745,1510000
387,,NINE,ashburton,3147,20160829,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,73,11,3.5553480614894135,Y,N,N,N,31.5,57.5,6.976348070447749,1975,0.6931471805599453,0.0,0.0,0.0,0,0,8.7,20.4,0.0,16.2,0.4700036292457356,0.5877866649021191,0.8754687373538999,0.2851789422336624,1370000,1830000,19.2,NrlyLvl,1788333,14.352004513273993,1870000
388,,FOUR,ashburton,3147,20160625,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,66,16,3.4965075614664802,Y,N,N,N,31.5,57.5,6.419994928147142,1970,0.6931471805599453,1.3862943611198906,0.0,6.175867270105761,0,2017,5.6,12.7,1.0986122886681098,15.8,0.6418538861723948,0.9162907318741551,1.0986122886681098,1.252762968495368,1430000,1920000,16.8,NrlyLvl,1551667,14.166168133802548,1870000
389,,SIX,ashburton,3147,20160604,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,47,47,3.871201010907891,N,Y,N,N,31.5,57.5,6.499787040655854,1980,0.6931471805599453,0.0,0.0,0.0,0,0,9.8,13.4,1.9740810260220096,16.0,0.262364264467491,0.262364264467491,0.4700036292457356,0.5481214085096876,1370000,1830000,17.3,NrlyLvl,1650000,13.997832948091215,850000
390,,,ashburton,3147,20141122,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,0.6931471805599453,1.3862943611198906,66,16,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.546785410760524,1980,1.6094379124341003,0.0,13.435714658591923,0.0,2006,0,12.9,31.0,0.0,16.2,0.6418538861723948,0.4054651081081644,0.4700036292457356,0.3506568716131694,1510000,2010000,15.3,NrlyLvl,1915000,14.669926311652166,2000000
391,,SEVEN,ashburton,3147,20141115,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,62,14,3.5553480614894135,Y,N,Y,N,31.5,57.5,6.517671272912275,1959,1.6094379124341003,0.0,12.586223364451623,0.0,2000,0,12.1,17.6,0.0,15.5,0.4054651081081644,0.5306282510621704,1.0647107369924282,0.29266961396282,1580000,2120000,0.0,ModInclnd,2167500,14.36939624590319,1480000
392,,,ashwood,3147,20170715,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,73,23,3.6888794541139363,Y,N,N,N,80.5,58.5,6.588926477533519,1965,0.6931471805599453,0.0,0.0,0.0,0,0,4.5,12.0,0.0,16.3,0.6931471805599453,0.07973496801885356,0.33647223662121295,0.3852624007906449,1240000,1660000,18.3,GntlyInclnd,1376667,14.030622744032508,1480000
393,,THREE,ashwood,3147,20161015,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,0.6931471805599453,68,23,3.7612001156935624,Y,N,Y,N,80.5,58.5,6.393590753950631,1940,1.0986122886681098,0.0,12.301387370778713,0.0,1997,0,9.4,24.8,0.0,17.7,1.1631508098056809,0.5306282510621704,0.9162907318741551,1.144222799920162,1430000,1920000,15.3,GntlyInclnd,1475000,14.23422155071698,1580000
394,,,ashwood,3147,20160929,WkDay,ThDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,64,15,3.4965075614664802,N,N,N,N,80.5,58.5,6.660575149839686,1980,1.791759469228055,0.6931471805599453,13.753636218075409,5.968707559985366,2015,2015,12.5,16.7,1.0296194171811581,16.6,0.8754687373538999,0.18232155679395465,0.262364264467491,0.7975071958841881,1330000,1610000,18.4,GntlyInclnd,1426667,14.291745358078465,1520000
395,,EIGHT,ashwood,3147,20160813,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,77,24,3.7612001156935624,Y,N,Y,N,80.5,58.5,6.588926477533519,2003,1.0986122886681098,0.0,12.840003118946523,0.0,2002,0,7.9,15.1,0.9555114450274363,18.0,1.1314021114911006,0.6418538861723948,1.0296194171811581,0.35767444427181594,1430000,1920000,16.7,NrlyLvl,1514500,14.253766134056512,1340000
396,,FOUR,ashwood,3147,20160806,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,Y,N,Y,Y,80.5,58.5,6.431331081933479,2000,1.0986122886681098,0.0,11.970040137327633,0.0,1997,0,5.8,14.4,0.0,18.0,0.8754687373538999,0.262364264467491,1.0296194171811581,0.7701082216960736,1430000,1920000,19.3,ModInclnd,1425583,13.8924725250259,1200000
397,,THREE,ashwood,3147,20151107,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,Y,N,N,N,80.5,58.5,6.236369590203704,2000,1.0986122886681098,1.3862943611198906,11.884495917930655,6.68586094706836,1997,2016,11.9,16.8,0.7884573603642702,17.4,0.7419373447293773,0.33647223662121295,0.7884573603642702,0.8020015854720274,1430000,1920000,19.9,NrlyLvl,1441667,14.23422155071698,1580000
398,,FOUR,ashburton,3147,20160521,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1.3862943611198906,0.6931471805599453,1.0986122886681098,67,27,3.6635616461296463,N,N,N,N,31.5,57.5,6.289715570908998,1980,0.6931471805599453,0.0,0.0,0.0,0,0,8.1,18.5,0.0,16.0,0.6931471805599453,0.33647223662121295,0.6931471805599453,0.3646431135879093,1430000,1920000,15.3,GntlyInclnd,1666667,14.45736497045232,1510000
399,,ONE,ashburton,3147,20151010,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,54,46,3.871201010907891,N,Y,Y,Y,31.5,57.5,6.618738983517219,1940,1.6094379124341003,0.0,13.270785106659046,0.0,2006,0,17.5,29.2,0.0,15.6,0.262364264467491,0.6931471805599453,0.8754687373538999,0.5423242908253617,1430000,1920000,17.2,GntlyInclnd,1691000,14.253766134056512,1920000
400,,EIGHT,ashburton,3147,20150822,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,64,18,3.6375861597263857,N,N,N,N,31.5,57.5,6.504288173536645,1950,0.6931471805599453,0.0,0.0,0.0,0,0,11.8,18.8,0.0,16.3,0.5306282510621704,0.5306282510621704,0.6931471805599453,0.10436001532424277,1510000,2010000,16.2,NrlyLvl,1735000,14.207553321415745,1510000
401,,,ashburton,3147,20150418,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,67,27,3.6635616461296463,Y,N,N,N,31.5,57.5,6.499787040655854,1960,0.6931471805599453,0.6931471805599453,0.0,6.018593214496234,0,2010,13.5,21.9,1.5260563034950492,16.0,0.5306282510621704,0.33647223662121295,0.5877866649021191,0.2151113796169455,1580000,2120000,16.8,GntlyInclnd,1666667,14.59023818634603,1920000
402,,FOUR,ashburton,3147,20150214,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,73,22,3.58351893845611,Y,N,N,N,31.5,57.5,6.590301048196686,1920,1.0986122886681098,0.0,12.07824495582233,0.0,1987,0,19.0,25.1,3.0252910757955354,15.8,0.33647223662121295,0.5306282510621704,0.6931471805599453,0.6626879730752367,1660000,2220000,16.0,NrlyLvl,2030167,14.45736497045232,1430000
403,,FOUR,ashwood,3147,20170624,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,0.6931471805599453,1.0986122886681098,73,23,3.6888794541139363,N,N,N,N,80.5,58.5,6.658011045870748,1980,1.0986122886681098,0.6931471805599453,13.451668563394815,5.942799375126701,2008,2008,8.3,12.3,0.8754687373538999,18.3,1.0296194171811581,0.7884573603642702,1.0986122886681098,0.3001045924503381,1240000,1660000,18.1,GntlyInclnd,1512500,14.207553321415745,1500000
404,,EIGHT,ashwood,3147,20170304,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,68,23,3.7612001156935624,Y,N,N,N,80.5,58.5,6.565264970035361,1960,0.6931471805599453,0.0,0.0,0.0,0,0,16.1,27.4,0.0,17.5,0.9555114450274363,0.18232155679395465,0.832909122935104,1.1568811967920856,1300000,1740000,16.6,GntlyInclnd,1376667,14.115615891155079,1450000
405,,THREE,ashwood,3147,20150905,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,51,32,3.9318256327243257,N,N,Y,Y,80.5,58.5,6.625392368007956,1991,1.3862943611198906,0.0,12.861001210669146,0.0,2005,0,10.2,14.0,0.0,16.8,0.4054651081081644,0.33647223662121295,0.4054651081081644,0.7654678421395714,1430000,1920000,21.1,GntlyInclnd,1525833,13.997832948091215,1120000
406,,ONE,ashwood,3147,20140531,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,58,23,3.8501476017100584,Y,Y,Y,N,80.5,58.5,6.2324480165505225,1975,1.3862943611198906,0.0,12.390479526523466,0.0,1996,0,7.5,18.9,0.0,17.6,0.6418538861723948,0.4700036292457356,0.8754687373538999,0.5766133643039938,1510000,2010000,0.0,GntlyInclnd,1758333,14.272936037914342,1520000
407,ONE,FIVE,ashburton,3147,20170621,WkDay,WDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,73,22,3.58351893845611,Y,N,N,N,31.5,57.5,6.835184586147301,2016,0.6931471805599453,0.0,0.0,0.0,0,0,7.8,13.5,0.4700036292457356,16.3,0.5306282510621704,0.5877866649021191,0.8754687373538999,0.6418538861723948,1890000,2270000,20.1,NrlyLvl,1644000,14.508658238524095,2240000
408,,ONE,ashburton,3147,20170304,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,54,37,3.8501476017100584,N,N,Y,N,31.5,57.5,6.46302945692067,1950,1.6094379124341003,0.0,12.810391344620207,0.0,2002,0,16.1,27.4,0.0,15.6,0.5306282510621704,0.4700036292457356,1.0296194171811581,0.6205764877251099,1370000,1830000,18.8,NrlyLvl,1720000,14.207553321415745,1510000
409,,FOUR,ashburton,3147,20161119,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,47,47,3.871201010907891,N,Y,N,N,31.5,57.5,6.499787040655854,1960,0.0,0.6931471805599453,0.0,6.066108090103747,0,2017,11.7,19.4,0.0,15.6,0.5306282510621704,0.4700036292457356,1.0296194171811581,0.5364933705145685,1430000,1920000,16.8,NrlyLvl,1666667,14.207553321415745,1510000
410,,FOUR,ashburton,3147,20160716,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,75,20,3.6375861597263857,N,N,N,N,31.5,57.5,6.513230110912307,1935,0.6931471805599453,0.0,0.0,0.0,0,0,7.8,13.7,0.0,16.4,0.5306282510621704,0.6931471805599453,0.8754687373538999,1.1249295969854831,1660000,2220000,0.0,GntlyInclnd,1737667,14.173185701536545,1370000
411,,ONE,ashburton,3147,20160624,WkDay,FDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.0986122886681098,54,46,3.871201010907891,N,Y,Y,Y,31.5,57.5,5.955837369464831,1982,1.0986122886681098,0.6931471805599453,13.279368835614243,6.054439346269371,2009,2009,6.9,10.7,2.6946271807700692,15.1,0.33647223662121295,0.33647223662121295,1.1631508098056809,0.5877866649021191,1510000,2010000,19.8,GntlyInclnd,1784000,13.8924725250259,1200000
412,,NINE,ashburton,3147,20160528,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,75,20,3.6375861597263857,Y,N,Y,N,31.5,57.5,6.46302945692067,1976,0.6931471805599453,0.0,0.0,0.0,0,0,5.7,13.2,0.4700036292457356,16.2,0.832909122935104,0.5306282510621704,0.7884573603642702,0.5423242908253617,1580000,2120000,15.3,NrlyLvl,1666667,14.207553321415745,1510000
413,,TWO,ashburton,3147,20160514,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,72,5,3.5263605246161616,N,N,N,N,31.5,57.5,6.546785410760524,1975,0.6931471805599453,0.0,0.0,0.0,0,0,14.5,21.7,0.0,15.1,0.5306282510621704,0.18232155679395465,0.832909122935104,1.2919836816486494,1510000,2010000,14.8,NrlyLvl,1793333,14.441449523589984,1850000
414,,ONE,ashburton,3147,20151107,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,62,14,3.5553480614894135,Y,N,Y,N,31.5,57.5,6.546785410760524,1960,1.0986122886681098,0.0,12.323860125621126,0.0,1993,0,11.9,16.8,0.7884573603642702,14.5,0.9932517730102833,0.4700036292457356,0.9555114450274363,0.2151113796169455,1380000,2100000,15.1,GntlyInclnd,1851667,14.352004513273993,1740000
415,,SIX,ashburton,3147,20150808,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,54,46,3.871201010907891,Y,Y,Y,N,31.5,57.5,6.641182169740591,1950,0.6931471805599453,0.0,0.0,0.0,0,0,8.8,12.6,0.33647223662121295,15.3,0.9932517730102833,0.18232155679395465,0.9162907318741551,0.6205764877251099,1510000,2010000,0.0,GntlyInclnd,1781667,13.928840136128022,1480000
416,,,ashburton,3147,20150620,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,61,21,3.58351893845611,Y,N,Y,N,31.5,57.5,6.364750756851911,1960,1.6094379124341003,0.6931471805599453,13.897091466615258,6.54534966033442,2013,2017,4.1,11.6,0.0,16.7,0.7884573603642702,0.262364264467491,1.5686159179138452,0.5128236264286639,1580000,2120000,15.1,NrlyLvl,1736667,14.45736497045232,1510000
417,,,ashburton,3147,20150525,WkDay,MDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,66,16,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.630683385642372,1948,0.6931471805599453,0.0,0.0,0.0,0,0,7.4,17.1,0.0,15.4,0.9162907318741551,0.9162907318741551,1.0647107369924282,0.412109650826833,1370000,1830000,17.1,NrlyLvl,1780000,13.8924725250259,1200000
418,,SEVEN,ashburton,3147,20150512,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,73,22,3.58351893845611,Y,N,Y,Y,31.5,57.5,6.546785410760524,1920,1.0986122886681098,0.0,10.545367754151743,0.0,1980,0,12.8,17.4,0.0,14.5,0.832909122935104,0.18232155679395465,1.0647107369924282,0.688134638736401,1740000,2330000,15.3,GntlyInclnd,2167500,14.45736497045232,1430000
419,,TWO,ashburton,3147,20150418,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,66,16,3.4965075614664802,Y,N,Y,N,31.5,57.5,6.546785410760524,2007,1.0986122886681098,0.0,13.490474083050811,0.0,2006,0,13.5,21.9,1.5260563034950492,14.8,0.6418538861723948,0.09531017980432487,0.9932517730102833,0.12221763272424921,1350000,2100000,15.2,NrlyLvl,2066667,14.441449523589984,1430000
420,,ONE,ashburton,3147,20150321,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,62,14,3.5553480614894135,N,N,Y,N,31.5,57.5,5.840641657373398,1930,1.0986122886681098,0.6931471805599453,13.76421831620775,6.2166061010848646,2013,2011,11.9,22.7,0.0,15.5,1.0296194171811581,0.33647223662121295,0.9555114450274363,0.1484200051182733,1510000,2010000,22.7,NrlyLvl,1863333,14.669926311652166,2000000
421,,EIGHT,ashburton,3147,20140621,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.3862943611198906,68,27,3.7376696182833684,Y,N,Y,Y,31.5,57.5,6.429719478039138,1950,1.3862943611198906,0.0,13.056225711649638,0.0,2005,0,11.7,15.9,0.0,16.2,0.6418538861723948,0.4054651081081644,0.4700036292457356,1.184789984909162,1740000,2330000,18.0,NrlyLvl,2206667,14.173185701536545,1870000
422,,THREE,ashwood,3147,20170311,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,68,21,3.5553480614894135,N,Y,N,N,80.5,58.5,6.587550014824796,1970,1.0986122886681098,0.6931471805599453,13.534474352733596,6.621405651764134,2013,2016,18.0,26.4,0.0,17.7,1.1631508098056809,0.4700036292457356,0.9162907318741551,0.7030975114131134,1370000,1830000,16.8,GntlyInclnd,1512500,14.291745358078465,1520000
423,,ONE,ashwood,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.6094379124341003,68,21,3.5553480614894135,Y,N,Y,Y,80.5,58.5,6.588926477533519,1958,1.6094379124341003,0.0,13.303018546545275,0.0,2008,0,13.7,19.4,0.0,17.7,1.1631508098056809,0.4700036292457356,0.9162907318741551,0.5481214085096876,1430000,1920000,16.5,GntlyInclnd,1517500,14.166168133802548,1550000
424,,FOUR,ashwood,3147,20161008,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,N,N,N,N,80.5,58.5,6.267200548541362,1998,1.0986122886681098,0.0,11.901590234400047,0.0,1997,0,9.7,16.9,0.0,16.6,0.8754687373538999,0.18232155679395465,0.262364264467491,1.235471471385307,1430000,1920000,0.0,GntlyInclnd,1441667,14.115615891155079,1450000
425,,SIX,ashwood,3147,20160917,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,1.3862943611198906,1.0986122886681098,72,15,3.58351893845611,N,N,Y,Y,80.5,58.5,6.375024819828097,1997,1.0986122886681098,0.0,11.845827048676645,0.0,1997,0,11.1,19.8,0.0,17.4,0.832909122935104,0.4054651081081644,0.7884573603642702,0.76080582903376,1510000,2010000,18.1,GntlyInclnd,1465000,14.166168133802548,1580000
426,,ONE,ashwood,3147,20160306,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,64,15,3.4965075614664802,Y,N,N,N,80.5,58.5,6.660575149839686,2006,1.0986122886681098,0.6931471805599453,13.005831808336863,5.69035945432406,2006,2007,17.4,25.2,0.0,17.4,0.7419373447293773,0.33647223662121295,0.7884573603642702,0.76080582903376,1370000,1560000,18.4,GntlyInclnd,1477833,14.291745358078465,1420000
427,,THREE,ashwood,3147,20151202,WkDay,WDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,55,45,3.8066624897703196,Y,Y,Y,Y,80.5,58.5,6.920671504248683,1980,1.3862943611198906,0.0,13.45883704259595,0.0,2004,0,9.2,17.5,0.0,17.7,1.1314021114911006,0.5306282510621704,0.9162907318741551,1.2499017362143359,1660000,2220000,0.0,GntlyInclnd,1758333,13.928840136128022,1350000
428,,THREE,ashwood,3147,20141206,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,55,45,3.8066624897703196,Y,N,N,N,80.5,58.5,6.937314081223682,1989,1.3862943611198906,0.6931471805599453,13.321215875492413,6.2166061010848646,2006,2002,15.4,22.7,1.2809338454620642,18.5,0.9555114450274363,0.832909122935104,1.1314021114911006,0.6981347220709844,1430000,1920000,20.3,GntlyInclnd,1606667,14.272936037914342,1840000
429,,THREE,ashburton,3147,20170722,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,68,27,3.7376696182833684,N,N,N,N,31.5,57.5,6.452048954437226,1975,0.6931471805599453,0.0,0.0,0.0,0,0,5.4,12.4,0.0,17.3,0.5877866649021191,0.262364264467491,0.7419373447293773,1.2119409739751128,1120000,1510000,16.7,NrlyLvl,1646667,14.173185701536545,1420000
430,,FIVE,ashburton,3147,20150905,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,73,22,3.58351893845611,Y,N,Y,Y,31.5,57.5,6.400257445308821,1940,1.3862943611198906,0.0,13.255146239950099,0.0,2003,0,10.2,14.0,0.0,15.6,0.262364264467491,0.6931471805599453,0.8754687373538999,0.6418538861723948,1580000,2120000,13.6,NrlyLvl,1666667,14.45736497045232,1430000
431,,,ashburton,3147,20150723,WkDay,ThDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,59,37,3.912023005428146,Y,Y,Y,N,31.5,57.5,6.582025138892826,1950,0.6931471805599453,0.6931471805599453,0.0,5.802118375377063,0,2016,5.1,16.1,0.0,15.3,0.4700036292457356,0.6418538861723948,0.9932517730102833,0.22314355131420976,1580000,2120000,18.2,NrlyLvl,1740000,14.207553321415745,1510000
432,,SEVEN,ashburton,3147,20140912,WkDay,FDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,62,14,3.5553480614894135,Y,N,Y,N,31.5,57.5,6.546785410760524,1927,0.6931471805599453,0.0,0.0,0.0,0,0,5.8,15.5,0.0,16.1,0.4054651081081644,0.4054651081081644,0.9932517730102833,0.19062035960864973,1740000,2330000,0.0,NrlyLvl,1816667,14.669926311652166,2000000
433,,,ashburton,3147,20140315,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.3862943611198906,75,20,3.6375861597263857,Y,N,Y,N,31.5,57.5,6.628041376179533,1935,1.0986122886681098,0.0,10.725489582719506,0.0,1976,0,16.6,29.5,0.0,15.4,0.9555114450274363,0.262364264467491,0.8754687373538999,0.708035793053696,1860000,2270000,17.5,GntlyInclnd,2285000,14.59023818634603,2000000
434,,ONE,ashwood,3147,20170325,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,77,24,3.7612001156935624,N,N,N,N,80.5,58.5,6.633318433280377,1960,0.6931471805599453,0.6931471805599453,0.0,6.111467339502679,0,2014,15.3,29.7,0.0,17.9,1.0986122886681098,0.5877866649021191,0.9932517730102833,0.4762341789963716,1370000,1830000,17.5,GntlyInclnd,1468333,13.981025843899115,1350000
435,,,ashwood,3147,20160402,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,Y,N,Y,Y,80.5,58.5,6.373319789577012,2000,1.791759469228055,0.6931471805599453,13.770514238058096,6.775366090936392,2012,2010,15.5,19.5,0.0,17.8,0.832909122935104,0.262364264467491,0.9162907318741551,0.7561219797213337,1580000,2120000,18.1,ModInclnd,1475000,14.187074804051692,650000
436,,SIX,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,73,7,3.4965075614664802,Y,N,Y,Y,31.5,57.5,6.565264970035361,1994,1.0986122886681098,0.0,12.097936057925594,0.0,1994,0,13.7,19.4,0.0,14.7,0.7419373447293773,0.5877866649021191,1.1939224684724346,0.31481073984003355,1510000,2010000,16.1,NrlyLvl,1651000,14.187074804051692,1510000
437,,SEVEN,ashburton,3147,20161218,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,61,21,3.58351893845611,Y,Y,Y,N,31.5,57.5,6.660575149839686,1938,1.791759469228055,0.0,13.854732232655556,0.0,2012,0,10.0,17.5,0.0,15.6,0.5306282510621704,0.4700036292457356,1.0296194171811581,0.4637340162321401,1860000,2350000,18.2,NrlyLvl,1966667,14.59023818634603,2240000
438,,NINE,ashburton,3147,20161203,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,76,10,3.4965075614664802,Y,N,Y,Y,31.5,57.5,6.396929655216146,1930,1.0986122886681098,0.0,13.919871474189012,0.0,2011,0,9.9,23.9,0.0,15.5,0.8754687373538999,0.8754687373538999,0.9932517730102833,1.2499017362143359,1510000,2010000,15.3,NrlyLvl,2004167,13.997832948091215,1680000
