10349,1035362.99387 ,10349,1130000,10349,10349,
10350,1048903.34103 ,10350,1144800,10350,10350,
10351,1058695.47463 ,10351,1156000,10351,10351,
10352,1076331.78094 ,10352,1175000,10352,10352,
10353,1010481.01983 ,10353,1103000,10353,10353,
10354,1062633.688 ,10354,1160000,10354,10354,
10355,1033739.7493 ,10355,1128000,10355,10355,
10356,1008838.65652 ,10356,1101000,10356,10356,
10357,1008838.65652 ,10357,1101000,10357,10357,
10358,1048924.18107 ,10358,1145000,10358,10358,
10359,1052072.43973 ,10359,1148000,10359,10359,
10360,1030688.77946 ,10360,1125000,10360,10360,
10361,1068126.22503 ,10361,1166000,10361,10361,
10362,1098897.38147 ,10362,1200000,10362,10362,
10363,1030688.77946 ,10363,1125000,10363,10363,
10364,1017115.08305 ,10364,1110000,10364,10364,
10365,1024693.22337 ,10365,1118000,10365,10365,
10366,1053501.32134 ,10366,1150000,10366,10366,
10367,1017115.08305 ,10367,1110000,10367,10367,
10368,1045732.81819 ,10368,1141000,10368,10368,
10369,1027541.46529 ,10369,1122000,10369,10369,
10370,1054001.10924 ,10370,1150800,10370,10370,
10371,1035362.99387 ,10371,1130000,10371,10371,
10372,1008037.9431 ,10372,1100000,10372,10372,
10373,1093013.09474 ,10373,1193000,10373,10373,
10374,1047153.33925 ,10374,1143000,10374,10374,
10375,1073605.00174 ,10375,1172000,10375,10375,
10376,1044464.53825 ,10376,1140000,10376,10376,
10377,1071663.19959 ,10377,1170000,10377,10377,
10378,1008037.9431 ,10378,1100000,10378,10378,
10379,1098897.38147 ,10379,1200000,10379,10379,
10380,1008037.9431 ,10380,1100000,10380,10380,
10381,1062633.688 ,10381,1160000,10381,10381,
10382,1080784.297 ,10382,1180000,10382,10382,
10383,1053501.32134 ,10383,1150000,10383,10383,
10384,1033739.7493 ,10384,1128000,10384,10384,
10385,1071663.19959 ,10385,1170000,10385,10385,
10386,1072163.76445 ,10386,1171000,10386,10386,
10387,1035362.99387 ,10387,1130000,10387,10387,
10388,1058023.34486 ,10388,1155000,10388,10388,
10389,1021564.86674 ,10389,1115000,10389,10389,
10390,1089833.34941 ,10390,1190000,10390,10390,
10391,1008037.9431 ,10391,1100000,10391,10391,
10392,1055954.2102 ,10392,1153000,10392,10392,
10393,1098897.38147 ,10393,1200000,10393,10393,
10394,1062633.688 ,10394,1160000,10394,10394,
10395,1080784.297 ,10395,1180000,10395,10395,
10396,1008037.9431 ,10396,1100000,10396,10396,
10397,1071663.19959 ,10397,1170000,10397,10397,
10398,1053501.32134 ,10398,1150000,10398,10398,
10399,1062633.688 ,10399,1160000,10399,10399,
10400,1013311.09787 ,10400,1106000,10400,10400,
10401,1077611.52272 ,10401,1177000,10401,10401,
10402,1045858.65033 ,10402,1142000,10402,10402,
10403,1008838.65652 ,10403,1101000,10403,10403,
10404,1033739.7493 ,10404,1128000,10404,10404,
10405,1053501.32134 ,10405,1150000,10405,10405,
10406,1080784.297 ,10406,1180000,10406,10406,
10407,1094683.47841 ,10407,1195000,10407,10407,
10408,1032136.19312 ,10408,1127000,10408,10408,
10409,1008037.9431 ,10409,1100000,10409,10409,
10410,1008037.9431 ,10410,1100000,10410,10410,
10411,1030688.77946 ,10411,1125000,10411,10411,
10412,1053501.32134 ,10412,1150000,10412,10412,
10413,1098897.38147 ,10413,1200000,10413,10413,
10414,1035362.99387 ,10414,1130000,10414,10414,
10415,1094683.47841 ,10415,1195000,10415,10415,
10416,1026230.08163 ,10416,1120000,10416,10416,
10417,1058695.47463 ,10417,1156000,10417,10417,
10418,1017115.08305 ,10418,1110000,10418,10418,
10419,1098897.38147 ,10419,1200000,10419,10419,
10420,1024693.22337 ,10420,1118000,10420,10420,
10421,1088149.09271 ,10421,1188000,10421,10421,
10422,1022365.68113 ,10422,1116000,10422,10422,
10423,1008037.9431 ,10423,1100000,10423,10423,
10424,1008037.9431 ,10424,1100000,10424,10424,
10425,1038117.79297 ,10425,1133000,10425,10425,
10426,1058023.34486 ,10426,1155000,10426,10426,
10427,1058695.47463 ,10427,1156000,10427,10427,
10428,1035362.99387 ,10428,1130000,10428,10428,
10429,1045732.81819 ,10429,1141000,10429,10429,
10430,1022365.68113 ,10430,1116000,10430,10430,
10431,1008037.9431 ,10431,1100000,10431,10431,
10432,1035362.99387 ,10432,1130000,10432,10432,
10433,1098897.38147 ,10433,1200000,10433,10433,
10434,1021564.86674 ,10434,1115000,10434,10434,
10435,1098897.38147 ,10435,1200000,10435,10435,
10436,1053501.32134 ,10436,1150000,10436,10436,
10437,1098897.38147 ,10437,1200000,10437,10437,
10438,1054219.50587 ,10438,1151000,10438,10438,
10439,1080784.297 ,10439,1180000,10439,10439,
10440,1080784.297 ,10440,1180000,10440,10440,
10441,1060882.27754 ,10441,1158000,10441,10441,
10442,1081852.04484 ,10442,1181000,10442,10442,
10443,1067163.44589 ,10443,1165000,10443,10443,
10444,1053501.32134 ,10444,1150000,10444,10444,
10445,1017115.08305 ,10445,1110000,10445,10445,
10446,1044464.53825 ,10446,1139999,10446,10446,
10447,1017115.08305 ,10447,1110000,10447,10447,
10448,1008037.9431 ,10448,1100000,10448,10448,
10449,1054219.50587 ,10449,1151000,10449,10449,
10450,1053501.32134 ,10450,1150000,10450,10450,
10451,1049569.00984 ,10451,1146000,10451,10451,
10452,1030688.77946 ,10452,1125000,10452,10452,
10453,1008037.9431 ,10453,1100000,10453,10453,
10454,1094683.47841 ,10454,1195000,10454,10454,
10455,1008037.9431 ,10455,1100000,10455,10455,
10456,1035362.99387 ,10456,1130000,10456,10456,
10457,1053501.32134 ,10457,1150000,10457,10457,
10458,1076331.78094 ,10458,1175000,10458,10458,
10459,1062633.688 ,10459,1160000,10459,10459,
10460,1076331.78094 ,10460,1175000,10460,10460,
10461,1024693.22337 ,10461,1118000,10461,10461,
10462,1031366.33062 ,10462,1126000,10462,10462,
10463,1053501.32134 ,10463,1150000,10463,10463,
10464,1013311.09787 ,10464,1106000,10464,10464,
10465,1029229.24481 ,10465,1123000,10465,10465,
10466,1071663.19959 ,10466,1170000,10466,10466,
10516,1008037.9431 ,10516,1100000,10516,10516,
10517,1035362.99387 ,10517,1130000,10517,10517,
10518,1009693.68727 ,10518,1102000,10518,10518,
10519,1020438.69798 ,10519,1113000,10519,10519,
10520,1012412.4515 ,10520,1105000,10520,10520,
10521,1062633.688 ,10521,1160000,10521,10521,
10522,1071663.19959 ,10522,1170000,10522,10522,
10523,1053501.32134 ,10523,1150000,10523,10523,
10524,1071663.19959 ,10524,1170000,10524,10524,
10525,1040706.05529 ,10525,1136000,10525,10525,
10526,1008037.9431 ,10526,1100000,10526,10526,
10527,1084369.3059 ,10527,1184000,10527,10527,
10528,1094600.13786 ,10528,1194700,10528,10528,
10529,1008037.9431 ,10529,1100000,10529,10529,
10530,1017115.08305 ,10530,1110000,10530,10530,
10531,1025534.63242 ,10531,1119000,10531,10531,
10532,1035362.99387 ,10532,1130000,10532,10532,
10533,1089833.34941 ,10533,1190000,10533,10533,
10534,1008037.9431 ,10534,1100000,10534,10534,
10535,1062633.688 ,10535,1160000,10535,10535,
10536,1085208.83139 ,10536,1185000,10536,10536,
10537,1012412.4515 ,10537,1105000,10537,10537,
10538,1032136.19312 ,10538,1126666,10538,10538,
10539,1053501.32134 ,10539,1150000,10539,10539,
10540,1053501.32134 ,10540,1150000,10540,10540,
10541,1053501.32134 ,10541,1150000,10541,10541,
10542,1026230.08163 ,10542,1120000,10542,10542,
10543,1068126.22503 ,10543,1166000,10543,10543,
10544,1026230.08163 ,10544,1120000,10544,10544,
10545,1053501.32134 ,10545,1150000,10545,10545,
10546,1053501.32134 ,10546,1150000,10546,10546,
10547,1008838.65652 ,10547,1101000,10547,10547,
10548,1048924.18107 ,10548,1145000,10548,10548,
10549,1008037.9431 ,10549,1100000,10549,10549,
10550,1098897.38147 ,10550,1200000,10550,10550,
10551,1016625.11035 ,10551,1109000,10551,10551,
10552,1086118.6624 ,10552,1186000,10552,10552,
10553,1017115.08305 ,10553,1110000,10553,10553,
10554,1024693.22337 ,10554,1118000,10554,10554,
10555,1048924.18107 ,10555,1145000,10555,10555,
10556,1080784.297 ,10556,1180000,10556,10556,
10557,1071663.19959 ,10557,1170000,10557,10557,
10558,1024693.22337 ,10558,1118000,10558,10558,
10559,1076331.78094 ,10559,1175000,10559,10559,
10560,1008037.9431 ,10560,1100000,10560,10560,
10561,1088149.09271 ,10561,1188000,10561,10561,
10562,1080784.297 ,10562,1180000,10562,10562,
10563,1009693.68727 ,10563,1102000,10563,10563,
10564,1053501.32134 ,10564,1150000,10564,10564,
10565,1089833.34941 ,10565,1190000,10565,10565,
10566,1098897.38147 ,10566,1200000,10566,10566,
10567,1098897.38147 ,10567,1200000,10567,10567,
10568,1008037.9431 ,10568,1100000,10568,10568,
10569,1039857.07448 ,10569,1135000,10569,10569,
10570,1053501.32134 ,10570,1150000,10570,10570,
10571,1017115.08305 ,10571,1110000,10571,10571,
10572,1026230.08163 ,10572,1120000,10572,10572,
10573,1012412.4515 ,10573,1105000,10573,10573,
10574,1044464.53825 ,10574,1139900,10574,10574,
10589,1060882.27754 ,10589,1158000,10589,10589,
10590,1089833.34941 ,10590,1190000,10590,10590,
10591,1053501.32134 ,10591,1150000,10591,10591,
10592,1008037.9431 ,10592,1100000,10592,10592,
10593,1026230.08163 ,10593,1120000,10593,10593,
10594,1098211.16223 ,10594,1199000,10594,10594,
10595,1026230.08163 ,10595,1120000,10595,10595,
10596,1053501.32134 ,10596,1150000,10596,10596,
10597,1088149.09271 ,10597,1188000,10597,10597,
10599,1080784.297 ,10599,1180000,10599,10599,
10600,1090701.98243 ,10600,1191000,10600,10600,
10601,1053501.32134 ,10601,1150000,10601,10601,
10602,1053501.32134 ,10602,1150000,10602,10602,
10603,1071663.19959 ,10603,1170000,10603,10603,
10604,1098897.38147 ,10604,1200000,10604,10604,
10605,1055409.12464 ,10605,1152500,10605,10605,
10606,1053501.32134 ,10606,1150000,10606,10606,
10607,1026230.08163 ,10607,1120000,10607,10607,
10608,1035362.99387 ,10608,1130000,10608,10608,
10609,1009693.68727 ,10609,1102000,10609,10609,
10610,1071663.19959 ,10610,1170000,10610,10610,
10611,1063243.25785 ,10611,1161000,10611,10611,
10612,1008037.9431 ,10612,1100000,10612,10612,
10613,1008037.9431 ,10613,1100000,10613,10613,
10614,1062633.688 ,10614,1160000,10614,10614,
10615,1078876.58085 ,10615,1178000,10615,10615,
10616,1088149.09271 ,10616,1188000,10616,10616,
10617,1021564.86674 ,10617,1115000,10617,10617,
10618,1030688.77946 ,10618,1125000,10618,10618,
10619,1080784.297 ,10619,1180000,10619,10619,
10620,1089833.34941 ,10620,1190000,10620,10620,
10621,1098897.38147 ,10621,1200000,10621,10621,
10622,1067163.44589 ,10622,1165000,10622,10622,
10623,1081852.04484 ,10623,1181000,10623,10623,
10624,1024693.22337 ,10624,1118000,10624,10624,
10625,1020438.69798 ,10625,1113000,10625,10625,
10626,1053501.32134 ,10626,1150000,10626,10626,
10627,1080784.297 ,10627,1180000,10627,10627,
10628,1008037.9431 ,10628,1100000,10628,10628,
10638,1008037.9431 ,10638,1100000,10638,10638,
10639,1017115.08305 ,10639,1110000,10639,10639,
10640,1053501.32134 ,10640,1150000,10640,10640,
10641,1089833.34941 ,10641,1190000,10641,10641,
10642,1039857.07448 ,10642,1135000,10642,10642,
10643,1044464.53825 ,10643,1140000,10643,10643,
10644,1008037.9431 ,10644,1100000,10644,10644,
10645,1067163.44589 ,10645,1165000,10645,10645,
10646,1089833.34941 ,10646,1190000,10646,10646,
10649,1143136.34481 ,10649,1248000,10649,10649,
10650,1135110.94548 ,10650,1240000,10650,10650,
10651,1122314.19301 ,10651,1226000,10651,10651,
10652,1116915.22573 ,10652,1220000,10652,10652,
10653,1180581.54794 ,10653,1290000,10653,10653,
10654,1126045.90737 ,10654,1230000,10654,10654,
10655,1098897.38147 ,10655,1200000,10655,10655,
10656,1133188.47528 ,10656,1238000,10656,10656,
10657,1139912.24176 ,10657,1245000,10657,10657,
10658,1098897.38147 ,10658,1200000,10658,10658,
10659,1153276.39084 ,10659,1260000,10659,10659,
10662,1098897.38147 ,10662,1200000,10662,10662,
10663,1144213.13161 ,10663,1250000,10663,10663,
10664,1135110.94548 ,10664,1240000,10664,10664,
10665,1153276.39084 ,10665,1260000,10665,10665,
10666,1116915.22573 ,10666,1220000,10666,10666,
10667,1166814.18855 ,10667,1275000,10667,10667,
10668,1189436.50459 ,10668,1300000,10668,10668,
10669,1153276.39084 ,10669,1260000,10669,10669,
10670,1116915.22573 ,10670,1220000,10670,10670,
10671,1189436.50459 ,10671,1300000,10671,10671,
10672,1189436.50459 ,10672,1300000,10672,10672,
10673,1186076.91494 ,10673,1296000,10673,10673,
10674,1189436.50459 ,10674,1300000,10674,10674,
10675,1111964.74047 ,10675,1214000,10675,10675,
10676,1162328.67005 ,10676,1270000,10676,10676,
10677,1166814.18855 ,10677,1275000,10677,10677,
10678,1098897.38147 ,10678,1200000,10678,10678,
10679,1139964.3334 ,10679,1245200,10679,10679,
10680,1135110.94548 ,10680,1240000,10680,10680,
10681,1154673.22078 ,10681,1262000,10681,10681,
10682,1182323.92796 ,10682,1292000,10682,10682,
10683,1189436.50459 ,10683,1300000,10683,10683,
10684,1098897.38147 ,10684,1200000,10684,10684,
10685,1103369.93621 ,10685,1205000,10685,10685,
10686,1099575.02866 ,10686,1200888,10686,10686,
10687,1104041.47954 ,10687,1206000,10687,10687,
10688,1180581.54794 ,10688,1290000,10688,10688,
10689,1098897.38147 ,10689,1200000,10689,10689,
10690,1144213.13161 ,10690,1250000,10690,10690,
10691,1160682.5387 ,10691,1268000,10691,10691,
10692,1148824.01562 ,10692,1255000,10692,10692,
10693,1103369.93621 ,10693,1205000,10693,10693,
10694,1126045.90737 ,10694,1230000,10694,10694,
10695,1103369.93621 ,10695,1205000,10695,10695,
10696,1153276.39084 ,10696,1260000,10696,10696,
10697,1117800.11379 ,10697,1221000,10697,10697,
10698,1112435.76936 ,10698,1215000,10698,10698,
10699,1180581.54794 ,10699,1290000,10699,10699,
10700,1171534.76989 ,10700,1280000,10700,10700,
10701,1172537.47643 ,10701,1282000,10701,10701,
10702,1099661.89414 ,10702,1201000,10702,10702,
10703,1162328.67005 ,10703,1270000,10703,10703,
10704,1154005.45517 ,10704,1261000,10704,10704,
10705,1103369.93621 ,10705,1205000,10705,10705,
10706,1153276.39084 ,10706,1260000,10706,10706,
10707,1189436.50459 ,10707,1300000,10707,10707,
10708,1144213.13161 ,10708,1250000,10708,10708,
10709,1120180.6631 ,10709,1223000,10709,10709,
10710,1162328.67005 ,10710,1270000,10710,10710,
10711,1188174.09292 ,10711,1298000,10711,10711,
10712,1139912.24176 ,10712,1245000,10712,10712,
10713,1144213.13161 ,10713,1250000,10713,10713,
10714,1153276.39084 ,10714,1260000,10714,10714,
10715,1144213.13161 ,10715,1250000,10715,10715,
10716,1180581.54794 ,10716,1290000,10716,10716,
10717,1117800.11379 ,10717,1221000,10717,10717,
10718,1189436.50459 ,10718,1300000,10718,10718,
10719,1145307.04328 ,10719,1252000,10719,10719,
10720,1153276.39084 ,10720,1260000,10720,10720,
10721,1124513.89578 ,10721,1228000,10721,10721,
10722,1121505.14277 ,10722,1225000,10722,10722,
10723,1126672.1541 ,10723,1230888,10723,10723,
10724,1100520.606 ,10724,1202000,10724,10724,
10725,1126045.90737 ,10725,1230000,10725,10725,
10726,1112435.76936 ,10726,1215000,10726,10726,
10727,1144213.13161 ,10727,1250000,10727,10727,
10728,1182323.92796 ,10728,1292000,10728,10728,
10729,1127487.97836 ,10729,1232000,10729,10729,
10730,1126045.90737 ,10730,1230000,10730,10730,
10731,1167304.92647 ,10731,1275888,10731,10731,
10732,1153276.39084 ,10732,1260000,10732,10732,
10733,1189436.50459 ,10733,1300000,10733,10733,
10734,1180581.54794 ,10734,1290000,10734,10734,
10735,1098897.38147 ,10735,1200000,10735,10735,
10736,1144213.13161 ,10736,1250000,10736,10736,
10737,1168751.16361 ,10737,1277500,10737,10737,
10738,1131223.50023 ,10738,1236000,10738,10738,
10739,1189436.50459 ,10739,1300000,10739,10739,
10740,1099027.77665 ,10740,1200288,10740,10740,
10741,1139912.24176 ,10741,1245000,10741,10741,
10742,1126045.90737 ,10742,1230000,10742,10742,
10743,1098897.38147 ,10743,1200000,10743,10743,
10744,1189436.50459 ,10744,1300000,10744,10744,
10745,1102162.52025 ,10745,1204000,10745,10745,
10746,1116915.22573 ,10746,1220000,10746,10746,
10747,1189436.50459 ,10747,1300000,10747,10747,
10748,1098897.38147 ,10748,1200000,10748,10748,
10749,1103369.93621 ,10749,1205000,10749,10749,
10750,1126045.90737 ,10750,1230000,10750,10750,
10751,1144213.13161 ,10751,1250000,10751,10751,
10752,1189436.50459 ,10752,1300000,10752,10752,
10753,1099575.02866 ,10753,1200888,10753,10753,
10754,1148824.01562 ,10754,1255000,10754,10754,
10755,1126045.90737 ,10755,1230000,10755,10755,
10756,1189436.50459 ,10756,1300000,10756,10756,
10757,1189436.50459 ,10757,1300000,10757,10757,
10758,1130552.58407 ,10758,1235000,10758,10758,
10759,1166814.18855 ,10759,1275000,10759,10759,
10760,1162328.67005 ,10760,1270000,10760,10760,
10761,1106245.19378 ,10761,1208000,10761,10761,
10762,1144213.13161 ,10762,1250000,10762,10762,
10763,1103369.93621 ,10763,1205000,10763,10763,
10764,1116087.8926 ,10764,1219000,10764,10764,
10765,1159543.34657 ,10765,1267000,10765,10765,
10766,1098897.38147 ,10766,1200000,10766,10766,
10767,1117800.11379 ,10767,1221000,10767,10767,
10768,1189436.50459 ,10768,1300000,10768,10768,
10769,1098897.38147 ,10769,1200000,10769,10769,
10770,1099661.89414 ,10770,1201000,10770,10770,
10771,1154005.45517 ,10771,1261000,10771,10771,
10772,1174574.21531 ,10772,1283000,10772,10772,
10773,1118428.88542 ,10773,1222000,10773,10773,
10774,1116915.22573 ,10774,1220000,10774,10774,
10775,1107838.59539 ,10775,1210000,10775,10775,
10776,1189436.50459 ,10776,1300000,10776,10776,
10777,1189436.50459 ,10777,1300000,10777,10777,
10778,1154005.45517 ,10778,1261000,10778,10778,
10779,1107838.59539 ,10779,1210000,10779,10779,
10780,1153276.39084 ,10780,1260000,10780,10780,
10781,1098897.38147 ,10781,1200000,10781,10781,
10782,1098897.38147 ,10782,1200000,10782,10782,
10783,1189436.50459 ,10783,1300000,10783,10783,
10784,1152474.42084 ,10784,1258800,10784,10784,
10785,1098897.38147 ,10785,1200000,10785,10785,
10786,1171534.76989 ,10786,1280000,10786,10786,
10787,1135110.94548 ,10787,1240000,10787,10787,
10788,1153276.39084 ,10788,1260000,10788,10788,
10789,1144213.13161 ,10789,1250000,10789,10789,
10790,1115135.40916 ,10790,1218000,10790,10790,
10791,1171534.76989 ,10791,1280000,10791,10791,
10792,1162328.67005 ,10792,1270000,10792,10792,
10793,1135110.94548 ,10793,1240000,10793,10793,
10794,1171534.76989 ,10794,1280000,10794,10794,
10795,1162328.67005 ,10795,1270000,10795,10795,
10796,1116915.22573 ,10796,1220000,10796,10796,
10797,1178834.99028 ,10797,1288000,10797,10797,
10798,1144213.13161 ,10798,1250000,10798,10798,
10799,1109830.15745 ,10799,1212000,10799,10799,
10800,1126045.90737 ,10800,1230000,10800,10800,
10801,1189436.50459 ,10801,1300000,10801,10801,
10802,1116915.22573 ,10802,1220000,10802,10802,
10803,1144213.13161 ,10803,1250000,10803,10803,
10804,1103369.93621 ,10804,1205000,10804,10804,
10805,1103369.93621 ,10805,1205000,10805,10805,
10806,1130552.58407 ,10806,1235000,10806,10806,
10807,1175834.97954 ,10807,1285000,10807,10807,
10808,1150747.40456 ,10808,1257000,10808,10808,
10809,1144213.13161 ,10809,1250000,10809,10809,
10810,1121505.14277 ,10810,1225000,10810,10810,
10811,1107838.59539 ,10811,1210000,10811,10811,
10846,1162143.1987 ,10846,1268988,10846,10846,
10847,1189436.50459 ,10847,1299900,10847,10847,
10848,1130552.58407 ,10848,1235000,10848,10848,
10849,1104041.47954 ,10849,1206000,10849,10849,
10850,1120180.6631 ,10850,1223000,10850,10850,
10851,1139912.24176 ,10851,1245000,10851,10851,
10852,1168751.16361 ,10852,1277500,10852,10852,
10853,1164847.46693 ,10853,1272000,10853,10853,
10854,1162328.67005 ,10854,1270000,10854,10854,
10855,1133188.47528 ,10855,1238000,10855,10855,
10856,1099661.89414 ,10856,1201000,10856,10856,
10857,1107838.59539 ,10857,1210000,10857,10857,
10858,1135110.94548 ,10858,1240000,10858,10858,
10859,1160682.5387 ,10859,1268000,10859,10859,
10860,1185190.62799 ,10860,1295000,10860,10860,
10861,1099661.89414 ,10861,1201000,10861,10861,
10862,1115802.85139 ,10862,1218800,10862,10862,
10863,1176560.16465 ,10863,1286000,10863,10863,
10864,1103369.93621 ,10864,1205000,10864,10864,
10865,1116915.22573 ,10865,1220000,10865,10865,
10866,1126045.90737 ,10866,1230000,10866,10866,
10867,1171534.76989 ,10867,1280000,10867,10867,
10868,1188174.09292 ,10868,1298000,10868,10868,
10869,1189436.50459 ,10869,1300000,10869,10869,
10870,1098897.38147 ,10870,1200000,10870,10870,
10871,1107838.59539 ,10871,1210000,10871,10871,
10872,1116915.22573 ,10872,1220000,10872,10872,
10873,1121505.14277 ,10873,1225000,10873,10873,
10874,1144922.72683 ,10874,1251000,10874,10874,
10875,1152716.24496 ,10875,1258880,10875,10875,
10876,1103369.93621 ,10876,1205000,10876,10876,
10877,1103369.93621 ,10877,1205000,10877,10877,
10878,1114383.60792 ,10878,1217000,10878,10878,
10879,1100520.606 ,10879,1202000,10879,10879,
10880,1098897.38147 ,10880,1200000,10880,10880,
10881,1098897.38147 ,10881,1200000,10881,10881,
10882,1144213.13161 ,10882,1250000,10882,10882,
10883,1117800.11379 ,10883,1221000,10883,10883,
10884,1144213.13161 ,10884,1250000,10884,10884,
10885,1107838.59539 ,10885,1210000,10885,10885,
10886,1189436.50459 ,10886,1300000,10886,10886,
10887,1126045.90737 ,10887,1230000,10887,10887,
10888,1178834.99028 ,10888,1288000,10888,10888,
10889,1107838.59539 ,10889,1210000,10889,10889,
10902,1126045.90737 ,10902,1230000,10902,10902,
10903,1126045.90737 ,10903,1230000,10903,10903,
10904,1154094.23592 ,10904,1261111,10904,10904,
10905,1171534.76989 ,10905,1280000,10905,10905,
10906,1180581.54794 ,10906,1290000,10906,10906,
10907,1126045.90737 ,10907,1230000,10907,10907,
10908,1101446.51308 ,10908,1203000,10908,10908,
10909,1130552.58407 ,10909,1235000,10909,10909,
10910,1144213.13161 ,10910,1250000,10910,10910,
10911,1148824.01562 ,10911,1255000,10911,10911,
10912,1137898.5298 ,10912,1243000,10912,10912,
10913,1144213.13161 ,10913,1250000,10913,10913,
10914,1168751.16361 ,10914,1277000,10914,10914,
10915,1180581.54794 ,10915,1290000,10915,10915,
10916,1126045.90737 ,10916,1230000,10916,10916,
10917,1103914.52513 ,10917,1205800,10917,10917,
10918,1171761.68928 ,10918,1280680,10918,10918,
10919,1126045.90737 ,10919,1230000,10919,10919,
10920,1098897.38147 ,10920,1200000,10920,10920,
10921,1148824.01562 ,10921,1255000,10921,10921,
10922,1189436.50459 ,10922,1300000,10922,10922,
10923,1181074.32158 ,10923,1290800,10923,10923,
10924,1154659.18079 ,10924,1261800,10924,10924,
10925,1122668.6148 ,10925,1227000,10925,10925,
10926,1098897.38147 ,10926,1200000,10926,10926,
10927,1162328.67005 ,10927,1270000,10927,10927,
10928,1144213.13161 ,10928,1250000,10928,10928,
10929,1180581.54794 ,10929,1290000,10929,10929,
10936,1127487.97836 ,10936,1232000,10936,10936,
10937,1108635.31964 ,10937,1211000,10937,10937,
10938,1189436.50459 ,10938,1300000,10938,10938,
10939,1107838.59539 ,10939,1210000,10939,10939,
10940,1189436.50459 ,10940,1300000,10940,10940,
10941,1106245.19378 ,10941,1208000,10941,10941,
10942,1180581.54794 ,10942,1290000,10942,10942,
10943,1179291.51387 ,10943,1288800,10943,10943,
10944,1175834.97954 ,10944,1285000,10944,10944,
10945,1144213.13161 ,10945,1250000,10945,10945,
10946,1198386.73501 ,10946,1310000,10946,10946,
10947,1279352.55812 ,10947,1400000,10947,10947,
10948,1242525.14261 ,10948,1358000,10948,10948,
10949,1234445.48186 ,10949,1350000,10949,10949,
10950,1260028.23531 ,10950,1378000,10950,10950,
10951,1212025.83087 ,10951,1325000,10951,10951,
10952,1243477.42868 ,10952,1360000,10952,10952,
10953,1234445.48186 ,10953,1350000,10953,10953,
10954,1206373.61217 ,10954,1318000,10954,10954,
10955,1202910.83033 ,10955,1315000,10955,10955,
10956,1234445.48186 ,10956,1350000,10956,10956,
10957,1207388.00142 ,10957,1320000,10957,10957,
10958,1193820.26056 ,10958,1305000,10958,10958,
10959,1238714.32715 ,10959,1355000,10959,10959,
10960,1261470.4471 ,10960,1380000,10960,10960,
10961,1279352.55812 ,10961,1400000,10961,10961,
10963,1207388.00142 ,10963,1320000,10963,10963,
10964,1261470.4471 ,10964,1380000,10964,10964,
10965,1189436.50459 ,10965,1300000,10965,10965,
10966,1215729.22706 ,10966,1328800,10966,10966,
10967,1215729.22706 ,10967,1329000,10967,10967,
10968,1216325.30975 ,10968,1330000,10968,10968,
10969,1256978.52263 ,10969,1375000,10969,10969,
10970,1189436.50459 ,10970,1300000,10970,10970,
10971,1189436.50459 ,10971,1300000,10971,10971,
10972,1225587.54067 ,10972,1340000,10972,10972,
10973,1189918.88383 ,10973,1300800,10973,10973,
10974,1189436.50459 ,10974,1300000,10974,10974,
10975,1279352.55812 ,10975,1400000,10975,10975,
10976,1252448.34519 ,10976,1370000,10976,10976,
10977,1244221.29196 ,10977,1361501,10977,10977,
10978,1198386.73501 ,10978,1310000,10978,10978,
10979,1249769.52458 ,10979,1367000,10979,10979,
10980,1189436.50459 ,10980,1300000,10980,10980,
10981,1199080.08656 ,10981,1311000,10981,10981,
10982,1243477.42868 ,10982,1360000,10982,10982,
10983,1193820.26056 ,10983,1305000,10983,10983,
10984,1256978.52263 ,10984,1375000,10984,10984,
10985,1220956.42366 ,10985,1335000,10985,10985,
10986,1216787.84232 ,10986,1331000,10986,10986,
10987,1243477.42868 ,10987,1360000,10987,10987,
10988,1216325.30975 ,10988,1330000,10988,10988,
10989,1261470.4471 ,10989,1380000,10989,10989,
10990,1261470.4471 ,10990,1380000,10990,10990,
10991,1277721.93693 ,10991,1398000,10991,10991,
10992,1276603.30808 ,10992,1396700,10992,10992,
10993,1261470.4471 ,10993,1380000,10993,10993,
10994,1189436.50459 ,10994,1300000,10994,10994,
10995,1196179.31585 ,10995,1308000,10995,10995,
10996,1243477.42868 ,10996,1360000,10996,10996,
10997,1279352.55812 ,10997,1400000,10997,10997,
10998,1270633.17278 ,10998,1390000,10998,10998,
10999,1279352.55812 ,10999,1400000,10999,10999,
11000,1243477.42868 ,11000,1360000,11000,11000,
11001,1247935.48637 ,11001,1365000,11001,11001,
11002,1189500.78531 ,11002,1300200,11002,11002,
11003,1207852.99086 ,11003,1321000,11003,11003,
11004,1234445.48186 ,11004,1350000,11004,11004,
11005,1254022.39492 ,11005,1372000,11005,11005,
11006,1198386.73501 ,11006,1310000,11006,11006,
11007,1189436.50459 ,11007,1300000,11007,11007,
11008,1216325.30975 ,11008,1330000,11008,11008,
11009,1192040.66506 ,11009,1303000,11009,11009,
11010,1219041.81775 ,11010,1333000,11010,11010,
11011,1216787.84232 ,11011,1331000,11011,11011,
11012,1216325.30975 ,11012,1330000,11012,11012,
11013,1270633.17278 ,11013,1390000,11013,11013,
11014,1189436.50459 ,11014,1300000,11014,11014,
11015,1198386.73501 ,11015,1310000,11015,11015,
11016,1193820.26056 ,11016,1305000,11016,11016,
11017,1238714.32715 ,11017,1355000,11017,11017,
