1-no,2-Link,3-street,4-Suburb_add,5-post,6-sold_year,7-status,8-property_type,9-bed,10-bath,11-car,12-price,13-price_range_low_end,14-price_range_high_end,15-External_price_estimator,16-Long_term_residence_percent,17-Rented_percent,18-singles_percent,19-garden,20-pool,21-heating,22-cooling,23-smlr_pprty_price_1,24-smlr_pprty_price_2,25-average_days_in_market_Suburb,26-land_size,27-build_year,28-number_of_times_sold,29-num_of_times_rented,30-last_sold_price,31-last_sold_year,32-last_rent_price,33-last_rent_year,34-min_temp,35-max_temp,36-Rainfall,37-distance_cbd,38-distance_train_station,39-distance_bus_school,40-distance_shopping_mall,41-distance_school,42-properties_sold_suburb,43-Land-Area,44-Frontage,45-slop,
35,https://www.domain.com.au/12-park-avenue-burwood-vic-3125-2012151095,12 Park Avenue,burwood,3125,22/08/2015,sold,House,3,2,4,0,1240000,1660000,1376667,64,21,45,no,no,yes,yes,749900,1350000,108.5,753,1950,2,0,193250,1995,,,11.8,18.8,0,16.1,0.7,0.3,0.7,1.28,116.5,750 sqm,16.4 metre (width),Gently Inclined,,,
42,https://www.domain.com.au/12-park-avenue-burwood-vic-3125-2012151095,12 Park Avenue,burwood,3125,22/08/2015,sold,House,3,2,4,0,1240000,1660000,1376667,64,21,45,no,no,yes,yes,749900,1350000,108.5,753,1950,2,0,193250,1995,,,11.8,18.8,0,16.1,0.7,0.3,0.7,1.28,116.5,750 sqm,16.4 metre (width),Gently Inclined,,,
43,https://www.domain.com.au/109-6-yarra-bing-crescent-burwood-vic-3125-2013774338,109/6 Yarra Bing Crescent,burwood,3125,28/09/2017,sold,Apartment / Unit / Flat,1,1,1,345800,,,,66,48,68,no,no,no,no,670000,739000,108.5,2558,2011,2,3,375000,2011,360,2016,10.4,18.5,0,19.5,1.6,0.1,1.7,2.47,116.5,2592 sqm,,Gently Inclined,,,
44,https://www.domain.com.au/4-2-yarra-bing-crescent-burwood-vic-3125-2012962703,4/2 Yarra Bing Crescent,burwood,3125,20/09/2017,sold,Apartment / Unit / Flat,2,1,1,338000,,,,66,48,68,no,no,yes,yes,670000,758000,108.5,1972,2010,2,2,390000,2010,410,2017,6,19.2,0,19.3,1.4,0.3,1.5,2.57,116.5,,,,,,
45,https://www.domain.com.au/105-2-yarra-bing-crescent-burwood-vic-3125-2011650473,105/2 Yarra Bing Crescent,burwood,3125,9/1/2015,sold,Apartment / Unit / Flat,1,1,1,310000,305000,395000,,66,48,68,no,no,yes,yes,670000,758000,108.5,1972,2010,2,1,390000,2011,350,2011,16.5,18,1.2,19.3,1.4,0.3,1.5,2.54,116.5,,,,,,
46,https://www.domain.com.au/110-4-yarra-bing-crescent-burwood-vic-3125-2010986062,110/4 Yarra Bing Crescent,burwood,3125,12/9/2014,sold,Apartment / Unit / Flat,1,1,1,328000,385000,505000,,66,48,68,no,no,yes,no,670000,739000,108.5,2600,2009,2,1,385000,2011,350,2013,5.8,15.5,0,19.4,1.5,0.3,1.6,2.56,116.5,10403 sqm,,Gently Inclined,,,
53,https://www.domain.com.au/108-6-yarra-bing-crescent-burwood-vic-3125-2013321162,108/6 Yarra Bing Crescent,burwood,3125,24/10/2017,sold,Apartment / Unit / Flat,1,1,1,350000,,,,66,48,68,no,no,no,no,670000,739000,108.5,2558,2011,2,2,375000,2011,370,2017,12.1,20.5,0.2,19.5,1.6,0.1,1.7,2.47,116.5,2592 sqm,,Gently Inclined,,,
54,https://www.domain.com.au/3-7-9-burwood-highway-burwood-vic-3125-2013728052,3/7-9 Burwood Highway,burwood,3125,8/7/2017,sold,Apartment / Unit / Flat,2,1,1,390000,,,,65,23,42,no,no,yes,yes,,,108.5,,,0,0,,,,,5.3,13.5,0,15.5,19.9,13,4.9,1.04,116.5,,,,,,
62,https://www.domain.com.au/108-6-yarra-bing-crescent-burwood-vic-3125-2013321162,108/6 Yarra Bing Crescent,burwood,3125,24/10/2017,sold,Apartment / Unit / Flat,1,1,1,350000,,,,66,48,68,no,no,no,no,670000,739000,108.5,2558,2011,2,2,375000,2011,370,2017,12.1,20.5,0.2,19.5,1.6,0.1,1.7,2.47,116.5,2592 sqm,,Gently Inclined,,,
63,https://www.domain.com.au/2-46-gillard-street-burwood-vic-3125-2012492797,2/46 Gillard Street,burwood,3125,6/2/2016,sold,Vacant land,,,,408500,,,,47,48,71,no,no,no,no,1510000,1880000,108.5,,1950,2,0,230000,2009,,,16.5,32.6,0,17.6,1,0.5,2.2,1.09,116.5,,,,,,
64,https://www.domain.com.au/12-6-yarra-bing-crescent-burwood-vic-3125-2013689909,12/6 Yarra Bing Crescent,burwood,3125,2/11/2017,sold,Apartment / Unit / Flat,2,1,1,445000,,,,66,48,68,no,no,yes,yes,840000,541500,108.5,2558,2011,1,1,,,440,2015,11.3,17.4,1.4,19.5,1.6,0.1,1.7,2.47,116.5,2592 sqm,,Gently Inclined,,,
