Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
12303,Robinson Drive,NA,SEVEN,burwood-east,3151,20140116,WkDay,ThDay,WrkngDy,sold,Hse,3,1,1,74,20,42,Y,N,N,N,45.5,72.5,0,0,2,0,182000,0,1997,0,24.7,43.4,0,27.9,1.4,0.5,3,1.33,845000,1110000,0,NA,0,1270000,1280000,651000
12340,Bettina Street,THREE,NA,burwood-east,3151,20150708,WkDay,WDay,WrkngDy,sold,TwnHse,2,1,1,72,20,43,N,N,N,Y,45.5,72.5,0,0,1,1,0,430,0,2015,4.9,14.8,0.2,27.1,1.2,0.9,0.9,0.58,410000,850000,0,NA,0,723000,670000,660000
12341,Banbury Street,NA,FOUR,burwood-east,3151,20141017,WkDay,FDay,WrkngDy,sold,Hse,3,1,3,80,31,41,Y,N,Y,N,45.5,72.5,0,0,2,0,120000,0,1988,0,10.2,16.3,3.4,27.1,0.9,1.1,1.8,0.63,925000,1230000,0,NA,0,1100000,1010000,655000
12342,Ballantyne Street,TWO,FIVE,burwood-east,3151,20140705,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,62,26,43,N,N,N,N,45.5,72.5,0,0,0,0,0,0,0,0,8.9,15.3,0,28.3,1,1.1,2.2,1.4,0,0,0,NA,0,0,0,700000
12343,Davor Court,NA,SIX,burwood-east,3151,20140619,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,70,20,47,N,N,N,N,45.5,72.5,0,0,3,1,325000,360,2004,2008,7.2,12.5,0,27.5,0.9,0.4,1,1.16,925000,1230000,0,NA,0,1050000,1160000,662000
12344,Holland Road,NA,NINE,burwood-east,3151,20140125,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,60,15,34,N,Y,N,N,45.5,72.5,0,0,4,2,245000,450,2000,2008,15.1,19.1,5.4,27.7,0.7,1.1,0.7,1.26,1030000,1360000,0,NA,0,1050000,1300000,700000
12358,Moona Street,NA,ONE,burwood-east,3151,20161203,WkEnd,SDay,WrkngDy,sold,Hse,2,1,1,63,34,48,Y,N,Y,N,45.5,72.5,0,0,1,0,0,0,0,0,9.9,23.9,0,19.3,0.8,0.5,0.8,1.39,0,0,0,NA,0,888000,1080000,730000
12359,Mahoneys Road,TWO,EIGHT,burwood-east,3151,20151121,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,62,26,43,Y,N,Y,Y,45.5,72.5,0,0,3,0,345000,0,2005,0,12.2,17.5,3.6,28.1,1.2,0.8,2.3,1.46,750000,1450000,0,NA,0,900890,768000,730000
12360,Bellevue Avenue,ONE,SEVEN,burwood-east,3151,20150502,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,70,29,53,Y,N,Y,N,45.5,72.5,0,0,2,0,180500,0,1989,0,11.6,22.2,0,27.2,1.2,1,1.2,0.94,725000,955000,0,NA,0,653000,723000,706000
12361,Windsor Street,NA,FIVE,burwood-east,3151,20140503,WkEnd,SDay,WrkngDy,sold,Hse,4,2,5,59,21,48,Y,N,Y,Y,45.5,72.5,0,0,1,3,0,435,0,2014,9.8,16,1.4,27.3,1,0.8,1.3,0.81,925000,1230000,0,NA,0,1100000,1100000,710000
12363,Burwood Highway,TWO,ONE,burwood-east,3151,20171125,WkEnd,SDay,WrkngDy,sold,BlkUnt,2,1,1,67,28,48,N,N,Y,N,45.5,72.5,0,0,2,1,137500,400,1989,2018,19.3,32.5,0.4,27.2,0.4,2.7,0.4,0.86,0,0,0,NA,0,653000,723000,701000
12364,Bellevue Avenue,TWO,SEVEN,burwood-east,3151,20170801,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,70,29,53,Y,N,Y,N,45.5,72.5,0,0,2,0,252000,0,2003,0,3.5,15.5,0,27.2,1.2,1,1.2,0.93,0,0,0,NA,0,720000,660000,746000
12365,Hilltop Crescent,NA,TWO,burwood-east,3151,20170524,WkDay,WDay,WrkngDy,sold,Hse,2,2,1,69,27,49,Y,N,Y,N,45.5,72.5,0,0,2,0,598000,0,2014,0,11.7,17.1,0,25.8,1.1,0.7,0.2,1.7,0,0,0,NA,0,604000,730000,745000
12366,Ruby Street,SEVEN,SEVEN,burwood-east,3151,20161210,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,62,26,43,Y,N,Y,N,45.5,72.5,0,0,5,1,581000,295,2013,2004,11.2,18.8,0.2,27.9,1.5,0.8,1.4,1.18,800000,1060000,0,NA,0,1200000,840000,723000
12367,Highbury Road,ONE,THREE,burwood-east,3151,20151023,WkDay,FDay,WrkngDy,sold,TwnHse,3,3,2,73,17,40,Y,N,Y,N,45.5,72.5,0,0,4,0,360000,0,2007,0,11.8,16.4,0,25.9,3.9,4.2,4.2,1.15,690000,1380000,0,NA,0,0,0,720000
12368,Burwood Highway,NA,NA,burwood-east,3151,20150529,WkDay,FDay,WrkngDy,sold,Hse,3,2,2,59,21,48,N,N,Y,N,45.5,72.5,0,0,0,0,0,0,0,0,9.5,15.8,0,27.2,1.7,7.9,1.5,0.79,0,0,0,NA,0,0,0,720000
12369,Royton Street,THREE,FIVE,burwood-east,3151,20150502,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,71,27,46,N,N,Y,N,45.5,72.5,0,0,0,0,0,0,0,0,11.6,22.2,0,20.4,1.3,0.4,1,1.47,0,0,0,NA,0,0,0,741000
