Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
143,3,5,burwood,3125,20141108,WkEnd,SDay,WrkngDy,sold,2,1,2,66,48,68,Y,N,Y,N,108.5,116.5,1085,2011,1,1,NA,500,NA,2011,18,34.9,0,18.9,18.1,11.2,3.1,2.26,520000,680000,NA,NA,NA,NA,670000,739000,535000
144,4,9,burwood,3125,20140628,WkEnd,SDay,WrkngDy,sold,2,1,1,57,33,61,Y,N,Y,N,108.5,116.5,176,1965,2,4,360000,360,2007,2015,9.7,13.3,0,18.1,0.2,0.2,2,2.84,520000,680000,NA,NA,NA,618667,670000,739000,500000
201,2,0,burwood,3125,20141112,WkDay,WDay,WrkngDy,sold,2,1,1,54,35,47,N,N,Y,N,108.5,116.5,NA,1976,2,2,90000,420,1988,2018,7.9,22.8,0,16.4,0.9,0.6,0.9,2.16,415000,985000,1045,18.9,NrlyLvl,712667,653000,670000,550000
256,NA,4,burwood,3125,20160618,WkEnd,SDay,WrkngDy,sold,2,1,1,64,30,50,Y,N,N,N,108.5,116.5,1183,1999,4,0,138000,NA,1998,NA,10,12.7,8.6,20.2,1.6,0.7,1.3,1.18,NA,NA,NA,NA,NA,638167,1080000,1200000,600000
258,8,6,burwood,3125,20151212,WkEnd,SDay,WrkngDy,sold,2,1,1,54,35,47,N,N,Y,Y,108.5,116.5,132,1960,4,6,415000,320,2009,2011,10.1,18.3,2,16,0.2,0.1,0.6,2.12,495000,645000,NA,NA,NA,NA,653000,670000,600000
260,2,7,burwood,3125,20150924,WkDay,ThDay,WrkngDy,sold,2,1,2,48,41,66,N,N,Y,Y,108.5,116.5,176,2000,2,0,515000,NA,2011,NA,5.1,14.3,0,18.1,2.1,0.4,1.4,1.23,1030000,1360000,287,NA,GntlyInclnd,NA,898000,721000,600000
268,2,6,burwood,3125,20160903,WkEnd,SDay,WrkngDy,sold,2,1,1,54,35,47,Y,N,N,N,108.5,116.5,NA,NA,3,0,93000,NA,1996,NA,10,15.7,0.2,16,0.2,0.1,0.6,2.14,545000,715000,NA,NA,NA,NA,653000,670000,600000
270,6,5,burwood,3125,20160604,WkEnd,SDay,WrkngDy,sold,2,1,0,65,23,42,N,N,N,N,108.5,116.5,NA,NA,2,0,265000,NA,2003,NA,9.8,13.4,6.2,15.8,0.4,0.6,0.5,1.15,575000,750000,NA,NA,NA,NA,541500,720000,600000
277,3,6,burwood,3125,20140412,WkEnd,SDay,WrkngDy,sold,2,1,1,48,41,66,N,N,Y,Y,108.5,116.5,NA,2005,4,1,600000,395,2014,2010,15.1,22.3,0.4,18,1.9,0.5,1.6,1.33,NA,NA,NA,NA,NA,701833,670000,460000,600000
347,NA,9,burwood,3125,20150617,WkDay,WDay,WrkngDy,sold,3,1,1,52,44,58,N,N,Y,N,108.5,116.5,14750,2007,3,0,447000,NA,2007,NA,11.7,13.8,0,16.5,1.6,0.5,1.1,1.67,NA,NA,NA,NA,NA,NA,840000,839000,687500
351,1,1,burwood,3125,20171014,WkEnd,SDay,WrkngDy,sold,2,1,1,53,43,59,Y,N,Y,Y,108.5,116.5,NA,1979,2,0,70000,NA,1985,NA,8.2,16.1,0,19.9,2.7,0.3,1.7,1.03,NA,NA,NA,NA,NA,637667,670000,758000,650000
357,5,5,burwood,3125,20160330,WkDay,WDay,WrkngDy,sold,2,1,2,54,35,47,N,N,Y,Y,108.5,116.5,NA,NA,5,3,595000,320,2014,2011,15.5,18.7,0,16.7,0.3,0.3,0.9,2.11,600000,790000,NA,NA,NA,717333,420000,653000,650000
362,2,1,burwood,3125,20141014,WkDay,TuDay,WrkngDy,sold,3,1,0,47,48,71,Y,N,Y,N,108.5,116.5,NA,2005,1,2,NA,NA,NA,2011,8.6,15.6,6,17.4,1.2,0.7,2,1.18,690000,910000,510,NA,NrlyLvl,1016333,790000,1230000,650000
367,1,0,burwood,3125,20140412,WkEnd,SDay,WrkngDy,sold,2,1,1,41,64,76,N,N,Y,N,108.5,116.5,NA,1975,3,0,650000,NA,2014,NA,15.1,22.3,0.4,17.1,0.9,0.4,2.3,1.47,660000,865000,852,20.5,NrlyLvl,713167,653000,670000,650000
437,2,7,burwood,3125,20170527,WkEnd,SDay,WrkngDy,sold,2,1,1,65,23,42,N,N,Y,N,108.5,116.5,755,2015,2,0,628000,NA,2015,NA,11.9,17.8,0,15.8,0.6,0.2,0.3,1.06,575000,750000,740,17.3,GntlyInclnd,NA,541500,1050000,700000
453,2,7,burwood,3125,20170603,WkEnd,SDay,WrkngDy,sold,2,1,1,31,62,79,N,N,N,N,108.5,116.5,NA,1975,1,0,NA,NA,NA,NA,9.9,14.3,0,18,1.1,0.4,3.1,1.87,520000,680000,NA,NA,NA,716667,670000,739000,700000
455,NA,9,burwood,3125,20161121,WkDay,MDay,WrkngDy,sold,3,1,2,52,44,58,Y,N,N,N,108.5,116.5,NA,NA,1,0,NA,NA,NA,NA,17.9,35,0,16.5,1.6,0.5,1,1.67,690000,910000,237,NA,GntlyInclnd,896333,1300000,1650000,700000
466,NA,3,burwood,3125,20140222,WkEnd,SDay,WrkngDy,sold,3,1,1,42,43,65,Y,N,Y,N,108.5,116.5,595,1960,2,0,700000,NA,2014,NA,14.1,19.3,0.6,17.1,0.6,0.3,1.7,2.14,1180000,1580000,606,19.7,GntlyInclnd,1500333,1680000,1600000,700000
524,4,4,burwood,3125,20160121,WkDay,ThDay,WrkngDy,sold,3,2,2,44,65,62,N,N,Y,Y,108.5,116.5,NA,2009,2,2,572000,530,2009,2014,19,26.7,0.8,18.8,1,0.3,0.4,1.72,725000,955000,778,NA,ModInclnd,886667,900890,795000,752500
544,1,1,burwood,3125,20160830,WkDay,TuDay,WrkngDy,sold,3,2,2,64,21,45,Y,N,N,N,108.5,116.5,2029,1999,3,0,350000,NA,2004,NA,10.2,16.8,0,17.4,0.8,0.5,0.8,1.33,NA,NA,NA,NA,NA,NA,1250000,882000,750000
607,2,7,burwood,3125,20160607,WkDay,TuDay,WrkngDy,sold,4,3,2,55,39,43,Y,N,Y,Y,108.5,116.5,784,1971,0,0,NA,NA,NA,NA,10.5,15.3,0,17.2,1.4,0.7,2,0.91,NA,NA,775,16,NrlyLvl,NA,NA,NA,843000
609,NA,3,burwood,3125,20160319,WkEnd,SDay,WrkngDy,sold,3,1,2,64,15,53,Y,N,Y,N,108.5,116.5,433,1980,3,0,357500,NA,2005,NA,12,18.8,5.8,16.4,0.6,0.5,0.9,2.46,NA,NA,906,38.1,NrlyLvl,NA,1540000,1650000,800000
610,NA,8,burwood,3125,20151107,WkEnd,SDay,WrkngDy,sold,3,2,1,52,19,38,N,N,Y,Y,108.5,116.5,234,2005,2,1,466130,500,2003,2011,11.9,16.8,1.2,19.1,2.1,0.2,2.8,0.58,800000,1060000,234,17.7,NrlyLvl,NA,1240000,1480000,800000
613,NA,6,burwood,3125,20150318,WkDay,WDay,WrkngDy,sold,4,3,2,52,19,38,N,N,Y,Y,108.5,116.5,272,2007,3,0,658888,NA,2012,NA,17.8,24.4,1.4,19,2,0.2,2.4,0.66,925000,1230000,NA,NA,NA,1091667,1240000,1480000,810000
616,NA,1,burwood,3125,20140531,WkEnd,SDay,WrkngDy,sold,3,2,2,69,26,42,Y,N,N,Y,108.5,116.5,312,1996,6,0,470000,NA,2006,NA,7.5,18.9,0,19.3,2,0.1,0.6,2.24,1080000,1430000,312,NA,GntlyInclnd,1268167,1410000,1190000,800000
646,NA,8,burwood,3125,20141025,WkEnd,SDay,WrkngDy,sold,3,1,4,64,30,50,N,N,Y,N,108.5,116.5,616,1980,1,0,NA,NA,NA,NA,14.1,18.2,0,20.3,1.7,0.8,1.3,1.26,1030000,1360000,611,19,GntlyInclnd,1230167,901000,1160000,800000
650,1,0,burwood,3125,20140816,WkEnd,SDay,WrkngDy,sold,3,2,2,52,44,58,Y,N,Y,N,108.5,116.5,NA,2004,3,0,530000,NA,2007,NA,5.4,11.7,0,16.7,0.4,0.4,1.6,1.56,880000,1170000,333,NA,GntlyInclnd,990333,840000,839000,800000
724,NA,6,burwood,3125,20171016,WkDay,MDay,WrkngDy,sold,3,2,1,53,43,59,N,N,Y,N,108.5,116.5,205,2010,2,1,630000,500,2009,2014,11.3,28.6,0,20,2.3,0.3,1.5,1,NA,NA,356,NA,ModInclnd,884000,840000,916000,868000
728,NA,7,burwood,3125,20160409,WkEnd,SDay,WrkngDy,sold,3,1,2,51,49,49,N,N,Y,Y,108.5,116.5,680,1945,6,1,383000,250,2005,2002,10.4,22.3,0,16.8,1.1,1.2,1.1,0.67,NA,NA,680,15,GntlyInclnd,NA,1080000,1200000,860000
729,NA,9,burwood,3125,20151104,WkDay,WDay,WrkngDy,sold,4,2,2,66,48,68,Y,N,Y,Y,108.5,116.5,252,2015,2,0,772000,NA,2011,NA,10.9,27.2,0,19.4,1.5,0.3,1.7,2.51,985000,1530000,252,NA,NrlyLvl,1070333,1170000,985000,850000
730,1,7,burwood,3125,20150905,WkEnd,SDay,WrkngDy,sold,3,2,1,48,41,66,Y,N,Y,N,108.5,116.5,NA,NA,1,4,NA,530,NA,2015,10.2,14,0,18.1,2.1,0.4,1.4,1.23,845000,1110000,287,NA,GntlyInclnd,990333,901000,1240000,858888
731,2,4,burwood,3125,20150712,WkEnd,SDay,WrkngDy,sold,3,2,2,43,44,68,Y,N,N,N,108.5,116.5,NA,NA,1,0,NA,NA,NA,NA,3.4,12.3,1.6,17.7,0.5,0.2,1.8,1.4,1030000,1360000,874,NA,GntlyInclnd,997667,840000,868000,850000
742,NA,1,burwood,3125,20141013,WkDay,MDay,WrkngDy,sold,3,1,1,56,35,52,N,N,Y,N,108.5,116.5,NA,NA,3,0,620000,NA,2008,NA,9.7,14.6,4.4,18.8,1.6,0.8,0.9,1.54,1030000,1360000,674,20.1,GntlyInclnd,1278500,1160000,1170000,850000
743,NA,2,burwood,3125,20140821,WkDay,ThDay,WrkngDy,sold,3,1,1,55,39,43,N,N,N,N,108.5,116.5,779,1950,2,0,850000,NA,2014,NA,7.5,17.8,0,17,2.7,0.9,1.7,1.14,1180000,1580000,750,21.9,GntlyInclnd,NA,1340000,1500000,850000
746,1,3,burwood,3125,20140301,WkEnd,SDay,WrkngDy,sold,3,2,2,51,49,49,N,N,Y,N,108.5,116.5,NA,2000,4,2,850000,580,2014,2016,14.5,22.3,0,17.4,1.2,1,1.3,1.75,NA,NA,NA,NA,NA,NA,1250000,882000,850000
781,NA,1,burwood,3125,20151219,WkEnd,SDay,WrkngDy,sold,3,1,1,42,45,66,Y,N,N,N,108.5,116.5,430,1960,2,3,166600,395,1999,2011,19.2,41.2,0,16.7,0.3,0.3,1.7,1.54,880000,1170000,428,15.2,GntlyInclnd,1025333,1600000,1480000,860000
794,NA,5,burwood,3125,20160430,WkEnd,SDay,WrkngDy,sold,4,2,3,64,15,53,Y,N,N,N,108.5,116.5,650,1947,1,0,NA,NA,NA,NA,16.4,24.1,6.2,16.1,1,0.5,0.6,1.19,NA,NA,660,15.5,ModInclnd,1290000,2890000,2150000,900000
806,NA,1,burwood,3125,20170916,WkEnd,SDay,WrkngDy,sold,3,2,2,52,39,58,Y,N,Y,N,108.5,116.5,350,2001,1,0,NA,NA,NA,NA,7.4,13.3,21.4,19.1,0.1,0.1,0.1,1.99,800000,1060000,NA,NA,NA,886667,891000,1410000,930000
813,2,2,burwood,3125,20161007,WkDay,FDay,WrkngDy,sold,3,2,2,55,39,43,Y,N,Y,N,108.5,116.5,NA,NA,0,0,NA,NA,NA,NA,14.1,22.5,0,17,1.5,6.4,1.7,1.07,NA,NA,866,18.9,NrlyLvl,NA,NA,NA,905000
824,NA,8,burwood,3125,20150221,WkEnd,SDay,WrkngDy,sold,4,2,0,56,35,52,N,N,Y,N,108.5,116.5,636,1960,4,0,590000,NA,2008,NA,18.1,36.1,0,20.6,1.2,0.3,0.7,1.43,1080000,1430000,636,16,GntlyInclnd,1392167,1330000,1200000,900000
828,NA,3,burwood,3125,20141030,WkDay,ThDay,WrkngDy,sold,3,2,2,42,43,65,Y,N,N,N,108.5,116.5,588,2015,1,0,NA,NA,NA,NA,13.4,21.3,0,17,0.7,0.4,1.6,2.2,1240000,1660000,NA,NA,NA,1412500,1710000,725000,900000
882,1,7,burwood,3125,20170522,WkDay,MDay,WrkngDy,sold,3,2,2,52,39,58,N,N,Y,Y,108.5,116.5,296,2010,1,0,NA,NA,NA,NA,10.4,20.3,0,19.1,0.2,0.2,0.3,2,975000,1290000,925,18.3,ModInclnd,907333,891000,1410000,952000
883,3,9,burwood,3125,20170512,WkDay,FDay,WrkngDy,sold,3,3,1,42,45,66,Y,N,Y,Y,108.5,116.5,NA,NA,0,0,NA,NA,NA,NA,5.9,19.5,0,16.8,0.4,0.4,1.4,1.5,NA,NA,748,18.1,ModInclnd,NA,NA,NA,950000
888,NA,1,burwood,3125,20150907,WkDay,MDay,WrkngDy,sold,4,2,2,66,48,68,Y,N,Y,Y,108.5,116.5,312,2011,2,0,870000,NA,2011,NA,8.9,13.6,3.6,18.5,1.6,1.8,2.4,2.55,925000,1230000,312,NA,ModInclnd,1032000,1170000,985000,950000
890,NA,9,burwood,3125,20150711,WkEnd,SDay,WrkngDy,sold,3,1,2,56,35,52,N,N,Y,N,108.5,116.5,593,1950,3,0,278500,NA,2005,NA,10.9,13.1,0.2,20.6,3.2,4.7,3.5,1.46,1030000,1360000,591,16.2,GntlyInclnd,1062667,1160000,1790000,976000
893,NA,9,burwood,3125,20150323,WkDay,MDay,WrkngDy,sold,4,2,1,48,41,66,Y,N,Y,Y,108.5,116.5,318,2014,3,1,380000,660,2014,2015,13.6,27,0,18.1,0.9,0.085,1.4,1.14,1030000,1360000,NA,NA,NA,1142000,985000,1460000,950000
895,NA,5,burwood,3125,20150224,WkDay,TuDay,WrkngDy,sold,3,2,2,55,39,43,Y,N,Y,Y,108.5,116.5,238,2015,0,0,NA,NA,NA,NA,15.9,20.1,3.2,17.2,1.5,1.1,1.9,1.21,NA,NA,875,16,NrlyLvl,NA,NA,NA,950000
938,1,4,burwood,3125,20150713,WkDay,MDay,WrkngDy,sold,3,2,2,43,44,68,Y,N,N,N,108.5,116.5,876,2015,1,0,NA,NA,NA,NA,6.1,12.7,28.4,17.7,0.5,0.2,1.8,1.4,845000,1110000,874,NA,GntlyInclnd,997667,901000,891000,1048000
940,NA,8,burwood,3125,20150428,WkDay,TuDay,WrkngDy,sold,3,1,0,42,43,65,N,N,N,N,108.5,116.5,600,1979,3,0,72500,NA,1986,NA,10.1,16,1.6,17,0.8,0.2,1.5,2.07,1180000,1580000,600,15.6,GntlyInclnd,1400333,1710000,725000,1090000
969,NA,5,burwood,3125,20150411,WkEnd,SDay,WrkngDy,sold,3,1,2,56,35,52,Y,N,Y,N,108.5,116.5,591,1955,3,1,1000000,450,2015,2010,11.6,23.7,0,18.7,1.5,0.8,0.9,1.51,1120000,1510000,601,16.8,GntlyInclnd,1138333,1160000,1170000,1000000
971,NA,9,burwood,3125,20141203,WkDay,WDay,WrkngDy,sold,4,2,2,64,30,50,Y,N,Y,N,108.5,116.5,557,1980,3,0,455000,NA,2005,NA,16.2,23.9,0,20.4,1.8,0.9,1.2,1.27,1120000,1510000,556,15.2,GntlyInclnd,1263333,1400000,1330000,1000000
999,NA,3,burwood,3125,20151017,WkEnd,SDay,WrkngDy,sold,4,2,2,53,43,59,N,N,N,N,108.5,116.5,536,1964,2,1,553000,360,2012,2009,11.5,20.5,0,17.7,0.9,0.5,2.2,1.11,1060000,1640000,536,18,NrlyLvl,1355167,985000,1400000,1000000
1001,NA,9,burwood,3125,20150623,WkDay,TuDay,WrkngDy,sold,3,1,0,53,43,59,N,Y,Y,N,108.5,116.5,682,1980,2,0,370000,NA,2004,NA,9.6,17.6,0,19.6,2.1,5.8,2.4,0.93,1080000,1430000,682,16.4,GntlyInclnd,1297833,901000,1240000,1035000
1010,1,6,burwood,3125,20160625,WkEnd,SDay,WrkngDy,sold,5,2,1,47,48,71,N,N,Y,N,108.5,116.5,544,1988,3,0,618000,NA,2012,NA,5.6,12.7,2,17.5,0.7,0.4,2.4,1.26,NA,NA,286,NA,GntlyInclnd,1263833,653000,723000,1100000
1033,NA,4,burwood,3125,20150329,WkEnd,SDay,WrkngDy,sold,5,2,2,52,39,58,Y,N,Y,N,108.5,116.5,811,1980,3,1,195000,450,1998,2010,8.5,22.7,0,18.8,0.2,0.2,1.8,2.11,1370000,1830000,816,NA,NrlyLvl,1731000,1170000,1480000,1100000
1034,NA,6,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,3,1,1,42,43,65,N,N,N,N,108.5,116.5,592,1960,2,4,45250,360,1982,2015,11.9,22.7,0,16.9,0.3,0.3,1.5,2.11,1300000,1740000,598,15.6,GntlyInclnd,1353833,1710000,1270000,1100000
1046,NA,9,burwood,3125,20170624,WkEnd,SDay,WrkngDy,sold,3,1,2,64,15,53,N,N,Y,N,108.5,116.5,650,1950,2,2,560000,390,2009,2015,8.3,12.3,1.4,16.1,0.9,1,0.6,1.17,975000,1290000,651,15.3,GntlyInclnd,1311667,1660000,1270000,1100000
1047,NA,9,burwood,3125,20170429,WkEnd,SDay,WrkngDy,sold,3,1,1,53,43,59,N,N,Y,N,108.5,116.5,564,1960,1,1,NA,300,NA,2006,14.9,18.1,0.2,17.8,1,0.1,2.1,1.03,1030000,1360000,531,16.1,GntlyInclnd,1263833,901000,1730000,1162000
1058,NA,1,burwood,3125,20160604,WkEnd,SDay,WrkngDy,sold,3,1,1,51,49,49,Y,N,Y,Y,108.5,116.5,760,1950,1,0,NA,NA,NA,NA,9.8,13.4,6.2,16.9,1.3,0.1,0.9,0.76,1120000,1510000,760,15.4,NrlyLvl,1308333,1450000,1900000,1101000
1059,NA,8,burwood,3125,20160604,WkEnd,SDay,WrkngDy,sold,3,1,1,48,41,66,N,N,N,N,108.5,116.5,759,1950,1,0,NA,NA,NA,NA,9.8,13.4,6.2,17.8,0.6,0.6,3.7,1.32,901000,1730000,784,NA,NrlyLvl,1187333,901000,891000,1160000
1060,NA,0,burwood,3125,20151201,WkDay,TuDay,WrkngDy,sold,4,1,1,55,39,43,Y,N,Y,Y,108.5,116.5,725,1930,3,2,157000,430,1994,2016,14.5,24.6,1.8,17,2.8,0.9,1.8,1.01,1120000,1510000,716,15.7,GntlyInclnd,1379250,1420000,1460000,1101000
1061,1,3,burwood,3125,20150926,WkEnd,SDay,WrkngDy,sold,4,3,2,53,43,59,Y,N,Y,N,108.5,116.5,NA,2015,1,0,NA,NA,NA,NA,6.6,17.9,0,19.7,1.3,1.3,4.1,0.95,1060000,1640000,762,19.2,GntlyInclnd,913000,985000,1400000,1128800
1063,NA,6,burwood,3125,20150704,WkEnd,SDay,WrkngDy,sold,3,1,1,42,45,66,N,N,Y,N,108.5,116.5,697,1950,2,2,615000,425,2011,2015,7.3,10.6,0,16.9,0.8,0.6,1.6,1.38,1080000,1430000,699,15.3,GntlyInclnd,1314500,1270000,1340000,1100000
1100,NA,5,burwood,3125,20160305,WkEnd,SDay,WrkngDy,sold,3,1,2,72,14,37,Y,N,Y,N,108.5,116.5,757,1955,2,0,181000,NA,1998,NA,20.4,23.7,1.2,17.8,0.8,1.4,2,1.52,1240000,1660000,756,17.1,GntlyInclnd,1426667,1450000,1500000,1170000
1102,NA,1,burwood,3125,20150817,WkDay,MDay,WrkngDy,sold,3,1,1,43,34,52,N,N,N,N,108.5,116.5,585,1980,3,5,100000,370,1995,2010,6.8,12.2,2.4,17.1,0.088,0.088,1.6,1.98,1080000,1430000,585,15.2,NrlyLvl,1208333,1710000,1340000,1100000
1103,NA,5,burwood,3125,20150605,WkDay,FDay,WrkngDy,sold,3,1,0,42,43,65,N,N,N,N,108.5,116.5,595,1980,1,2,NA,355,NA,2014,7,15,4.2,17.1,0.6,0.3,1.7,2.15,1240000,1660000,600,19.5,GntlyInclnd,1400333,1710000,725000,1200000
1108,NA,7,burwood,3125,20170807,WkDay,MDay,WrkngDy,sold,3,2,2,72,14,37,Y,N,N,N,108.5,116.5,724,1976,3,0,720000,NA,2012,NA,7.7,12.3,4.2,16.7,1,0.6,1.2,1.53,NA,NA,725,18.3,GntlyInclnd,NA,1500000,1270000,1230000
1111,NA,9,burwood,3125,20170224,WkDay,FDay,WrkngDy,sold,3,2,2,72,14,37,Y,N,Y,N,108.5,116.5,743,1981,1,0,NA,NA,NA,NA,15.8,20,1.4,17.5,1.1,1.2,1.5,1.66,1120000,1510000,743,16.9,NrlyLvl,1376667,1450000,749900,1200000
1116,NA,6,burwood,3125,20160625,WkEnd,SDay,WrkngDy,sold,4,2,2,51,49,49,Y,N,N,N,108.5,116.5,766,1955,4,1,816000,500,2011,2008,5.6,12.7,2,17.3,1.7,0.5,1.2,1.77,1370000,1950000,770,23.1,NrlyLvl,1512500,1610000,1520000,1230000
1120,NA,8,burwood,3125,20151218,WkDay,FDay,WrkngDy,sold,4,2,2,58,36,55,Y,N,Y,N,108.5,116.5,467,2016,1,0,NA,NA,NA,NA,19.4,35.4,0,18.9,1.4,1.4,0.8,2.56,1170000,1530000,NA,NA,NA,NA,1170000,1480000,1200000
1122,NA,1,burwood,3125,20151017,WkEnd,SDay,WrkngDy,sold,3,1,2,31,62,79,Y,N,Y,Y,108.5,116.5,NA,NA,5,0,620000,NA,2007,NA,11.5,20.5,0,16.6,1.1,0.7,1.1,1.56,1240000,1660000,620,NA,NA,NA,1710000,1270000,1200000
1129,NA,9,burwood,3125,20150718,WkEnd,SDay,WrkngDy,sold,3,1,1,56,35,52,N,Y,Y,Y,108.5,116.5,719,1960,2,1,470000,350,2006,2007,6.1,11.5,0.4,18.8,1.6,0.8,0.9,1.54,1180000,1580000,684,20.4,GntlyInclnd,1386833,1160000,1170000,1200000
1135,NA,6,burwood,3125,20150328,WkEnd,SDay,WrkngDy,sold,3,1,0,66,17,46,N,N,N,N,108.5,116.5,697,1950,2,2,42000,410,1977,2016,12.7,19.1,0,16.4,0.9,0.5,0.9,2.32,1370000,1830000,696,15.2,NrlyLvl,1724333,1710000,1270000,1260000
1136,NA,9,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,3,2,3,65,23,42,Y,N,Y,N,108.5,116.5,660,1940,3,0,802000,NA,2008,NA,11.9,22.7,0,16.1,0.3,0.3,0.6,2.27,1430000,1920000,666,NA,NrlyLvl,1700000,1270000,1570000,1270000
1148,NA,8,burwood,3125,20171007,WkEnd,SDay,WrkngDy,sold,4,1,2,56,35,52,N,N,N,N,108.5,116.5,604,1950,4,0,245000,NA,2001,NA,7.2,23.7,0.2,20.8,1.2,0.3,0.5,1.56,NA,NA,603,15.7,NrlyLvl,1270667,1400000,1330000,1200000
1157,3,3,burwood,3125,20170422,WkEnd,SDay,WrkngDy,sold,4,3,2,43,44,68,N,N,Y,N,108.5,116.5,894,2004,1,0,NA,NA,NA,NA,16.9,22.5,4.6,17.8,0.1,0.1,1.9,1.24,1030000,1360000,892,18.1,GntlyInclnd,985667,1200000,1310000,1200000
1175,NA,1,burwood,3125,20150816,WkEnd,SDay,WrkngDy,sold,4,2,2,52,39,58,N,N,N,N,108.5,116.5,668,1970,1,0,NA,NA,NA,NA,4.7,17,0.2,19.1,0.3,0.3,0.3,2.18,1180000,1580000,670,NA,NrlyLvl,1445000,1170000,1480000,1200000
1176,NA,1,burwood,3125,20150711,WkEnd,SDay,WrkngDy,sold,3,2,2,52,19,38,Y,N,Y,Y,108.5,116.5,466,2002,2,0,630000,NA,2007,NA,10.9,13.1,0.2,18.7,3.2,0.9,2.3,0.8,1300000,1740000,466,15.1,GntlyInclnd,1400000,1240000,1480000,1250000
1178,NA,3,burwood,3125,20150604,WkDay,ThDay,WrkngDy,sold,3,2,2,66,17,46,Y,N,N,Y,108.5,116.5,261,2015,2,0,1200000,NA,2015,NA,4.4,11.3,0,16.3,0.7,0.4,0.7,2.28,NA,NA,261,NA,NrlyLvl,NA,1710000,1570000,1200000
1181,NA,6,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,4,2,2,52,19,38,Y,N,Y,Y,108.5,116.5,503,2005,2,2,640000,790,2005,2017,11.9,22.7,0,19.1,1.9,0.3,2.3,0.7,1240000,1660000,503,14.6,NrlyLvl,1441667,1420000,1340000,1220000
1185,NA,9,burwood,3125,20141002,WkDay,ThDay,WrkngDy,sold,4,3,2,74,5,41,Y,N,Y,N,108.5,116.5,300,2000,3,0,465000,NA,2000,NA,9.6,17.1,0,17.1,2.2,1.3,1.5,2.76,1430000,1920000,302,12.1,NrlyLvl,1015667,1890000,1680000,1200000
1186,NA,5,burwood,3125,20140905,WkDay,FDay,WrkngDy,sold,4,2,2,58,36,55,Y,N,Y,N,108.5,116.5,676,1950,1,0,NA,NA,NA,NA,4.8,15.1,0,18.8,1.2,0.2,1.1,2.56,1300000,1740000,678,20.2,NrlyLvl,1603333,1170000,965000,1210000
1202,NA,5,burwood,3125,20150605,WkDay,FDay,WrkngDy,sold,3,1,0,42,43,65,N,N,N,N,108.5,116.5,595,1980,1,2,NA,355,NA,2014,7,15,4.2,17.1,0.6,0.3,1.7,2.15,1240000,1660000,600,19.5,GntlyInclnd,1400333,1710000,725000,1200000
1213,NA,1,burwood,3125,20161216,WkDay,FDay,WrkngDy,sold,3,1,1,55,39,43,N,N,N,N,108.5,116.5,662,1980,0,0,NA,NA,NA,NA,9.7,25.5,0,17.2,1.6,1.1,2,1.23,1180000,1580000,662,16.9,NrlyLvl,NA,NA,NA,1300000
1216,NA,8,burwood,3125,20160319,WkEnd,SDay,WrkngDy,sold,4,1,1,41,64,76,N,N,Y,Y,108.5,116.5,697,1950,4,0,691800,NA,2013,NA,12,18.8,5.8,17.4,0.8,0.2,2.5,1.36,1370000,1830000,694,15.3,GntlyInclnd,1621333,985000,1300000,1325000
1219,NA,3,burwood,3125,20151009,WkDay,FDay,WrkngDy,sold,3,1,1,31,62,79,N,N,N,N,108.5,116.5,899,1980,2,0,167000,NA,1989,NA,10.9,29.9,0,18,1.1,0.3,1.9,1.57,1300000,1740000,899,NA,GntlyInclnd,1718333,891000,1410000,1300000
1220,NA,1,burwood,3125,20150926,WkEnd,SDay,WrkngDy,sold,4,2,2,58,36,55,N,N,Y,Y,108.5,116.5,677,1960,3,1,395000,300,2004,2004,6.6,17.9,0,18.8,1.3,0.3,1.2,2.51,1300000,1740000,677,21.5,NrlyLvl,1475333,1170000,965000,1300000
1222,NA,2,burwood,3125,20150704,WkEnd,SDay,WrkngDy,sold,3,1,3,55,39,43,N,N,Y,N,108.5,116.5,858,1980,1,0,NA,NA,NA,NA,7.3,10.6,0,17,2.5,0.7,1.7,1.04,1510000,2010000,857,NA,GntlyInclnd,1458333,1240000,1730000,1300000
1223,NA,5,burwood,3125,20150613,WkEnd,SDay,WrkngDy,sold,3,2,1,41,64,76,N,N,Y,N,108.5,116.5,697,1960,4,0,889000,NA,2014,NA,6,18.2,0,17.1,0.9,0.3,2.4,1.49,1370000,1830000,696,15.2,GntlyInclnd,1614333,1730000,1340000,1300000
