Idss,Id
1357968.5,1277
1234979.1,1279
1301125.0,1280
1366929.5,1281
1309977.0,1282
1433108.0,1283
1395186.0,1284
1415020.5,1285
1257498.2,1294
1334513.5,1296
1379812.8,1298
1404699.0,1299
1199008.2,1300
1393729.0,1312
1176152.1,1314
1334515.0,1315
1512656.1,1317
1473837.5,1318
1458826.6,1319
1539279.8,1321
1511310.9,1322
1526090.8,1323
1361487.5,1334
1251847.9,1335
1405682.0,1338
1438696.8,1339
1416946.8,1340
1394971.0,1341
1420240.2,1342
1514017.8,1344
1484110.5,1345
1690574.8,1346
1282360.0,2205
1277842.6,2208
1357024.6,2209
1445801.1,2211
1109253.9,2214
1127821.0,2215
1044895.06,2216
1157073.2,2217
1208423.1,2218
1183552.1,2219
1261662.2,2222
1199724.0,2225
1138516.1,2226
1189656.8,2227
1288268.9,2228
1216311.8,2231
1544671.2,2232
1280944.1,2233
1467768.2,2234
1600645.1,2236
1471028.4,2237
960296.06,2250
1172274.5,2251
1084279.4,2253
1310056.6,2256
1122279.5,2257
1271251.5,2258
1401937.0,2259
1224985.8,2264
1149399.2,2265
1309369.1,2269
1123218.8,2271
1286714.2,2272
1327017.2,2273
1466186.1,2274
1338931.8,2276
1423814.4,2277
1353699.8,2278
1635066.0,2279
1543629.8,2283
1145532.6,2285
1176338.1,2286
1105370.1,2287
1265696.2,2289
1224182.8,2294
1273890.4,2296
1292762.1,2297
1302098.0,2301
1439628.9,2304
1310692.5,2307
1526336.5,2308
1193140.5,2323
1210325.0,2326
1239484.8,2328
1196777.0,2329
1428515.0,2330
1308421.2,2338
1351572.8,2339
1201620.1,2340
1361449.8,2341
1403315.2,2343
1373363.0,2344
1349698.2,2346
1518795.0,2355
1649809.4,2356
1196059.4,2358
1341516.8,2362
1207887.8,2363
1347233.5,2364
1333507.2,2365
1321595.0,2366
1386112.5,2369
1427246.9,2370
1471894.6,2371
1479863.0,2372
1645224.4,2373
1229559.2,2382
1227899.5,2384
1360310.1,2385
1475003.0,2386
1609548.1,2393
1379846.8,2399
1396206.9,2401
1570359.5,2403
1494066.1,2404
1500225.9,2405
1486150.0,2406
1504237.4,2408
1501287.6,2410
1511619.9,2411
1405866.0,2412
1712080.4,2414
1559404.5,2415
1499588.2,2417
1734583.9,2419
1306055.0,2424
1363709.8,2425
1333226.5,2427
1388037.0,2428
1205316.2,2430
1597379.2,2431
1388910.5,2435
1197489.5,2438
1484038.0,2441
1517124.4,2443
1625754.0,2445
1727260.0,2446
1298832.1,2454
1421210.2,2455
1444998.5,2460
1665968.5,2462
1591807.6,2464
1514903.5,2465
1529973.2,2467
1596003.0,2470
1686970.0,2475
1658418.2,2476
1134244.6,2480
1475868.2,2481
1315342.1,2483
1547999.0,2487
1474316.0,2489
1597281.8,2492
1809056.0,2493
1338397.5,2498
1473202.6,2499
1402318.6,2500
1593035.9,2502
1421952.5,2505
1636486.8,2507
1539278.5,2508
1474933.5,2511
1533903.8,2514
1737639.2,2516
1554750.4,2519
1547309.6,2520
1599704.2,2523
1667007.5,2525
1566645.2,2526
1537894.6,2527
1673394.0,2528
1690965.4,2530
1602703.6,2531
1711121.8,2534
1698318.8,2540
1675543.2,2542
1470691.8,2543
1695620.5,2544
1705723.2,2545
