Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
10595,Koonalda Avenue,NA,NA,glen waverley,3150,20170215,WkDay,WDay,WrkngDy,sold,Hse,3,2,2,67,23,42,N,N,Y,N,52.5,305.5,651,2015,2,0,875000,0,2015,0,10,31.5,0,25.2,1,0.6,3,5.47,1030000,1360000,32.2,NrlyLvl,0,1150000,790000,1120000
10596,Whites Lane,NA,SEVEN,glen waverley,3150,20170101,WkEnd,SDay,HliDy,sold,Hse,3,2,2,72,19,37,Y,N,Y,N,52.5,305.5,749,1970,5,0,1030088,0,2015,0,16.8,21.1,0,25.8,1.4,1.2,1.7,6.51,1080000,1430000,20.1,GntlyInclnd,0,1030000,1290000,1150000
10597,Gauntlet Avenue,NA,TWO,glen waverley,3150,20161202,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,74,16,34,Y,N,Y,N,52.5,305.5,647,1975,1,0,0,0,0,0,13,21.6,0,29.7,1.4,0.3,2.4,0.61,1080000,1430000,16.7,NrlyLvl,0,1120000,1330000,1188000
10599,Banner Court,NA,FIVE,glen waverley,3150,20161015,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,76,18,37,Y,N,Y,Y,52.5,305.5,800,1970,2,0,160000,0,1988,0,9.4,24.8,0,29.8,3.1,0.6,2.4,0.93,1120000,1510000,0,GntlyInclnd,0,1510000,1150000,1180000
10600,Brighton Street,NA,SEVEN,glen waverley,3150,20160919,WkDay,MDay,WrkngDy,sold,Hse,4,1,1,66,23,45,N,N,Y,N,52.5,305.5,650,1980,1,1,0,485,0,2017,8.5,16.3,0.2,28.9,2.4,0.6,1.8,5.21,1120000,1510000,17.9,NrlyLvl,0,1360000,1330000,1191000
10601,Windella Crescent,NA,NA,glen waverley,3150,20160728,WkDay,ThDay,WrkngDy,sold,Hse,4,2,1,70,20,44,N,N,N,N,52.5,305.5,958,1978,3,0,710000,0,2013,0,6.9,15.2,0,24.5,3.8,2.8,1.3,1.09,1120000,1510000,26.5,NrlyLvl,0,1230000,990000,1150000
10602,Annandale Crescent,NA,THREE,glen waverley,3150,20160626,WkEnd,SDay,WrkngDy,sold,Hse,4,2,4,73,12,45,N,N,Y,N,52.5,305.5,650,1976,3,0,351500,0,2002,0,3,11.1,0.2,29.3,1.8,1.8,2,4.01,1120000,1510000,16.7,NrlyLvl,0,1330000,1410000,1150000
10603,Mannering Drive,NA,TWO,glen waverley,3150,20160623,WkDay,ThDay,WrkngDy,sold,Hse,4,2,2,67,7,47,Y,N,Y,Y,52.5,305.5,679,1979,5,0,612000,0,2008,0,10.4,14.8,0.6,26.3,0.5,0.5,2.2,6.01,1120000,1510000,21.1,GntlyInclnd,0,1860000,1640000,1170000
10604,Gauntlet Avenue,NA,ONE,glen waverley,3150,20160328,WkDay,MDay,HliDy,sold,Hse,4,3,1,74,16,34,Y,Y,Y,Y,52.5,305.5,651,1975,3,0,345000,0,2001,0,9.4,19.2,0.2,29.8,2,0.4,2.6,0.46,1120000,1510000,16.8,NrlyLvl,0,1120000,1330000,1200000
10605,Caithness Crescent,NA,NA,glen waverley,3150,20160301,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,73,11,33,N,N,Y,N,52.5,305.5,828,1970,1,0,0,0,0,0,17.3,33.7,0,27.8,2.4,0.2,2.9,6.17,1120000,1510000,21.1,ModInclnd,0,1510000,1860000,1152500
10606,Faraday Court,NA,SIX,glen waverley,3150,20151213,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,78,8,36,Y,N,Y,Y,52.5,305.5,829,1977,1,2,0,490,0,2017,10.3,28.3,0,28.2,0.5,0.3,2.4,4.01,1120000,1510000,0,NrlyLvl,0,1510000,1860000,1150000
10607,Trenton Avenue,NA,FIVE,glen waverley,3150,20151124,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,69,14,32,Y,Y,Y,N,52.5,305.5,649,1976,3,0,526000,0,2007,0,13.6,24.5,0,28.7,1.5,0.5,2.3,4.12,1080000,1430000,19.3,GntlyInclnd,0,1510000,1410000,1120000
10608,Rythdale Court,NA,TWO,glen waverley,3150,20151122,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,79,11,33,N,N,Y,N,52.5,305.5,841,2016,1,0,0,0,0,0,13.5,20,0,28.2,2.8,0.3,3.3,4.05,1120000,1510000,0,GntlyInclnd,0,1330000,1400000,1130000
10609,Durward Avenue,NA,TWO,glen waverley,3150,20151028,WkDay,WDay,WrkngDy,sold,Hse,3,1,1,62,29,39,N,N,Y,Y,52.5,305.5,715,1980,2,0,167500,0,1998,0,10.1,26.8,0,23.4,0.5,0.5,2.6,4.36,1080000,1430000,16.8,NrlyLvl,0,1150000,1220000,1102000
10610,Willowbank Court,NA,FOUR,glen waverley,3150,20150913,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,62,30,43,N,Y,Y,N,52.5,305.5,733,1978,5,1,198000,530,1997,2015,13.2,25.5,0,28.3,1,1.2,1.8,4.78,1180000,1580000,0,GntlyInclnd,0,1360000,1300000,1170000
10611,Grevillia Court,NA,FOUR,glen waverley,3150,20150826,WkDay,WDay,WrkngDy,sold,Hse,3,2,2,78,23,46,N,N,Y,N,52.5,305.5,674,1976,5,0,360000,0,2005,0,9.2,14.6,0.2,25.5,0.4,0.4,1.6,5.74,1180000,1580000,0,GntlyInclnd,0,790000,1240000,1161000
10612,Lakeview Court,NA,NINE,glen waverley,3150,20150821,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,72,24,43,N,N,Y,Y,52.5,305.5,414,2015,2,1,440000,590,2002,2013,10.9,18.7,0,24.2,1.1,1.1,1.7,4.18,1200000,1770000,0,ModInclnd,0,1740000,1220000,1100000
10613,Camelot Drive,NA,FIVE,glen waverley,3150,20150628,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,61,14,51,N,N,Y,N,52.5,305.5,650,1970,2,0,619000,0,2011,0,9.6,14.5,0,29.6,3.6,0.5,2.2,0.62,1180000,1580000,17.0,NrlyLvl,0,1180000,1200000,1100000
10614,Warwick Court,NA,SEVEN,glen waverley,3150,20150626,WkDay,FDay,WrkngDy,sold,Hse,4,2,1,72,19,35,N,N,Y,N,52.5,305.5,809,1975,1,0,0,0,0,0,10.5,16.9,0,25.7,0.8,0.7,1.6,6.58,1180000,1580000,0,GntlyInclnd,0,1140000,1600000,1160000
10615,Campbell Street,NA,FOUR,glen waverley,3150,20150620,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,62,30,43,N,N,N,N,52.5,305.5,788,2015,2,0,1178000,0,2015,0,4.1,11.6,0,28.7,0.7,0.7,1.5,4.85,0,0,22.2,NrlyLvl,0,1670000,2550000,1178000
10616,Peveril Street,NA,ONE,glen waverley,3150,20150609,WkDay,TuDay,WrkngDy,sold,Hse,3,2,2,67,22,46,N,N,Y,N,52.5,305.5,759,1980,1,1,0,480,0,2015,10.3,13.5,4,23.4,1.2,0.5,0.9,4.19,1240000,1660000,17.6,NrlyLvl,0,1150000,1150000,1188000
10617,Penington Street,NA,FIVE,glen waverley,3150,20150524,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,78,8,36,Y,N,Y,Y,52.5,305.5,654,1999,2,0,310000,0,1998,0,6,15.6,0,28.1,3.6,0.3,3.6,3.81,1240000,1660000,16.7,GntlyInclnd,0,1630000,1770000,1115000
10618,Remington Drive,NA,NA,glen waverley,3150,20150509,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,73,11,33,Y,Y,N,N,52.5,305.5,721,1976,1,2,0,600,0,2016,12.8,18.7,0,27.9,0.4,0.2,2.1,4.18,1180000,1580000,17.9,GntlyInclnd,0,1330000,1400000,1125000
10619,Lakeview Court,NA,SIX,glen waverley,3150,20150427,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,72,24,43,N,N,Y,Y,52.5,305.5,438,2001,2,0,512500,0,2001,0,10.5,15.1,4,24.2,1,1,1.7,4.12,1370000,1830000,0,GntlyInclnd,0,1740000,1380000,1180000
10620,Roswell Street,NA,ONE,glen waverley,3150,20150109,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,70,6,31,Y,N,Y,N,52.5,305.5,664,1985,3,0,157000,0,1985,0,16.5,18,1.2,29.1,1.7,0.9,3.2,3.77,1120000,1510000,0,GntlyInclnd,0,1510000,1410000,1190000
10621,Snowden Drive,NA,THREE,glen waverley,3150,20141214,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,65,25,38,Y,N,Y,N,52.5,305.5,658,1985,2,1,190000,590,1992,2017,18.9,25.1,0,28.3,1.6,0.3,2.7,4.29,1240000,1660000,18.3,GntlyInclnd,0,1510000,1410000,1200000
10622,Roswell Street,NA,TWO,glen waverley,3150,20141214,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,70,6,31,N,N,Y,N,52.5,305.5,739,1976,4,0,101000,0,1983,0,18.9,25.1,0,29,2.4,0.9,3.2,3.71,1180000,1580000,17.6,NrlyLvl,0,1510000,1410000,1165000
10623,Balfour Court,NA,NINE,glen waverley,3150,20141106,WkDay,ThDay,WrkngDy,sold,Hse,5,3,2,72,16,35,Y,N,Y,Y,52.5,305.5,720,2006,3,0,640000,0,2006,0,11,22.5,0,28,1.3,0.8,2.1,1.44,1370000,1830000,0,GntlyInclnd,0,1390000,1300000,1181000
10624,Stanton Court,NA,ONE,glen waverley,3150,20140912,WkDay,FDay,WrkngDy,sold,Hse,3,2,2,80,9,32,Y,N,Y,N,52.5,305.5,670,1985,3,0,170000,0,1985,0,5.8,15.5,0,28.9,1.2,1,3,3.56,1300000,1740000,0,GntlyInclnd,0,1510000,1270000,1118000
10625,Driftwood Drive,NA,NA,glen waverley,3150,20140712,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,60,32,42,Y,N,Y,N,52.5,305.5,766,1970,1,0,0,0,0,0,7.3,10.4,4.4,28.3,0.1,0.1,1.9,5.73,1370000,1830000,20.7,NrlyLvl,0,1880000,2120000,1113000
10626,Nara Place,NA,THREE,glen waverley,3150,20140711,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,88,12,30,Y,Y,Y,Y,52.5,305.5,690,1975,3,0,475000,0,2002,0,7.9,14.6,1.2,29,3.4,0.9,3.3,3.62,1300000,1740000,0,GntlyInclnd,0,1510000,1270000,1150000
10627,Tweed Court,NA,SIX,glen waverley,3150,20140527,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,65,16,38,Y,N,Y,N,52.5,305.5,652,1981,2,0,62500,0,1981,0,14.8,20.5,0,29.2,1.6,0.7,1.9,1.03,1030000,1360000,0,NrlyLvl,0,1330000,1180000,1180000
10628,Coleman Parade,NA,SEVEN,glen waverley,3150,20140114,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,48,41,57,N,N,Y,N,52.5,305.5,715,1960,2,1,56000,460,1983,2014,18.2,42,0,25.2,0.7,0.7,0.8,4.07,0,0,16.6,GntlyInclnd,0,2380000,4000000,1100000
10638,Petronella Avenue,NA,FIVE,wheelers hill,3150,20171030,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,80,10,36,Y,N,Y,N,87.5,112.5,651,1975,2,0,195000,0,1993,0,8.8,17,4.4,27.6,1.3,1.5,3.3,0.52,0,0,16.8,GntlyInclnd,0,1140000,1240000,1100000
10639,Hibiscus Drive,NA,NA,wheelers hill,3150,20171007,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,69,25,40,Y,N,Y,Y,87.5,112.5,651,1975,1,0,0,0,0,0,7.2,23.7,0.2,25.6,0.7,0.4,1.3,0.34,0,0,16.9,GntlyInclnd,0,1600000,1170000,1110000
10640,Jells Road,NA,THREE,wheelers hill,3150,20170410,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,74,3,43,N,Y,Y,N,87.5,112.5,669,1982,2,0,265000,0,1989,0,9,17,25.4,28,2,2.7,3.6,0.68,1030000,1360000,18.3,GntlyInclnd,0,1130000,1370000,1150000
10641,Waverley Road,NA,FOUR,wheelers hill,3150,20170327,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,79,6,30,Y,N,Y,Y,87.5,112.5,697,1970,1,0,0,0,0,0,19.3,31.9,0,28.3,3.7,14.1,4,1.19,1080000,1430000,18.2,GntlyInclnd,0,1130000,1150000,1190000
10642,Domino Court,NA,TWO,wheelers hill,3150,20170122,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,78,11,36,Y,N,Y,N,87.5,112.5,744,1991,2,0,175000,0,1991,0,12.7,29.6,0,26.3,1.5,1.7,2.1,6.64,1080000,1430000,0,NrlyLvl,0,1030000,1290000,1135000
10643,Woodview Court,NA,THREE,wheelers hill,3150,20160623,WkDay,ThDay,WrkngDy,sold,Hse,3,2,2,77,8,38,Y,Y,Y,N,87.5,112.5,1068,1982,2,0,250000,0,1999,0,10.4,14.8,0.6,27.9,0.7,0.2,3.9,1.78,1120000,1510000,0,GntlyInclnd,0,1100000,780000,1140000
10644,Morecombe Place,NA,FOUR,wheelers hill,3150,20160213,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,3,43,Y,N,Y,N,87.5,112.5,780,1970,1,0,0,0,0,0,17.7,30.3,0,28.2,1.4,0.2,3.9,0.67,1280000,2000000,0,ModInclnd,0,1600000,2820000,1100000
10645,Ashley Close,NA,SEVEN,wheelers hill,3150,20151226,WkEnd,SDay,HliDy,sold,Hse,4,2,2,78,11,36,N,N,Y,Y,87.5,112.5,651,1984,1,0,0,0,0,0,12.7,20,30.6,26.2,1.6,1.2,2,6.81,1120000,1510000,0,ModInclnd,0,1140000,1600000,1165000
10646,Lum Road,NA,TWO,wheelers hill,3150,20150515,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,77,11,36,Y,N,Y,N,87.5,112.5,970,1985,2,0,126000,0,1985,0,11.5,14.5,1.8,26,0.5,0.5,1.7,1.17,0,0,21.6,GntlyInclnd,0,1080000,1130000,1190000
10649,Rowitta Drive,NA,EIGHT,glen waverley,3150,20170306,WkDay,MDay,WrkngDy,sold,Hse,5,3,3,61,23,35,Y,N,Y,N,52.5,305.5,657,0,1,0,0,0,0,0,17.7,27.4,0,26.7,1.4,0.4,1.7,1.39,0,0,20.5,NrlyLvl,0,1320000,2200000,1248000
10650,Rowitta Drive,NA,SEVEN,glen waverley,3150,20161008,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,72,16,35,Y,N,Y,N,52.5,305.5,654,1975,1,0,0,0,0,0,9.7,16.9,0,26.9,1.2,0.6,1.5,1.56,1180000,1580000,16.8,GntlyInclnd,0,1440000,1270000,1240000
10651,Ralton Avenue,NA,NINE,glen waverley,3150,20160504,WkDay,WDay,WrkngDy,sold,Hse,4,1,2,68,31,38,N,Y,Y,Y,52.5,305.5,747,1960,1,1,0,550,0,2016,9.8,18.2,0.2,26.8,0.5,0.5,1.9,5.53,1240000,1660000,16.7,GntlyInclnd,0,1800000,2180000,1226000
10652,Galahad Crescent,NA,NA,glen waverley,3150,20160310,WkDay,ThDay,WrkngDy,sold,Hse,5,2,2,78,13,37,N,N,Y,Y,52.5,305.5,648,1985,2,0,133000,0,1985,0,18.1,22.1,0.6,30.7,3.5,0.6,3.3,0.05,1180000,1580000,20.9,GntlyInclnd,0,1500000,1130000,1220000
10653,High Street Road,NA,ONE,glen waverley,3150,20151121,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,66,23,45,Y,N,N,N,52.5,305.5,652,1975,1,0,0,0,0,0,12.2,17.5,3.6,28.1,1.6,1,0.8,5.16,1240000,1660000,21.9,NrlyLvl,0,1670000,2330000,1290000
10654,Fraser Street,NA,THREE,glen waverley,3150,20151024,WkEnd,SDay,WrkngDy,sold,Hse,3,1,3,57,28,41,N,N,Y,N,52.5,305.5,742,1960,3,3,630000,420,2012,2015,9.2,19.5,0,25.4,0.6,0.6,2.3,4.82,1240000,1660000,22.1,NrlyLvl,0,1150000,1220000,1230000
10655,Buller Drive,NA,TWO,glen waverley,3150,20151011,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,72,16,35,Y,N,Y,N,52.5,305.5,656,1970,4,0,608000,0,2008,0,16.9,19.2,0.4,28.8,0.4,0.3,1.4,1.63,1120000,1510000,18.8,GntlyInclnd,0,1360000,1300000,1200000
10656,Garwain Parade,NA,FOUR,glen waverley,3150,20150926,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,77,18,37,Y,N,Y,N,52.5,305.5,707,1970,1,0,0,0,0,0,6.6,17.9,0,29.6,3,0.2,2.3,0.74,1240000,1660000,18.4,NrlyLvl,0,1510000,1200000,1238000
10657,Mavista Avenue,NA,SEVEN,glen waverley,3150,20150926,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,61,22,35,N,Y,Y,N,52.5,305.5,653,1996,3,0,1245000,0,2015,0,6.6,17.9,0,26.9,2.8,0.1,2.6,1.15,1120000,1510000,16.8,NrlyLvl,0,1300000,1280000,1245000
10658,Forest Court,NA,ONE,glen waverley,3150,20150613,WkEnd,SDay,WrkngDy,sold,Hse,3,3,2,66,29,42,N,N,Y,N,52.5,305.5,732,1985,0,1,0,560,0,2017,6,18.2,0,22.7,1.3,0.6,0.7,4.41,1300000,1740000,0,GntlyInclnd,0,1100000,1380000,1200000
10659,Remington Drive,NA,EIGHT,glen waverley,3150,20150501,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,73,11,33,Y,N,Y,N,52.5,305.5,754,1970,1,0,0,0,0,0,7.9,23.1,0,27.9,0.4,0.2,2.1,4.19,1180000,1580000,18.7,GntlyInclnd,0,1510000,1860000,1260000
10662,Ursula Close,NA,EIGHT,wheelers hill,3150,20170424,WkDay,MDay,WrkngDy,sold,Hse,5,3,2,83,3,31,N,N,Y,N,87.5,112.5,678,1980,1,1,0,650,0,2017,15.9,24.7,0,27.9,1.6,1.8,3.6,0.43,1080000,1430000,0,ModInclnd,0,1140000,1140000,1200000
10663,Ferntree Gully Road,NA,TWO,wheelers hill,3150,20161007,WkDay,FDay,WrkngDy,sold,Hse,3,4,2,80,6,37,Y,N,N,N,87.5,112.5,725,1982,2,1,155000,495,1992,2011,14.1,22.5,0,27.6,7.3,2.8,4.3,0.76,1240000,1660000,18.3,GntlyInclnd,0,1010000,1450000,1250000
10664,Michelle Place,NA,FIVE,wheelers hill,3150,20160910,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,78,11,36,Y,Y,N,N,87.5,112.5,705,1980,2,0,880000,0,2009,0,11.5,14.3,9.4,26.8,1.5,1.5,2.1,1.28,1240000,1660000,0,GntlyInclnd,0,1170000,1670000,1240000
10665,Stockade Drive,NA,SEVEN,wheelers hill,3150,20160816,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,77,10,36,Y,N,N,N,87.5,112.5,662,1983,4,0,860000,0,2011,0,10,18.2,0,27.7,1.4,0.7,3.4,0.4,1240000,1660000,19.0,GntlyInclnd,0,1100000,1100000,1260000
10666,Monterey Avenue,NA,SIX,glen waverley,3150,20171212,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,57,28,41,Y,N,N,N,52.5,305.5,741,1975,1,0,0,0,0,0,15.8,26.4,0,24.5,0.8,0.5,1.9,4.71,0,0,16.8,NrlyLvl,0,1150000,1340000,1220000
10667,Paxton Drive,NA,FOUR,glen waverley,3150,20171211,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,73,11,33,Y,N,N,N,52.5,305.5,654,1977,1,0,0,0,0,0,16.4,20.7,0,28.1,0.3,0.3,2.2,4.16,0,0,19.0,GntlyInclnd,0,1510000,1860000,1275000
10668,Rowitta Drive,NA,SIX,glen waverley,3150,20171123,WkDay,ThDay,WrkngDy,sold,Hse,4,2,2,61,23,35,Y,N,Y,Y,52.5,305.5,291,2000,2,0,385000,0,2001,0,16.2,31.9,0,26.6,1.4,0.2,1.4,1.27,0,0,0,NA,0,1280000,1260000,1300000
10669,Grantley Drive,NA,FIVE,glen waverley,3150,20171108,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,66,17,42,Y,N,Y,Y,52.5,305.5,652,1979,2,0,440000,0,2006,0,12.1,16.9,0,29.4,1.2,0.4,1.8,4.89,0,0,18.6,GntlyInclnd,0,1440000,1280000,1260000
10670,Durward Avenue,NA,EIGHT,glen waverley,3150,20171031,WkDay,TuDay,WrkngDy,sold,HseVacLnd,4,1,2,62,29,39,Y,N,Y,Y,52.5,305.5,721,1950,3,3,340000,350,2002,2018,8.1,16.4,6,23.4,0.6,0.6,2.6,4.38,0,0,17.0,GntlyInclnd,0,1740000,1300000,1220000
10671,Owens Avenue,NA,TWO,glen waverley,3150,20171014,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,57,28,41,Y,N,N,N,52.5,305.5,647,2008,1,0,0,0,0,0,8.2,16.1,0,24.5,0.8,0.5,1.9,4.83,1030000,1360000,20.5,NrlyLvl,0,1140000,1510000,1300000
10672,Leewarra Drive,NA,ONE,glen waverley,3150,20171009,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,68,12,42,N,N,Y,N,52.5,305.5,830,1970,6,0,790000,0,2014,0,14,18.7,2.4,29.6,1.1,1,1.7,5,0,0,72.5,GntlyInclnd,0,1330000,1180000,1300000
10673,Walter Street,NA,ONE,glen waverley,3150,20171007,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,61,23,35,N,N,Y,N,52.5,305.5,669,1989,2,0,195000,0,1989,0,7.2,23.7,0.2,28.9,0.4,1,1.3,1.57,0,0,18.1,GntlyInclnd,0,2550000,2670000,1296000
10674,Viewpoint Avenue,NA,NINE,glen waverley,3150,20170926,WkDay,TuDay,WrkngDy,sold,Hse,4,2,4,68,31,38,N,Y,Y,Y,52.5,305.5,731,1970,1,0,0,0,0,0,5,15.1,0.4,26.8,0.2,0.2,2,5.66,0,0,17.8,GntlyInclnd,0,1130000,1100000,1300000
10675,Finton Close,NA,NINE,glen waverley,3150,20170923,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,0,0,0,Y,N,Y,N,52.5,305.5,694,1983,1,0,0,0,0,0,14.8,30.6,0,28.5,0.5,0.4,3.5,3.7,0,0,0,NrlyLvl,0,1510000,1270000,1214000
10676,Nicholas Avenue,NA,SEVEN,glen waverley,3150,20170918,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,71,18,39,N,N,N,N,52.5,305.5,661,1980,2,0,1116000,0,2015,0,10.5,22,0,30.1,3,0.5,2.8,5.6,0,0,18.2,NrlyLvl,0,1320000,1330000,1270000
10677,Chapman Boulevard,NA,ONE,glen waverley,3150,20170916,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,0,0,0,Y,Y,Y,Y,52.5,305.5,714,1973,2,0,160000,0,1988,0,7.4,13.3,21.4,28.8,1.1,0.5,3.7,3.45,0,0,17.4,NrlyLvl,0,1150000,1440000,1275000
10678,York Street,NA,FIVE,glen waverley,3150,20170916,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,59,15,40,N,N,Y,Y,52.5,305.5,408,1975,1,0,0,0,0,0,7.4,13.3,21.4,29,0.8,0.8,1.7,5.1,0,0,0,NA,0,1270000,1280000,1200000
10679,Crocus Crescent,NA,EIGHT,glen waverley,3150,20170909,WkEnd,SDay,WrkngDy,sold,Hse,3,2,5,65,29,36,N,Y,N,N,52.5,305.5,672,1975,1,0,0,0,0,0,7.1,14.9,1.2,25.2,0.3,0.3,1.3,0.41,0,0,18.2,NrlyLvl,0,790000,1080000,1245200
10680,Vermont Street,NA,TWO,glen waverley,3150,20170901,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,53,37,41,N,N,N,N,52.5,305.5,671,1909,5,0,990000,0,2015,0,3.7,17,0,25.4,0.9,1.3,1.8,5.15,0,0,16.8,NrlyLvl,0,1150000,1220000,1240000
10681,Myrtle Street,NA,NA,glen waverley,3150,20170824,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,2,43,51,47,Y,N,Y,Y,52.5,305.5,218,2013,2,0,779000,0,2013,0,5.2,13.3,9.2,24.7,1,0.4,1.1,4.61,0,0,0,NA,0,1220000,1340000,1262000
10682,Cooper Avenue,NA,SIX,glen waverley,3150,20170819,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,73,20,40,Y,N,N,N,52.5,305.5,768,1970,1,0,0,0,0,0,5.9,11.8,7.2,25.7,0.3,0.3,1.4,6.33,0,0,18.9,NrlyLvl,0,1160000,1100000,1292000
10683,Paxton Drive,NA,ONE,glen waverley,3150,20170819,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,73,11,33,N,Y,N,N,52.5,305.5,733,1976,1,0,0,0,0,0,5.9,11.8,7.2,28,0.2,0.5,3,4.14,1120000,1510000,17.9,NrlyLvl,0,1330000,1400000,1300000
10684,Cowrie Street,NA,NA,glen waverley,3150,20170729,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,78,8,36,N,N,Y,N,52.5,305.5,666,1976,3,0,195000,0,1993,0,9.7,17.9,0,28.3,0.3,0.3,3.1,3.87,0,0,18.2,GntlyInclnd,0,1510000,1270000,1200000
10685,Botanic Drive,NA,THREE,glen waverley,3150,20170708,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,67,26,36,N,N,Y,N,52.5,305.5,739,1960,4,0,809000,0,2013,0,5.3,13.5,0,25.7,1,1,1.8,5.61,925000,1230000,21.1,NrlyLvl,0,790000,1340000,1205000
10686,Caithness Crescent,NA,TWO,glen waverley,3150,20170628,WkDay,WDay,WrkngDy,sold,Hse,3,2,2,73,11,33,N,Y,Y,N,52.5,305.5,847,1970,2,1,1141000,495,2015,2015,6.8,14.1,0,27.6,0.6,0.4,2.5,4.36,1200000,1910000,18.4,ModInclnd,0,1330000,1400000,1200888
10687,Galahad Crescent,NA,FIVE,glen waverley,3150,20170617,WkEnd,SDay,WrkngDy,sold,VacLnd,0,0,0,78,13,37,N,N,N,N,52.5,305.5,649,2018,3,0,331000,0,2002,0,4.2,15.5,0,30.6,3.5,0.6,3.3,0.18,1030000,1360000,17.7,NrlyLvl,0,1500000,2000000,1206000
10688,Lennox Avenue,NA,NA,glen waverley,3150,20170617,WkEnd,SDay,WrkngDy,sold,Hse,6,5,2,72,16,48,Y,N,Y,Y,52.5,305.5,652,1965,3,0,0,0,2013,0,4.2,15.5,0,29.8,0.4,0.4,2.5,1.1,1120000,1510000,18.4,NrlyLvl,0,1140000,1510000,1290000
10689,Highvale Road,NA,THREE,glen waverley,3150,20170606,WkDay,TuDay,WrkngDy,sold,Hse,3,2,2,70,9,43,N,N,Y,N,52.5,305.5,689,1973,3,0,350000,0,2005,0,8.7,13.9,6.4,27.9,1.2,0.9,2,1.47,1080000,1430000,19.7,GntlyInclnd,0,1440000,1270000,1200000
10690,Petter Street,NA,FOUR,glen waverley,3150,20170605,WkDay,MDay,WrkngDy,sold,Hse,3,2,2,47,45,46,Y,N,Y,Y,52.5,305.5,379,1975,1,0,0,0,0,0,5.6,17.5,0,24.9,0.9,0.7,0.9,4.49,1080000,1430000,0,GntlyInclnd,0,1500000,2000000,1250000
