Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
1134,NA,9,burwood,3125,20150509,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,55,39,43,Y,N,Y,Y,108.5,116.5,770,1950,5,0,645000,NA,2007,NA,12.8,18.7,0,17.2,2.5,0.6,1.9,0.96,1370000,1830000,771,15.9,NrlyLvl,1426667,1240000,1340000,1262000
1135,NA,6,burwood,3125,20150328,WkEnd,SDay,WrkngDy,sold,Hse,3,1,0,66,17,46,N,N,N,N,108.5,116.5,697,1950,2,2,42000,410,1977,2016,12.7,19.1,0,16.4,0.9,0.5,0.9,2.32,1370000,1830000,696,15.2,NrlyLvl,1724333,1710000,1270000,1260000
1136,NA,29,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,65,23,42,Y,N,Y,N,108.5,116.5,660,1940,3,0,802000,NA,2008,NA,11.9,22.7,0,16.1,0.3,0.3,0.6,2.27,1430000,1920000,666,NA,NrlyLvl,1700000,1270000,1570000,1270000
1137,NA,16,burwood,3125,20150314,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,43,44,68,Y,N,Y,N,108.5,116.5,766,1960,1,0,NA,NA,NA,NA,9.4,30.1,0,17.6,0.4,0.8,1.9,NA,1370000,1830000,766,16.8,NrlyLvl,1724333,1730000,1000000,1300000
1138,NA,7,burwood,3125,20141206,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,65,23,42,Y,N,Y,N,108.5,116.5,808,1977,3,0,52500,NA,1980,NA,15.4,22.7,2.6,15.9,0.3,0.076,0.7,NA,1510000,2010000,808,17.6,GntlyInclnd,1634667,1270000,1570000,1270000
1139,NA,10,burwood,3125,20141122,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,64,21,45,Y,N,Y,N,108.5,116.5,746,1930,6,0,945000,NA,2008,NA,12.9,31,0,15.9,0.5,7.4,0.5,1.21,1240000,1660000,740,20.3,NrlyLvl,1512500,1200000,901000,1230000
1140,NA,2,burwood,3125,20140501,WkDay,ThDay,WrkngDy,sold,Hse,4,2,2,58,36,55,Y,N,Y,N,108.5,116.5,942,1920,3,0,730000,NA,2006,NA,6.2,15.9,0,18.6,1.4,0.3,1.3,2.5,1430000,1920000,942,NA,GntlyInclnd,2013333,1170000,965000,1250000
1141,NA,51,burwood,3125,20140405,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,5,41,N,N,Y,Y,108.5,116.5,499,1998,5,0,900000,NA,2008,NA,14.8,24.2,0,16.8,1.3,0.8,1.3,2.61,1430000,1920000,498,14.5,NrlyLvl,1828333,1890000,1680000,1210000
1146,NA,46,burwood,3125,20180101,WkDay,MDay,HliDy,sold,Hse,4,2,2,52,19,38,N,N,Y,Y,108.5,116.5,505,2006,2,2,655000,650,2006,2012,NA,NA,NA,18.4,3,1.1,2,0.89,1180000,1580000,503,14.1,NrlyLvl,1441667,1420000,1460000,1300000
1147,NA,26,burwood,3125,20171020,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,53,30,64,N,Y,N,N,108.5,116.5,668,1960,2,0,1116000,NA,2016,NA,11.3,16.2,2.6,18.4,1.8,0.3,2.3,2.07,NA,NA,663,NA,NrlyLvl,1425167,1700000,1570000,1300000
1148,NA,8,burwood,3125,20171007,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,56,35,52,N,N,N,N,108.5,116.5,604,1950,4,0,245000,NA,2001,NA,7.2,23.7,0.2,20.8,1.2,0.3,0.5,1.56,NA,NA,603,15.7,NrlyLvl,1270667,1400000,1330000,1200000
1149,NA,6,burwood,3125,20170915,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,72,14,37,N,N,Y,N,108.5,116.5,759,1960,5,2,845600,465,2014,2016,9.6,16.7,0,16.6,0.7,1.5,2,1.67,NA,NA,731,17.9,GntlyInclnd,NA,1500000,650000,1275000
1150,NA,23,burwood,3125,20170826,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,52,44,58,N,N,N,N,108.5,116.5,735,1980,3,0,749000,NA,2010,NA,9.9,15.3,0,16.5,2,0.6,1.2,1.49,NA,NA,706,21.4,NrlyLvl,1431167,1270000,1340000,1238000
1151,NA,64,burwood,3125,20170812,WkEnd,SDay,WrkngDy,sold,VacLnd,NA,NA,0,72,14,37,N,N,N,N,108.5,116.5,657,1975,1,0,NA,NA,NA,NA,10.3,17.9,2.8,17.5,1.1,0.6,1.3,1.67,NA,NA,657,17.4,GntlyInclnd,1201000,1510000,1880000,1288000
1152,NA,45,burwood,3125,20170617,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,30,50,N,N,N,N,108.5,116.5,586,2013,3,1,92000,590,1986,2017,4.2,15.5,0,18.5,1.7,1.7,1.2,1.14,1080000,1430000,NA,NA,NA,1306667,985000,1400000,1270600
1153,NA,39,burwood,3125,20170527,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,48,41,66,N,N,N,N,108.5,116.5,586,1980,2,0,128000,NA,1989,NA,11.9,17.8,0,18.4,0.7,0.4,1.1,1.22,925000,1230000,NA,NA,NA,1138333,901000,1160000,1253500
1154,NA,51,burwood,3125,20170521,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,52,19,38,N,N,N,N,108.5,116.5,696,1960,2,0,321050,NA,2002,NA,10.8,18.7,0,18.9,0.3,0.2,2.6,0.55,1050000,1650000,697,17.1,NrlyLvl,1321000,1240000,1480000,1251000
1155,NA,17,burwood,3125,20170505,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,64,21,45,N,N,N,N,108.5,116.5,805,1975,1,0,NA,NA,NA,NA,6.2,20.5,0,17.5,0.6,0.5,0.8,1.37,1030000,1360000,814,17.9,GntlyInclnd,1383333,1450000,1740000,1230000
1156,NA,19,burwood,3125,20170429,WkEnd,SDay,WrkngDy,sold,Hse,5,1,2,56,35,52,Y,N,N,N,108.5,116.5,630,1965,1,0,NA,NA,NA,NA,14.9,18.1,0.2,20.7,1.1,0.4,0.6,1.47,1080000,1430000,634,17,GntlyInclnd,1167667,1400000,1330000,1225500
1157,3,3,burwood,3125,20170422,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,43,44,68,N,N,Y,N,108.5,116.5,894,2004,1,0,NA,NA,NA,NA,16.9,22.5,4.6,17.8,0.1,0.1,1.9,1.24,1030000,1360000,892,18.1,GntlyInclnd,985667,1200000,1310000,1200000
1158,NA,12,burwood,3125,20170401,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,52,39,58,N,N,Y,N,108.5,116.5,682,1960,1,1,NA,NA,NA,2017,10,19,0,19,1.1,0.6,2.1,2.24,NA,NA,679,15.4,NrlyLvl,1350667,1080000,1200000,1265000
1159,NA,34,burwood,3125,20170304,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,43,44,68,N,N,Y,Y,108.5,116.5,513,1978,4,0,180000,NA,1988,NA,16.1,27.4,0,17.6,0.7,0.4,2.3,1.19,1120000,1510000,513,15.8,GntlyInclnd,1403333,1930000,2810000,1250000
1160,NA,1,burwood,3125,20170208,WkDay,WDay,WrkngDy,sold,Hse,5,1,4,53,30,64,N,N,N,N,108.5,116.5,595,1950,4,1,673000,140,2010,2011,16.5,36,0,18.5,1.9,0.1,1.6,2.33,1080000,1430000,592,15.1,NrlyLvl,1400333,1200000,1170000,1300000
1161,NA,76,burwood,3125,20170130,WkDay,MDay,WrkngDy,sold,Hse,3,2,2,74,5,41,N,N,N,N,108.5,116.5,585,1960,5,1,580000,280,2008,2006,17.8,30,0,16.5,0.8,0.7,1,2.57,1030000,1360000,588,15.3,GntlyInclnd,1333833,1710000,1270000,1300000
1162,NA,5,burwood,3125,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,43,34,52,Y,N,Y,N,108.5,116.5,579,1950,3,2,800000,NA,2014,2016,9.9,23.9,0,17,0.1,0.1,1.6,2,1300000,1740000,578,15.1,GntlyInclnd,1353833,1710000,1340000,1300000
1163,NA,7,burwood,3125,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,55,39,43,N,N,N,N,108.5,116.5,773,1960,5,0,1265000,NA,2015,NA,9.9,23.9,0,17.1,2.5,0.6,1.9,0.96,1300000,1740000,773,16,NrlyLvl,1426667,1240000,1730000,1300000
1164,NA,6,burwood,3125,20161129,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,53,43,59,Y,N,Y,N,108.5,116.5,808,1976,2,0,32150,NA,1976,NA,10.4,20,0.2,18.2,0.5,0.087,1.8,1.02,1300000,1740000,800,NA,GntlyInclnd,1386833,901000,1240000,1290000
1165,NA,33,burwood,3125,20161112,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,52,19,38,Y,N,Y,N,108.5,116.5,437,2005,2,0,635002,NA,2005,NA,13.2,25.5,2,18.6,1.9,0.4,2.3,0.64,1180000,1580000,438,17.6,NrlyLvl,1400033,1420000,1340000,1255000
1166,NA,24,burwood,3125,20161112,WkEnd,SDay,WrkngDy,sold,Hse,2,1,0,58,36,55,N,N,Y,N,108.5,116.5,657,1980,2,0,127000,NA,1993,NA,13.2,25.5,2,18.5,1.4,0.3,2.4,2.67,1180000,1580000,656,11.8,NrlyLvl,1474500,891000,1410000,1235500
1167,NA,18,burwood,3125,20160924,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,52,19,38,Y,N,Y,N,108.5,116.5,502,2005,2,0,640000,NA,2005,NA,10,20.1,0,19.1,1.9,0.3,2.4,0.68,1240000,1660000,501,14.6,NrlyLvl,1400000,1420000,1340000,1250000
1168,NA,8,burwood,3125,20160813,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,42,43,65,N,N,N,N,108.5,116.5,595,1960,2,2,800000,1651,2014,2017,7.9,15.1,1.6,16.9,1.2,0.4,1.6,2.18,1300000,1740000,603,15.6,GntlyInclnd,1413667,1170000,1480000,1280000
1169,NA,2,burwood,3125,20160604,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,43,34,52,N,N,N,N,108.5,116.5,669,1950,3,1,458000,450,2007,2012,9.8,13.4,6.2,16.7,0.6,6.7,7.6,1.74,1300000,1740000,669,18.3,GntlyInclnd,1405500,1710000,1730000,1300000
1170,NA,3,burwood,3125,20160311,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,42,45,66,N,N,N,N,108.5,116.5,701,1980,3,0,740000,NA,2014,NA,18.8,26.1,8.4,17,0.7,0.7,1.5,1.37,1240000,1660000,699,15.3,GntlyInclnd,1314500,1240000,1340000,1218000
1171,NA,125,burwood,3125,20160220,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,31,62,79,N,N,N,N,108.5,116.5,725,1980,2,1,861000,410,2014,2015,15.8,20.8,0,18.1,1.2,1.2,4.6,2.01,1300000,1740000,709,NA,GntlyInclnd,1304500,1130000,1410000,1251000
1172,NA,62,burwood,3125,20151016,WkDay,FDay,WrkngDy,sold,Hse,3,2,3,58,36,55,Y,N,Y,Y,108.5,116.5,714,1999,5,0,521000,NA,2006,NA,17,23.8,0,19,1.4,1.4,0.8,2.53,1300000,1740000,722,NA,NrlyLvl,1515167,891000,1410000,1300000
1173,NA,28,burwood,3125,20151013,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,51,49,49,Y,Y,N,N,108.5,116.5,836,1958,3,2,710000,530,2009,2014,7.9,17.6,0.4,17.1,0.3,0.3,1.1,1.65,1300000,1740000,833,18.4,GntlyInclnd,1373333,1450000,749900,1300000
1174,NA,70,burwood,3125,20151006,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,42,43,65,Y,N,Y,Y,108.5,116.5,645,1950,4,1,375000,NA,2000,2011,15.5,35.8,0,16.7,1.2,0.7,1.3,2.26,1450000,1750000,645,15.2,NrlyLvl,1540000,1680000,1600000,1285000
1175,NA,21,burwood,3125,20150816,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,52,39,58,N,N,N,N,108.5,116.5,668,1970,1,0,NA,NA,NA,NA,4.7,17,0.2,19.1,0.3,0.3,0.3,2.18,1180000,1580000,670,NA,NrlyLvl,1445000,1170000,1480000,1200000
1176,NA,21,burwood,3125,20150711,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,52,19,38,Y,N,Y,Y,108.5,116.5,466,2002,2,0,630000,NA,2007,NA,10.9,13.1,0.2,18.7,3.2,0.9,2.3,0.8,1300000,1740000,466,15.1,GntlyInclnd,1400000,1240000,1480000,1250000
1177,NA,69,burwood,3125,20150707,WkDay,TuDay,WrkngDy,sold,Hse,3,2,3,64,15,53,Y,N,Y,N,108.5,116.5,650,1948,2,0,151500,NA,1993,NA,7.4,14.2,2.2,16.5,0.7,0.7,1,2.58,1100000,1710000,650,15.2,GntlyInclnd,1416500,1710000,1270000,1250000
1178,NA,3,burwood,3125,20150604,WkDay,ThDay,WrkngDy,sold,Hse,3,2,2,66,17,46,Y,N,N,Y,108.5,116.5,261,2015,2,0,1200000,NA,2015,NA,4.4,11.3,0,16.3,0.7,0.4,0.7,2.28,NA,NA,261,NA,NrlyLvl,NA,1710000,1570000,1200000
1179,NA,5,burwood,3125,20150521,WkDay,ThDay,WrkngDy,sold,Hse,5,3,2,74,5,41,N,N,Y,Y,108.5,116.5,463,1990,3,1,860000,720,2008,2012,10.3,13.6,6.2,16.9,1.8,0.9,1.3,2.72,1510000,2010000,463,14.2,NrlyLvl,1836667,1480000,901000,1280000
1180,NA,3,burwood,3125,20150415,WkDay,WDay,WrkngDy,sold,Hse,3,1,1,42,43,65,Y,N,Y,N,108.5,116.5,595,1960,2,0,700000,NA,2014,NA,13.9,27.6,2.4,17.1,0.6,0.3,1.7,2.14,1180000,1580000,606,19.7,GntlyInclnd,1500333,1680000,1600000,1288000
1181,NA,16,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,52,19,38,Y,N,Y,Y,108.5,116.5,503,2005,2,2,640000,790,2005,2017,11.9,22.7,0,19.1,1.9,0.3,2.3,0.7,1240000,1660000,503,14.6,NrlyLvl,1441667,1420000,1340000,1220000
1182,NA,100,burwood,3125,20141115,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,59,39,52,N,N,Y,N,108.5,116.5,697,1960,3,0,910000,NA,2008,NA,12.1,17.6,0,17.1,0.9,0.9,1.4,2.53,1430000,1920000,693,15.3,NrlyLvl,NA,1710000,1270000,1205000
1183,NA,19,burwood,3125,20141025,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,57,33,61,Y,N,Y,N,108.5,116.5,853,1950,5,3,1239000,NA,2014,2012,14.1,18.2,0,18.4,0.3,0.3,2.3,2.86,1510000,2010000,850,17.1,NrlyLvl,1824333,1130000,891000,1239000
1184,NA,38,burwood,3125,20141015,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,66,17,46,Y,Y,N,Y,108.5,116.5,697,1987,4,0,872500,NA,2011,NA,5.9,15.4,0.2,16.6,0.4,0.4,1,2.14,1510000,2010000,689,15.1,NrlyLvl,1612000,1750000,1680000,1300000
1185,NA,9,burwood,3125,20141002,WkDay,ThDay,WrkngDy,sold,Hse,4,3,2,74,5,41,Y,N,Y,N,108.5,116.5,300,2000,3,0,465000,NA,2000,NA,9.6,17.1,0,17.1,2.2,1.3,1.5,2.76,1430000,1920000,302,12.1,NrlyLvl,1015667,1890000,1680000,1200000
1186,NA,5,burwood,3125,20140905,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,58,36,55,Y,N,Y,N,108.5,116.5,676,1950,1,0,NA,NA,NA,NA,4.8,15.1,0,18.8,1.2,0.2,1.1,2.56,1300000,1740000,678,20.2,NrlyLvl,1603333,1170000,965000,1210000
1187,NA,23,burwood,3125,20140825,WkDay,MDay,WrkngDy,sold,Hse,3,2,2,57,33,61,N,N,Y,Y,108.5,116.5,NA,NA,4,2,1235000,320,2014,2005,10.8,16.6,0.8,18.5,0.3,0.3,2.4,2.83,1660000,2220000,835,16.6,NrlyLvl,1718333,1410000,1700000,1235000
1188,NA,11,burwood,3125,20140329,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,54,35,47,Y,N,Y,Y,108.5,116.5,396,1976,4,1,800000,450,2011,2011,12.3,22.1,0.2,16.3,0.7,0.5,0.8,2.2,1300000,1740000,745,NA,GntlyInclnd,1985167,1710000,1270000,1215000
1200,NA,20,burwood,3125,20160722,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,52,19,38,Y,N,Y,N,108.5,116.5,551,2006,2,0,615000,NA,2006,NA,9.2,18.3,7.8,19.1,1.9,0.3,2.4,0.67,1300000,1740000,548,16,NrlyLvl,1400000,1420000,1340000,1300000
1201,NA,16,burwood,3125,20150829,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,30,50,Y,N,Y,N,108.5,116.5,599,1965,3,0,285000,NA,2000,NA,6.3,11.7,1.8,18.5,1.5,0.7,1.2,1.35,1240000,1660000,600,14.3,NrlyLvl,1326667,985000,965000,1255000
1202,NA,5,burwood,3125,20150605,WkDay,FDay,WrkngDy,sold,Hse,3,1,0,42,43,65,N,N,N,N,108.5,116.5,595,1980,1,2,NA,355,NA,2014,7,15,4.2,17.1,0.6,0.3,1.7,2.15,1240000,1660000,600,19.5,GntlyInclnd,1400333,1710000,725000,1200000
1205,NA,14,burwood,3125,20171030,WkDay,MDay,WrkngDy,sold,Hse,3,2,1,42,45,66,Y,N,Y,Y,108.5,116.5,633,1979,5,0,690000,NA,2009,NA,8.8,17,4.4,16.8,0.4,0.4,1.4,1.47,NA,NA,638,17.5,GntlyInclnd,1394000,1500000,1370000,1337500
1206,NA,42,burwood,3125,20170826,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,59,39,52,N,N,N,N,108.5,116.5,556,1980,2,4,35000,340,1981,2011,9.9,15.3,0,17,0.9,0.4,1.6,2.38,NA,NA,563,15.1,GntlyInclnd,1233333,1710000,1270000,1340000
1207,NA,61,burwood,3125,20170812,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,64,30,50,Y,N,Y,N,108.5,116.5,628,1950,3,0,760000,NA,2011,NA,10.3,17.9,2.8,18.3,1.3,0.8,0.8,1.39,NA,NA,628,15.9,GntlyInclnd,1432000,985000,1300000,1390000
1208,NA,2,burwood,3125,20170513,WkEnd,SDay,WrkngDy,sold,Hse,3,2,4,51,49,49,Y,N,Y,Y,108.5,116.5,307,2003,1,1,NA,400,NA,2017,8.4,15.6,0.2,16.9,0.1,0.1,0.9,0.73,935000,1850000,703,15.3,GntlyInclnd,1376667,1450000,749900,1385000
1209,NA,26,burwood,3125,20170322,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,52,19,38,Y,N,Y,Y,108.5,116.5,448,2010,1,0,NA,NA,NA,NA,17.8,21.8,9.2,18.4,1.7,0.6,2.1,0.84,1180000,1580000,448,13.6,NrlyLvl,1400033,1420000,1460000,1325000
1210,NA,7,burwood,3125,20170306,WkDay,MDay,WrkngDy,sold,Hse,3,2,0,64,15,53,Y,N,Y,N,108.5,116.5,NA,NA,2,0,200000,NA,1998,NA,17.7,27.4,0,16.2,1.2,0.2,0.7,1.28,1240000,1660000,627,NA,NrlyLvl,1444500,1660000,1710000,1400000
1211,NA,30,burwood,3125,20170218,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,65,23,42,Y,N,Y,Y,108.5,116.5,485,2006,1,0,NA,NA,NA,NA,13.3,18.9,0,16,0.5,0.4,0.5,1.3,1240000,1660000,479,NA,GntlyInclnd,1327167,1270000,1570000,1305000
1212,NA,21,burwood,3125,20170211,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,53,30,64,N,Y,Y,Y,108.5,116.5,591,1980,3,0,153000,NA,1988,NA,18.5,24.6,0,18.4,0.2,0.2,2.3,2.04,1240000,1660000,590,15.3,GntlyInclnd,1453833,1300000,1700000,1330000
1213,NA,1,burwood,3125,20161216,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,55,39,43,N,N,N,N,108.5,116.5,662,1980,0,0,NA,NA,NA,NA,9.7,25.5,0,17.2,1.6,1.1,2,1.23,1180000,1580000,662,16.9,NrlyLvl,NA,NA,NA,1300000
1214,NA,4,burwood,3125,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,43,44,68,Y,N,Y,N,108.5,116.5,697,1975,1,0,NA,NA,NA,NA,9.9,23.9,0,17.5,0.3,0.9,1.8,1.43,1370000,1830000,691,15.2,NrlyLvl,1386833,NA,NA,1390000
1215,NA,29,burwood,3125,20160416,WkEnd,SDay,WrkngDy,sold,Hse,2,1,0,59,39,52,N,N,Y,N,108.5,116.5,601,1950,3,2,735000,428,2011,2011,14,20.3,0,16.9,1.2,0.5,1.5,2.34,1370000,1830000,595,15.9,NrlyLvl,1413667,1480000,2170000,1350000
1216,NA,18,burwood,3125,20160319,WkEnd,SDay,WrkngDy,sold,Hse,4,1,1,41,64,76,N,N,Y,Y,108.5,116.5,697,1950,4,0,691800,NA,2013,NA,12,18.8,5.8,17.4,0.8,0.2,2.5,1.36,1370000,1830000,694,15.3,GntlyInclnd,1621333,985000,1300000,1325000
1217,NA,55,burwood,3125,20151209,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,52,19,38,Y,N,Y,Y,108.5,116.5,519,2005,3,0,940000,NA,2010,NA,15.4,24.6,0,18.4,1.7,0.6,2.1,0.82,1300000,1740000,519,16.4,NrlyLvl,1400000,1420000,1420000,1305000
1218,NA,39,burwood,3125,20151205,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,51,49,49,Y,N,Y,Y,108.5,116.5,793,1968,3,0,685000,NA,2008,NA,15.5,25.3,0,17.4,0.9,0.3,1.1,1.48,1370000,1830000,792,28.2,GntlyInclnd,1477833,1450000,749900,1335000
1219,NA,3,burwood,3125,20151009,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,31,62,79,N,N,N,N,108.5,116.5,899,1980,2,0,167000,NA,1989,NA,10.9,29.9,0,18,1.1,0.3,1.9,1.57,1300000,1740000,899,NA,GntlyInclnd,1718333,891000,1410000,1300000
1220,NA,11,burwood,3125,20150926,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,58,36,55,N,N,Y,Y,108.5,116.5,677,1960,3,1,395000,300,2004,2004,6.6,17.9,0,18.8,1.3,0.3,1.2,2.51,1300000,1740000,677,21.5,NrlyLvl,1475333,1170000,965000,1300000
1221,NA,15,burwood,3125,20150718,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,65,23,42,Y,N,Y,N,108.5,116.5,660,1930,2,2,41500,530,1975,2011,6.1,11.5,0.4,16,0.5,0.2,0.5,1.22,1300000,1740000,660,15.2,NrlyLvl,1632000,1170000,1480000,1326000
1222,NA,2,burwood,3125,20150704,WkEnd,SDay,WrkngDy,sold,Hse,3,1,3,55,39,43,N,N,Y,N,108.5,116.5,858,1980,1,0,NA,NA,NA,NA,7.3,10.6,0,17,2.5,0.7,1.7,1.04,1510000,2010000,857,NA,GntlyInclnd,1458333,1240000,1730000,1300000
1223,NA,5,burwood,3125,20150613,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,41,64,76,N,N,Y,N,108.5,116.5,697,1960,4,0,889000,NA,2014,NA,6,18.2,0,17.1,0.9,0.3,2.4,1.49,1370000,1830000,696,15.2,GntlyInclnd,1614333,1730000,1340000,1300000
1224,NA,5,burwood,3125,20150530,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,58,36,55,N,N,Y,N,108.5,116.5,665,1960,2,0,41300,NA,1976,NA,11,17.3,0,18.7,0.1,0.1,1.1,2.6,1180000,1580000,665,NA,ModInclnd,1465333,891000,1410000,1320000
1225,NA,2,burwood,3125,20150424,WkDay,FDay,WrkngDy,sold,Hse,5,2,2,52,19,38,Y,N,Y,N,108.5,116.5,237,1980,3,1,1050000,750,2011,2011,14.4,21.1,0,18.9,2.1,0.077,2.5,0.56,1300000,1740000,900,NA,NrlyLvl,1662333,1200000,1480000,1330000
1226,NA,42,burwood,3125,20150418,WkEnd,SDay,WrkngDy,sold,Hse,4,3,1,44,65,62,N,N,Y,N,108.5,116.5,NA,NA,4,4,138000,NA,1997,2017,13.5,21.9,3.6,18.3,1.3,0.8,0.8,1.42,1120000,1510000,701,17.7,GntlyInclnd,1560667,1170000,985000,1355000
1227,NA,46,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,47,48,71,N,N,Y,N,108.5,116.5,743,1970,3,0,90000,NA,1986,NA,11.9,22.7,0,17.5,1.3,0.7,2,1.15,1430000,1920000,740,15.3,NrlyLvl,1510667,1730000,1340000,1345000
1228,NA,16,burwood,3125,20150314,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,43,44,68,Y,N,Y,N,108.5,116.5,766,1960,1,0,NA,NA,NA,NA,9.4,30.1,0,17.6,0.4,0.8,1.9,1.34,1370000,1830000,766,16.8,NrlyLvl,1724333,1730000,1000000,1300000
1229,NA,47,burwood,3125,20150313,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,74,5,41,N,N,Y,Y,108.5,116.5,492,1997,2,0,115500,NA,1995,NA,14.4,20.4,0,16.8,0.9,0.8,1.3,2.58,1510000,2010000,492,14.8,NrlyLvl,1733333,1680000,1600000,1326000
1230,NA,22,burwood,3125,20141216,WkDay,TuDay,WrkngDy,sold,Hse,4,3,2,74,5,41,Y,N,Y,Y,108.5,116.5,456,2000,3,1,117000,500,1997,2003,16,32.3,0,17,2,1,1.5,2.61,1510000,2010000,456,14,GntlyInclnd,1705000,1680000,1600000,1350000
1237,NA,46,burwood,3125,20180101,WkDay,MDay,HliDy,sold,Hse,4,2,2,52,19,38,N,N,Y,Y,108.5,116.5,505,2006,2,2,655000,650,2006,2012,NA,NA,NA,18.4,3,1.1,2,0.89,1180000,1580000,503,14.1,NrlyLvl,1441667,1420000,1460000,1300000
1238,NA,26,burwood,3125,20171020,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,53,30,64,N,Y,N,N,108.5,116.5,668,1960,2,0,1116000,NA,2016,NA,11.3,16.2,2.6,18.4,1.8,0.3,2.3,2.07,NA,NA,663,NA,NrlyLvl,1425167,1700000,1570000,1300000
1239,NA,11,burwood,3125,20170826,WkEnd,SDay,WrkngDy,sold,Hse,2,1,1,55,39,43,N,N,N,N,108.5,116.5,725,1950,6,0,980000,NA,2015,NA,9.9,15.3,0,17.1,1.5,1,1.9,1.16,NA,NA,731,18.4,NrlyLvl,1224167,1200000,1480000,1322500
1240,NA,11,burwood,3125,20170707,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,55,39,43,N,N,N,N,108.5,116.5,NA,NA,3,0,1123000,NA,2015,NA,8,14.2,0,16.9,2.7,0.8,1.7,1.11,1080000,1430000,702,15.5,GntlyInclnd,1376667,1240000,1340000,1310000
1241,NA,13,burwood,3125,20170624,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,64,21,45,N,N,N,N,108.5,116.5,763,1980,1,1,NA,395,NA,2017,8.3,12.3,1.4,17.3,1.2,0.2,0.9,1.39,1120000,1510000,NA,NA,NA,1426667,1450000,1900000,1325000
