Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
14908,NA,NA,oakleigh,3166,20151212,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,64,30,48,Y,N,Y,N,98,59,729,1960,1,0,NA,NA,NA,NA,10.1,18.3,2,20.8,1.3,0.6,1.2,0.62,1030000,1360000,NA,NrlyLvl,1149629,1120000,878000,1025000
14910,NA,THREE,oakleigh,3166,20151202,WkDay,WDay,WrkngDy,sold,Hse,3,2,1,65,58,61,Y,N,N,N,98,59,398,1900,5,0,720500,NA,2008,NA,9.2,17.5,0,20,1.2,0.2,0.4,1.57,1080000,1430000,12.2,NrlyLvl,1159500,385000,1590000,1065000
14911,NA,EIGHT,oakleigh,3166,20151024,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,50,57,52,Y,N,N,N,98,59,557,1980,1,0,NA,NA,NA,NA,9.2,19.5,0,18.8,1.7,0.1,1,2.21,1120000,1510000,15.1,NrlyLvl,1051000,1480000,1500000,1100000
14912,NA,TWO,oakleigh,3166,20151020,WkDay,TuDay,WrkngDy,sold,Hse,4,4,2,82,14,33,Y,N,N,N,98,59,656,1970,2,0,100000,NA,1985,NA,12.9,31.8,0,20.7,2.4,0.3,1.5,3.23,1030000,1360000,NA,GntlyInclnd,1378333,1020000,1320000,1050000
14913,NA,SEVEN,oakleigh,3166,20150928,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,54,34,42,Y,N,Y,N,98,59,547,1980,3,0,227000,NA,1997,NA,8.3,21.4,0,19.2,1.7,0.2,0.9,2.07,1120000,1510000,16.9,GntlyInclnd,1101000,970000,1160000,1060000
14914,NA,THREE,oakleigh,3166,20150902,WkDay,WDay,WrkngDy,sold,Hse,3,2,2,64,30,48,Y,N,Y,Y,98,59,541,1950,4,2,750000,460,2010,2009,8,18.8,0,21,1,0.4,1.6,0.69,1120000,1510000,NA,GntlyInclnd,1128000,1120000,878000,1051000
14915,NA,SEVEN,oakleigh,3166,20150801,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,63,30,36,N,N,Y,N,98,59,543,1940,1,0,NA,NA,NA,NA,6.5,11.4,0.2,20.1,0.2,0.2,0.045,0.67,1120000,1510000,15.2,NrlyLvl,1166000,960000,1100000,1071000
14916,NA,EIGHT,oakleigh,3166,20150613,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,65,21,47,Y,N,N,N,98,59,566,1950,3,0,700000,NA,2008,NA,6,18.2,0,20.2,1.2,0.3,1.2,5.31,1180000,1580000,15.8,NrlyLvl,1341667,1420000,1550000,1100000
14917,NA,THREE,oakleigh,3166,20150418,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,68,26,44,Y,N,N,N,98,59,511,1940,2,0,131000,NA,1993,NA,13.5,21.9,3.6,19.9,0.6,0.4,0.6,0.99,1080000,1430000,12.4,NrlyLvl,1095000,1120000,1220000,1015000
14919,NA,NA,oakleigh,3166,20141004,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,66,22,42,N,Y,Y,Y,98,59,669,1948,3,0,810000,NA,2009,NA,8.7,26.3,0.2,20.5,0.8,0.6,1.2,0.67,1240000,1660000,18.6,NrlyLvl,1288333,960000,1100000,1060000
14938,NA,ONE,hughesdale,3166,20141206,WkEnd,SDay,WrkngDy,sold,Hse,2,1,3,52,42,45,Y,N,N,N,70,43.5,697,1976,3,0,1085000,NA,2014,NA,15.4,22.7,2.6,19.4,0.2,0.2,0.7,0.89,1210000,1920000,15.0,NrlyLvl,1663667,1210000,1780000,1085000
14939,NA,TWO,hughesdale,3166,20141118,WkDay,TuDay,WrkngDy,sold,Hse,3,2,2,62,25,47,Y,Y,Y,Y,70,43.5,758,2016,3,0,107200,NA,1988,NA,10.9,19.9,0,20.5,0.9,0.9,2,0.36,1180000,1580000,16.1,NrlyLvl,1376833,1510000,1880000,1053000
14940,NA,SIX,hughesdale,3166,20140919,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,51,33,46,N,N,Y,Y,70,43.5,697,1940,2,1,592600,440,2006,2008,8.7,14.7,0.4,19.3,0.3,0.3,0.6,0.78,1370000,1830000,15.1,NrlyLvl,1456667,1590000,1160000,1082000
14941,NA,ONE,hughesdale,3166,20140517,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,66,31,42,Y,N,Y,N,70,43.5,758,1981,3,0,133000,NA,1989,NA,16.5,20.3,0,20.2,0.3,0.3,1.6,0.44,1370000,1830000,16.1,NrlyLvl,1376833,1440000,1240000,1046000
14943,NA,THREE,hughesdale,3166,20140222,WkEnd,SDay,WrkngDy,sold,Hse,3,2,4,66,31,42,Y,N,Y,N,70,43.5,692,1970,3,2,33000,450,1978,2011,14.1,19.3,0.6,20.2,0.4,0.4,1.6,0.38,1300000,1740000,20.7,NrlyLvl,1537333,1420000,1810000,1065000
14960,NA,NA,huntingdale,3166,20170228,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,57,39,48,N,N,N,N,59.5,16.5,585,1960,2,0,649950,NA,2014,NA,17.3,33.6,0,20.5,12.6,4.5,3.9,0.37,975000,1290000,17.8,NrlyLvl,1055000,997000,1100000,1020000
14961,NA,THREE,oakleigh,3166,20170211,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,82,14,33,Y,Y,Y,Y,98,59,602,1950,4,0,380000,NA,2005,NA,18.5,24.6,0,20,0.5,0.5,1.7,3.32,975000,1290000,16.2,GntlyInclnd,1076667,1140000,970000,1045000
14963,NA,SIX,oakleigh,3166,20140926,WkDay,FDay,WrkngDy,sold,Hse,3,3,1,65,58,61,Y,N,Y,Y,98,59,398,1976,3,0,546000,NA,2010,NA,10.4,18.7,0.2,19.8,0.3,0.3,0.3,1.58,1120000,1510000,12.3,NrlyLvl,985667,960000,1120000,1060000
14980,NA,THREE,oakleigh,3166,20170318,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,60,30,40,N,N,Y,N,98,59,548,1975,2,0,166500,NA,1996,NA,12.4,30.8,0,19.7,2.2,0.2,1.5,0.9,975000,1290000,21.6,ModInclnd,1012667,970000,1420000,1033000
14982,NA,SIX,oakleigh,3166,20161014,WkDay,FDay,WrkngDy,sold,Hse,3,1,3,65,35,47,N,N,N,N,98,59,488,1950,2,0,116500,NA,1995,NA,5.2,22.7,0.2,20.1,0.7,0.2,0.5,1.3,1120000,1510000,15.2,NrlyLvl,1121667,1120000,1220000,1100000
14983,NA,FOUR,oakleigh,3166,20161008,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,60,30,40,N,N,N,N,98,59,689,1976,1,1,NA,415,NA,2017,9.7,16.9,0,20.2,2.4,0.8,1.5,0.58,1080000,1430000,16.2,NrlyLvl,1162296,997000,970000,1076000
14984,NA,THREE,oakleigh,3166,20161006,WkDay,ThDay,WrkngDy,sold,Hse,3,2,2,66,22,42,N,N,Y,Y,98,59,543,1970,3,0,601100,NA,2007,NA,9.7,27.2,0,20.7,2,0.6,0.6,0.89,1080000,1430000,15.3,NrlyLvl,1128000,960000,1100000,1050000
14985,NA,TWO,oakleigh,3166,20151212,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,68,41,56,N,N,N,N,98,59,354,1976,4,0,159100,NA,1997,NA,10.1,18.3,2,19.9,0.5,0.5,0.5,1.06,1120000,1510000,9.3,NrlyLvl,1029000,1120000,1220000,1100000
14986,NA,ONE,oakleigh,3166,20151017,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,66,22,42,Y,N,N,N,98,59,543,1986,6,0,740000,NA,2007,NA,11.5,20.5,0,20.7,1.9,0.6,0.6,0.84,1080000,1430000,15.2,NrlyLvl,1493333,1100000,1000000,1050000
14987,NA,FOUR,oakleigh,3166,20150730,WkDay,ThDay,WrkngDy,sold,Hse,3,1,0,65,35,47,N,N,Y,N,98,59,605,1920,2,0,120000,NA,1991,NA,8.6,12.3,0,20.4,1,0.7,0.9,1.01,1120000,1510000,15.1,NrlyLvl,1101000,1120000,1220000,1021000
14988,NA,THREE,oakleigh,3166,20150711,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,59,32,39,N,N,Y,N,98,59,628,1980,3,1,156000,530,1995,2016,10.9,13.1,0.2,18.4,0.3,0.3,1.6,0.42,1120000,1510000,13.2,GntlyInclnd,1101000,1100000,1140000,1060000
14989,NA,NINE,oakleigh,3166,20150616,WkDay,TuDay,WrkngDy,sold,Hse,3,1,1,60,30,40,N,N,Y,N,98,59,697,1980,2,1,1005000,350,2015,2015,9.5,16.1,5,19.8,3,0.2,2,0.83,1120000,1510000,15.3,GntlyInclnd,1149629,970000,1020000,1005000
14990,NA,FOUR,oakleigh,3166,20141107,WkDay,FDay,WrkngDy,sold,Hse,3,2,1,66,16,41,N,N,Y,Y,98,59,750,1976,4,1,88000,530,1988,2010,11.1,32.1,0,19.9,0.1,0.1,0.2,0.64,1120000,1510000,NA,GntlyInclnd,1193963,960000,1100000,1080000
14995,NA,FOUR,hughesdale,3166,20171028,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,51,33,46,N,N,Y,Y,70,43.5,697,1976,0,0,NA,NA,NA,NA,15,21.4,0.4,19.6,0.3,0.5,0.5,0.7,843000,1760000,15.2,NrlyLvl,1298667,1760000,1410000,1181000
14997,NA,SIX,hughesdale,3166,20170429,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,21,43,Y,N,Y,Y,70,43.5,513,1960,1,0,NA,NA,NA,NA,14.9,18.1,0.2,19.5,0.1,0.1,2.2,0.78,1100000,1810000,NA,NA,1335667,1420000,1760000,1140000
14998,NA,ONE,hughesdale,3166,20161127,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,54,34,39,N,N,N,N,70,43.5,625,1940,3,3,633582,320,2011,2016,11.6,16.3,0.4,20.9,1.1,0.3,2.5,0.12,1120000,1510000,15.6,NrlyLvl,1317000,1240000,1350000,1155000
14999,NA,EIGHT,hughesdale,3166,20160430,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,60,30,44,N,N,N,N,70,43.5,613,1980,1,3,NA,400,NA,2012,16.4,24.1,6.2,20,0.9,0.1,1.8,NA,1240000,1660000,15.2,NrlyLvl,1360000,1350000,1420000,1192000
15000,NA,ONE,hughesdale,3166,20160407,WkDay,ThDay,WrkngDy,sold,Hse,5,1,2,52,50,46,N,N,N,N,70,43.5,601,1910,2,0,145200,NA,1993,NA,8.3,18.4,6.8,18.7,0.5,0.2,0.2,0.17,1300000,1740000,18.1,NrlyLvl,1368000,1080000,1200000,1200000
15002,NA,FOUR,hughesdale,3166,20160317,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,55,40,40,N,N,N,N,70,43.5,725,1980,1,0,NA,NA,NA,NA,18.3,32.5,0,20.2,0.6,0.4,1.7,0.42,1240000,1660000,16.0,GntlyInclnd,1247333,1870000,1270000,1150000
15003,NA,TWO,hughesdale,3166,20151212,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,54,34,39,Y,N,Y,Y,70,43.5,674,1950,2,0,126000,NA,1990,NA,10.1,18.3,2,21.1,1.1,0.2,0.9,0.03,1180000,1580000,16.8,NrlyLvl,1462333,1440000,1240000,1180000
15004,NA,TWO,hughesdale,3166,20151205,WkEnd,SDay,WrkngDy,sold,Hse,5,2,7,66,31,42,Y,N,Y,N,70,43.5,758,1930,2,0,520000,NA,2003,NA,15.5,25.3,0,20.2,0.4,0.4,1.7,0.35,1180000,1580000,16.2,NrlyLvl,1510333,1030000,1220000,1195000
15005,NA,FOUR,hughesdale,3166,20151114,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,72,16,39,Y,N,Y,N,70,43.5,613,1980,1,0,NA,NA,NA,NA,12.1,18.3,0.2,20.5,0.8,0.2,1.9,0.44,1240000,1660000,15.2,NrlyLvl,1355333,1440000,1350000,1180000
15006,NA,ONE,hughesdale,3166,20150926,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,63,39,51,Y,N,N,N,70,43.5,697,1920,2,0,285000,NA,1999,NA,6.6,17.9,0,19.6,0.3,0.3,1.4,0.68,975000,1830000,15.4,NrlyLvl,1286000,1420000,1760000,1140000
15007,NA,EIGHT,hughesdale,3166,20150314,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,55,40,40,Y,N,Y,Y,70,43.5,562,1940,1,0,NA,NA,NA,NA,9.4,30.1,0,19.9,0.2,0.2,1.8,0.67,1240000,1660000,13.5,NrlyLvl,1345729,1440000,1350000,1160000
15008,NA,ONE,hughesdale,3166,20141206,WkEnd,SDay,WrkngDy,sold,Hse,3,2,4,60,30,44,Y,N,Y,Y,70,43.5,613,2002,2,0,335000,NA,2002,NA,15.4,22.7,2.6,20,0.4,0.2,1.9,NA,1430000,1920000,15.3,NrlyLvl,1551667,1440000,1160000,1138000
15009,NA,NINE,hughesdale,3166,20140526,WkDay,MDay,WrkngDy,sold,Hse,4,2,1,60,30,44,Y,N,N,N,70,43.5,613,2001,3,0,420000,NA,2003,NA,11.8,22.2,0,20,0.3,0.1,1.9,NA,1430000,1920000,15.3,NrlyLvl,1551667,1440000,1350000,1125000
15014,NA,NA,huntingdale,3166,20170617,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,70,29,46,Y,N,Y,N,59.5,16.5,603,1960,2,0,953000,NA,2016,NA,4.2,15.5,0,21.5,0.7,0.7,1.6,0.97,975000,1290000,15.2,NrlyLvl,1196667,1100000,1200000,1145000
15015,NA,ONE,huntingdale,3166,20170401,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,55,37,47,Y,N,N,N,59.5,16.5,602,1950,2,0,637500,NA,2010,NA,10,19,0,21.1,0.6,0.5,1.3,0.8,1030000,1360000,21.4,NrlyLvl,1183333,997000,1100000,1145000
15017,NA,FOUR,oakleigh,3166,20170527,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,26,44,Y,N,Y,N,98,59,475,1920,4,0,510411,NA,2012,NA,11.9,17.8,0,20.1,0.4,0.4,1.1,0.82,845000,1110000,15.0,NrlyLvl,1203333,1120000,1220000,1170000
15018,NA,SEVEN,oakleigh,3166,20170422,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,60,30,40,Y,N,Y,N,98,59,530,1985,1,0,NA,NA,NA,NA,16.9,22.5,4.6,19.7,1.6,0.2,1.5,0.87,1030000,1360000,24.9,GntlyInclnd,1222833,1080000,1100000,1145000
15019,NA,THREE,oakleigh,3166,20170218,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,82,14,33,Y,N,Y,Y,98,59,526,1986,1,1,NA,590,NA,2017,13.3,18.9,0,20.7,0.3,0.3,1.4,0.73,1120000,1510000,NA,GntlyInclnd,1091667,1280000,955000,1200000
15020,NA,FIVE,oakleigh,3166,20161029,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,50,57,52,N,N,N,N,98,59,220,1975,1,0,NA,NA,NA,NA,9.3,25.6,0,19.2,0.3,0.2,0.6,1.98,1180000,1580000,19.1,NrlyLvl,1029000,1480000,1160000,1175000
15021,NA,SIX,oakleigh,3166,20161008,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,66,22,42,Y,N,Y,Y,98,59,543,1983,3,0,701000,NA,2008,NA,9.7,16.9,0,20.4,0.6,0.6,0.5,0.95,1120000,1510000,15.3,NrlyLvl,1323333,1480000,985000,1160000
15022,NA,THREE,oakleigh,3166,20160909,WkDay,FDay,WrkngDy,sold,Hse,3,2,4,60,30,40,N,N,Y,Y,98,59,780,1960,2,1,1225000,695,2015,2016,16,16.7,0.6,23.9,17.4,2.6,15.3,0.6,1080000,1430000,21.4,NrlyLvl,1136296,970000,1080000,1155250
15023,NA,NINE,oakleigh,3166,20160625,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,60,30,40,Y,Y,N,N,98,59,697,1980,2,1,1005000,350,2015,2015,5.6,12.7,2,19.8,3,0.2,2,0.83,1120000,1510000,15.3,GntlyInclnd,1149629,970000,1020000,1124000
15024,NA,THREE,oakleigh,3166,20160428,WkDay,ThDay,WrkngDy,sold,Hse,5,2,0,64,30,48,Y,N,Y,N,98,59,594,1930,3,0,139950,NA,1994,NA,19.8,24.9,0,20.9,0.9,0.3,1.3,0.74,1120000,1510000,15.4,NrlyLvl,1163333,1080000,1100000,1100000
15025,NA,SIX,oakleigh,3166,20151118,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,48,29,49,Y,N,Y,Y,98,59,795,1910,5,0,240000,NA,1999,NA,14.7,29.5,0,19.5,0.7,0.3,0.7,1.75,1240000,1660000,14.2,GntlyInclnd,1292963,1080000,1100000,1200000
15026,NA,EIGHT,oakleigh,3166,20151024,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,50,57,52,Y,N,N,N,98,59,557,1980,1,0,NA,NA,NA,NA,9.2,19.5,0,18.8,1.7,0.1,1,2.21,1120000,1510000,15.1,NrlyLvl,1051000,1480000,1500000,1100000
15027,NA,FIVE,oakleigh,3166,20150613,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,63,30,36,Y,N,Y,N,98,59,543,1930,4,0,1163000,NA,2015,NA,6,18.2,0,20.3,0.092,0.092,0.2,0.75,1240000,1660000,15.4,NrlyLvl,1482833,1480000,985000,1163000
15213,NA,THREE,oakleigh,3166,20160430,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,79,15,41,Y,N,N,N,98,59,545,1930,2,0,450000,NA,2005,NA,16.4,24.1,6.2,19.9,0.6,0.5,0.5,1.14,1370000,1830000,15.4,NrlyLvl,1452833,1410000,1120000,1370000
15214,NA,NA,oakleigh,3166,20151017,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,65,35,47,Y,N,N,N,98,59,589,1930,3,0,200000,NA,1999,NA,11.5,20.5,0,20,0.6,0.6,0.7,0.98,1370000,1830000,14.5,NrlyLvl,1380000,1120000,1220000,1346000
15215,NA,ONE,oakleigh,3166,20150502,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,66,22,42,Y,Y,Y,Y,98,59,543,1930,5,0,347375,NA,2002,NA,11.6,22.2,0,20.4,1.1,0.6,0.9,0.88,1120000,1510000,15.4,NrlyLvl,1493333,1480000,1150000,1320000
15223,NA,NA,hughesdale,3166,20170708,WkEnd,SDay,WrkngDy,sold,Hse,5,2,3,68,21,43,N,N,Y,Y,70,43.5,539,1920,3,0,127250,NA,1993,NA,5.3,13.5,0,18.7,0.9,0.2,0.3,0.45,1240000,1660000,12.2,NrlyLvl,1510333,1080000,1210000,1475000
15224,NA,SEVEN,hughesdale,3166,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,60,30,44,Y,N,Y,Y,70,43.5,768,1991,2,0,115000,NA,1991,NA,9.9,23.9,0,20.1,0.5,0.5,1.6,NA,1430000,1920000,16.1,NrlyLvl,1389833,1420000,1810000,1490000
15225,NA,FIVE,hughesdale,3166,20161119,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,66,31,42,Y,N,Y,N,70,43.5,758,1977,1,0,NA,NA,NA,NA,11.7,19.4,0,19.8,0.1,1,1.2,0.37,1430000,1920000,16.1,NrlyLvl,1642667,1870000,1540000,1455000
15226,NA,FOUR,hughesdale,3166,20150815,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,51,33,46,N,Y,N,N,70,43.5,697,1927,1,0,NA,NA,NA,NA,10,14.9,0.4,20.3,1.4,0.4,1.7,0.63,1580000,2120000,15.4,NrlyLvl,1805667,1590000,1760000,1495000
15227,NA,FIVE,hughesdale,3166,20150523,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,60,30,44,N,N,Y,N,70,43.5,697,1920,1,0,NA,NA,NA,NA,10.4,13.3,0,19.2,0.4,0.4,0.4,0.74,1300000,1740000,15.0,NrlyLvl,1607000,1550000,1590000,1457500
15229,NA,TWO,huntingdale,3166,20170429,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,55,37,47,Y,N,Y,N,59.5,16.5,602,1950,1,0,NA,NA,NA,NA,14.9,18.1,0.2,19.9,0.3,1,1.4,0.74,925000,1230000,18.3,NrlyLvl,1388333,960000,997000,1452000
15230,NA,TWO,huntingdale,3166,20161230,WkDay,FDay,WrkngDy,sold,Hse,5,3,2,57,39,48,Y,N,Y,N,59.5,16.5,557,2006,2,0,373000,NA,2006,NA,20.1,27.8,20.4,20.9,0.6,1,1.1,0.69,1370000,1830000,16.9,NrlyLvl,1753333,1080000,1100000,1420000
15231,NA,FIVE,oakleigh,3166,20170909,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,65,21,47,N,N,Y,Y,98,59,723,1925,5,4,780000,580,2011,2016,7.1,14.9,1.2,20.9,0.5,0.6,0.8,5.33,1240000,1660000,13.6,NrlyLvl,1481667,1030000,1420000,1470000
15234,NA,TWO,oakleigh,3166,20151017,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,68,26,44,N,N,N,N,98,59,558,1977,2,1,1451000,480,2015,2016,11.5,20.5,0,19.7,0.3,0.3,0.2,0.73,1430000,1920000,15.3,NrlyLvl,1320000,1590000,2830000,1451000
15235,NA,TWO,oakleigh,3166,20150321,WkEnd,SDay,WrkngDy,sold,Hse,3,2,4,82,14,33,Y,N,Y,N,98,59,1055,1970,0,0,NA,NA,NA,NA,11.9,22.7,0,20.2,0.2,0.2,1.3,3.4,975000,1290000,NA,GntlyInclnd,1201667,1080000,1200000,1478000
15248,NA,THREE,huntingdale,3166,20170225,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,55,37,47,Y,N,Y,Y,59.5,16.5,602,1960,4,0,720000,NA,2013,NA,13.7,19.4,0,18.6,0.8,0.2,0.3,0.84,1300000,1740000,18.2,NrlyLvl,1361667,1120000,997000,1420000
15250,NA,TWO,oakleigh,3166,20170720,WkDay,ThDay,WrkngDy,sold,Hse,4,1,2,63,30,36,N,N,Y,N,98,59,619,1920,2,0,176000,NA,1989,NA,7.9,10.7,0.6,20.6,2,0.6,0.6,0.86,1120000,1510000,13.8,NrlyLvl,1388333,1100000,1420000,1405000
15251,NA,SEVEN,oakleigh,3166,20160430,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,54,34,42,Y,N,Y,N,98,59,736,1995,5,0,1288000,NA,2013,NA,16.4,24.1,6.2,19.9,0.7,0.7,0.3,1.71,1510000,2010000,18.2,NrlyLvl,1465000,960000,970000,1480000
15256,NA,TWO,hughesdale,3166,20171202,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,52,42,45,Y,N,Y,N,70,43.5,604,1930,0,0,NA,NA,NA,NA,14.7,16.4,20.6,23.4,0.7,0.7,0.5,0.65,1580000,2120000,15.2,NrlyLvl,1541667,1780000,2190000,1565000
15258,NA,FOUR,hughesdale,3166,20170708,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,72,16,39,Y,N,Y,Y,70,43.5,699,1940,1,1,NA,750,NA,2017,5.3,13.5,0,19.5,0.4,0.071,1.3,0.68,1300000,1740000,17.3,NrlyLvl,1513333,1870000,1420000,1505000
15266,NA,EIGHT,hughesdale,3166,20151211,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,55,44,47,Y,N,N,N,70,43.5,697,1980,1,0,NA,NA,NA,NA,14.2,19.2,0,21.4,4.5,2.3,3.2,NA,1580000,2120000,15.3,GntlyInclnd,1456667,1590000,1160000,1575000
15267,NA,EIGHT,hughesdale,3166,20151107,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,51,47,50,Y,N,Y,Y,70,43.5,928,1930,2,0,180000,NA,1988,NA,11.9,16.8,1.2,20.3,0.7,0.3,0.7,0.89,1180000,1760000,19.7,NrlyLvl,1627333,1590000,1160000,1600000
15268,NA,THREE,hughesdale,3166,20141115,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,55,40,40,Y,N,Y,Y,70,43.5,782,1920,3,1,831000,450,2009,2010,12.1,17.6,0,19.4,0.3,0.3,0.9,0.63,1510000,2010000,15.6,NrlyLvl,1735000,2830000,1420000,1521000
15272,NA,FIVE,oakleigh,3166,20170506,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,59,32,39,N,N,Y,N,98,59,660,1920,1,0,NA,NA,NA,NA,9.6,20,0.2,20.7,0,21,2.3,0.59,1370000,1830000,14.8,ModInclnd,1838333,1080000,2830000,1570000
15275,NA,NA,hughesdale,3166,20170325,WkEnd,SDay,WrkngDy,sold,Hse,5,1,2,55,21,41,Y,Y,N,N,70,43.5,922,1980,1,0,NA,NA,NA,NA,15.3,29.7,0,19.8,3.4,3.4,5.6,0.34,1510000,2010000,23.1,NrlyLvl,1254000,1870000,1420000,1665000
15276,NA,FOUR,hughesdale,3166,20161112,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,72,16,39,Y,N,Y,Y,70,43.5,540,1940,2,0,252000,NA,1999,NA,13.2,25.5,2,20.5,0.9,0.2,2.1,0.72,1660000,2220000,13.5,NrlyLvl,1593333,1440000,1350000,1700000
15277,NA,THREE,hughesdale,3166,20161007,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,55,44,47,Y,N,Y,N,70,43.5,856,1978,1,0,NA,NA,NA,NA,14.1,22.5,0,20.2,0.5,0.3,1.7,NA,1660000,2220000,18.4,NrlyLvl,1672000,2830000,1210000,1650000
15278,NA,ONE,hughesdale,3166,20151205,WkEnd,SDay,WrkngDy,sold,Hse,4,1,3,52,42,45,Y,N,N,N,70,43.5,970,1930,1,1,NA,400,NA,2016,15.5,25.3,0,20.3,0.7,0.3,0.7,0.88,1660000,2220000,19.0,NrlyLvl,1613000,1210000,1780000,1650000
15282,NA,FOUR,oakleigh,3166,20161119,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,63,30,36,Y,N,Y,N,98,59,797,1975,1,0,NA,NA,NA,NA,11.7,19.4,0,21,1,0.4,1.6,0.92,830000,1370000,NA,NA,1535000,960000,1320000,1641000
15283,NA,THREE,oakleigh,3166,20161107,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,63,30,36,Y,Y,Y,Y,98,59,354,1918,6,1,990000,375,2013,2005,14.6,25.9,0,19.9,0.6,0.6,0.4,0.91,1580000,2120000,19.2,NrlyLvl,1124629,1100000,1420000,1640000
15284,NA,FIVE,oakleigh,3166,20160609,WkDay,ThDay,WrkngDy,sold,Hse,5,3,2,48,29,49,Y,Y,Y,N,98,59,694,2012,2,0,620000,NA,2012,NA,10.8,17.5,1.4,20.1,0.5,0.2,0.7,1.8,1660000,2220000,15.4,NrlyLvl,1838333,1510000,1880000,1655000
15285,NA,EIGHT,hughesdale,3166,20151107,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,51,47,50,Y,N,Y,Y,70,43.5,928,1930,2,0,180000,NA,1988,NA,11.9,16.8,1.2,19.4,0.8,0.4,1.1,0.89,1180000,1760000,19.7,NrlyLvl,1627333,1590000,1160000,1600000
15292,NA,TWO,oakleigh,3166,20170715,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,23,44,Y,N,N,N,98,59,605,1950,4,0,360000,NA,2005,NA,4.5,12,0,23.8,4.6,3.3,4.2,0.98,1370000,1830000,13.4,NrlyLvl,1410000,1030000,960000,1610000
