Idss,Id
1501211.0,2406
1542024.9,2408
1541921.6,2410
1575246.8,2411
1440775.2,2412
1726169.0,2414
1611208.8,2415
1549011.5,2417
1728799.2,2419
1345166.0,2424
1397892.4,2425
1368478.9,2427
1423578.8,2428
1211653.2,2430
1653269.4,2431
1419180.5,2435
1213247.2,2438
1518389.5,2441
1555090.0,2443
1635211.6,2445
1715379.9,2446
1338811.4,2454
1503112.9,2455
1477366.0,2460
1670408.5,2462
1617724.4,2464
1536704.4,2465
1567999.8,2467
1625849.0,2470
1682625.8,2475
1665734.2,2476
1154821.2,2480
1541118.0,2481
1343793.4,2483
1568356.1,2487
1515576.2,2489
1603286.0,2492
1741305.8,2493
1385385.6,2498
1506607.0,2499
1477453.4,2500
1608927.0,2502
1435904.0,2505
1651255.2,2507
1593254.2,2508
1503382.5,2511
1588841.1,2514
1738446.2,2516
1630850.2,2519
1591349.5,2520
1622901.0,2523
1678775.0,2525
1592297.4,2526
1576181.0,2527
1676451.2,2528
1718066.2,2530
1611075.5,2531
1720614.2,2534
1707596.2,2540
1689106.8,2542
1496323.0,2543
1681289.6,2544
1710623.0,2545
1732405.5,2546
1738354.2,2547
1651621.4,2548
1700780.8,2550
1699483.9,2551
1569854.6,2555
1502399.5,2558
1728899.5,2562
1746303.1,2564
1705403.5,2565
1714875.0,2566
1256441.0,2568
1768612.8,2573
1667120.8,2580
1733032.9,2581
1673488.8,2582
1617992.8,2583
1654705.4,2585
1699057.2,2586
1631351.9,2587
1742613.9,2591
1712097.0,2598
1743479.4,2599
1671824.0,2606
1730261.1,2607
1706912.5,2610
1772225.2,2621
775380.6,2721
656955.75,2782
552868.06,2856
607218.75,2857
642915.75,2865
709454.75,2868
764739.9,2872
819113.3,2873
757927.8,2983
749447.4,2988
556788.1,2990
626765.25,2991
629662.5,2992
753860.94,3001
618406.1,3005
740750.25,3006
625416.75,3007
881985.56,3012
785453.0,3090
633170.25,3091
667952.9,3097
805673.6,3098
813609.1,3100
636730.9,3103
739376.5,3105
663464.6,3114
677544.7,3116
732635.1,3122
1006823.9,3123
756328.5,3124
898930.75,3125
782222.44,3126
612737.44,3183
723065.5,3186
617050.5,3189
703611.6,3190
697260.25,3193
833124.75,3194
1049374.9,3195
724128.6,3196
638155.3,3197
937865.5,3201
1012986.5,3208
863934.6,3212
958926.0,3214
906992.25,3215
711873.6,3265
691703.6,3267
876149.94,3268
707534.75,3269
729802.1,3270
712639.94,3271
743785.56,3272
754579.3,3273
740748.5,3274
759799.9,3277
932818.2,3278
710491.06,3281
657033.3,3285
755802.1,3288
770987.9,3290
713475.5,3317
712407.25,3318
838284.56,3321
728630.0,3322
754574.1,3323
734396.44,3324
790769.4,3325
828938.44,3326
854237.0,3329
814129.75,3330
815537.6,3332
892067.25,3333
996098.25,3339
1026865.0,3340
1052751.0,3342
753426.44,3345
783473.0,3346
757092.4,3347
873115.8,3348
791312.5,3351
1044648.75,3354
1016044.25,3355
897012.7,3356
1048888.0,3359
985988.7,3391
823652.44,3392
832430.6,3393
940694.0,3395
1015627.44,3397
992092.7,3408
867162.1,3410
909926.25,3427
1025145.1,3430
927386.1,3432
960422.6,3442
908478.75,3443
1049864.5,3446
1222131.8,3447
835604.4,3451
950164.0,3454
995462.7,3466
933788.5,3467
