Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
2371,Fakenham Road,NA,EIGHT,ashburton,3147,20150822,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,64,18,37,N,N,N,N,31.5,57.5,667,1950,1,0,0,0,0,0,11.8,18.8,0,16.3,0.7,0.7,1,0.11,1510000,2010000,16.2,NrlyLvl,1735000,1480000,1510000,1485000
2372,Stocks Avenue,NA,NA,ashburton,3147,20150418,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,67,27,38,Y,N,N,N,31.5,57.5,664,1960,1,1,0,410,0,2010,13.5,21.9,3.6,16,0.7,0.4,0.8,0.24,1580000,2120000,16.8,GntlyInclnd,1666667,2170000,1920000,1412500
2373,Duke Street,NA,FOUR,ashburton,3147,20150214,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,73,22,35,Y,N,N,N,31.5,57.5,727,1920,2,0,176000,0,1987,0,19,25.1,19.6,15.8,0.4,0.7,1,0.94,1660000,2220000,16.0,NrlyLvl,2030167,1900000,1430000,1455000
2377,Raymond Street,NA,FOUR,ashwood,3147,20171202,WkEnd,SDay,WrkngDy,sold,Hse,3,1,4,77,24,42,N,N,Y,N,80.5,58.5,728,1960,2,0,240500,0,2000,0,14.7,16.4,20.6,16.2,0.6,0.6,1.5,0.49,0,0,21.5,GntlyInclnd,1308333,1240000,650000,1480000
2378,Cleveland Road,NA,FOUR,ashwood,3147,20171111,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,71,50,57,N,N,Y,N,80.5,58.5,643,1999,2,0,106666,0,1999,0,14.8,24.7,0,18,1.6,1.1,1.8,1.24,0,0,15.4,GntlyInclnd,1457250,1310000,1850000,1425000
2379,Maroondah Road,NA,NA,ashwood,3147,20170812,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,77,24,42,N,N,Y,N,80.5,58.5,725,1960,2,1,1270000,530,2016,2016,10.3,17.9,2.8,17.8,0.5,0.5,1.6,0.42,0,0,16.7,GntlyInclnd,1479750,1420000,1550000,1410000
2382,Moore Street,NA,FOUR,ashwood,3147,20170624,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,73,23,39,N,N,N,N,80.5,58.5,778,1980,2,1,695000,380,2008,2008,8.3,12.3,1.4,18.3,1.8,1.2,2,0.35,1240000,1660000,18.1,GntlyInclnd,1512500,1480000,1500000,1425000
2384,Closter Avenue,NA,EIGHT,ashwood,3147,20170304,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,23,42,Y,N,N,N,80.5,58.5,709,1960,1,0,0,0,0,0,16.1,27.4,0,17.5,1.6,0.2,1.3,2.18,1300000,1740000,16.6,GntlyInclnd,1376667,1350000,1450000,1421000
2385,Mulgrave Street,NA,THREE,ashwood,3147,20150905,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,51,32,50,N,N,Y,Y,80.5,58.5,753,1991,3,0,385000,0,2005,0,10.2,14,0,16.8,0.5,0.4,0.5,1.15,1430000,1920000,21.1,GntlyInclnd,1525833,1200000,1120000,1440000
2386,May Park Avenue,NA,ONE,ashwood,3147,20140531,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,58,23,46,Y,Y,Y,N,80.5,58.5,508,1975,3,0,240500,0,1996,0,7.5,18.9,0,17.6,0.9,0.6,1.4,0.78,1510000,2010000,0,GntlyInclnd,1758333,1580000,1520000,1460000
2389,Nairn Street,TWO,SEVEN,ashburton,3147,20171012,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,2,72,5,33,N,N,Y,N,31.5,57.5,0,2000,2,0,915000,0,2007,0,10.5,19.2,10,17.8,2.3,0.7,1.5,2.63,0,0,0,NA,0,839000,962000,1552500
2390,Gloucester Road,NA,NINE,ashburton,3147,20170916,WkEnd,SDay,WrkngDy,sold,Hse,3,1,4,54,46,47,Y,N,N,N,31.5,57.5,652,1950,3,1,125000,230,1993,2002,7.4,13.3,21.4,14.5,1.3,0.5,1.7,0.83,0,0,19.3,GntlyInclnd,1641667,1480000,1510000,1555000
2391,Ambon Street,NA,ONE,ashburton,3147,20170909,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,54,37,46,Y,Y,N,N,31.5,57.5,669,1975,5,1,805000,750,2012,2018,7.1,14.9,1.2,16.4,0.6,0.6,1,2.44,0,0,18.3,GntlyInclnd,1667667,2000000,1920000,1550000
2392,Ramu Grove,TWO,SIX,ashburton,3147,20170812,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,54,37,46,N,Y,Y,Y,31.5,57.5,267,2012,2,0,930000,0,2012,0,10.3,17.9,2.8,16.1,0.4,0.4,1.7,0.91,0,0,0,NA,0,1480000,1510000,1520000
2393,Duke Street,ONE,FIVE,ashburton,3147,20170621,WkDay,WDay,WrkngDy,sold,Hse,4,3,2,73,22,35,Y,N,N,N,31.5,57.5,929,2016,1,0,0,0,0,0,7.8,13.5,0.6,16.3,0.7,0.8,1.4,0.9,1890000,2270000,20.1,NrlyLvl,1644000,2000000,2240000,1525000
2394,Warner Avenue,NA,SEVEN,ashburton,3147,20170513,WkEnd,SDay,WrkngDy,sold,Hse,3,1,3,59,37,49,Y,Y,N,N,31.5,57.5,613,1955,2,1,1510000,600,2017,2018,8.4,15.6,0.2,14.9,0.1,0.1,1.6,0.45,0,0,18.3,NrlyLvl,1646667,1480000,1200000,1510000
2395,Pitt Street,NA,ONE,ashburton,3147,20170401,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,62,14,34,Y,Y,N,N,31.5,57.5,491,1975,4,0,1340000,0,2013,0,10,19,0,15.8,0.9,0.3,0.8,0.3,0,0,0,ModInclnd,1851667,2350000,2000000,1540000
2396,Morotai Avenue,NA,TWO,ashburton,3147,20170325,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,47,47,47,N,Y,N,N,31.5,57.5,0,0,0,0,0,0,0,0,15.3,29.7,0,15.1,1.2,0.042,1.1,0.77,0,0,0,NA,0,0,0,1560000
2399,Victory Boulevard,NA,ONE,ashburton,3147,20170304,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,54,37,46,N,N,Y,N,31.5,57.5,640,1950,4,0,366000,0,2002,0,16.1,27.4,0,15.6,0.7,0.6,1.8,0.86,1370000,1830000,18.8,NrlyLvl,1720000,1480000,1510000,1575000
2400,Nicholas Street,NA,EIGHT,ashburton,3147,20170126,WkDay,ThDay,HliDy,sold,Hse,5,3,4,66,16,32,Y,N,N,N,31.5,57.5,700,0,1,0,0,0,0,0,16.4,21.2,0,15.9,0.3,0.6,1.5,0.29,0,0,15.3,GntlyInclnd,1883333,0,0,1600000
2401,Morotai Avenue,NA,FOUR,ashburton,3147,20161119,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,47,47,47,N,Y,N,N,31.5,57.5,664,1960,0,1,0,430,0,2017,11.7,19.4,0,15.6,0.7,0.6,1.8,0.71,1430000,1920000,16.8,NrlyLvl,1666667,1480000,1510000,1570000
2403,Munro Avenue,NA,FOUR,ashburton,3147,20160716,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,75,20,37,N,N,N,N,31.5,57.5,673,1935,1,0,0,0,0,0,7.8,13.7,0,16.4,0.7,1,1.4,2.08,1660000,2220000,0,GntlyInclnd,1737667,1430000,1370000,1600000
2404,Warner Avenue,NA,ONE,ashburton,3147,20160624,WkDay,FDay,WrkngDy,sold,Hse,5,2,2,54,46,47,N,Y,Y,Y,31.5,57.5,385,1982,2,1,585000,425,2009,2009,6.9,10.7,13.8,15.1,0.4,0.4,2.2,0.8,1510000,2010000,19.8,GntlyInclnd,1784000,1080000,1200000,1550000
2405,Ward Street,NA,NINE,ashburton,3147,20160528,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,75,20,37,Y,N,Y,N,31.5,57.5,640,1976,1,0,0,0,0,0,5.7,13.2,0.6,16.2,1.3,0.7,1.2,0.72,1580000,2120000,15.3,NrlyLvl,1666667,1480000,1510000,1600000
2406,Maxwell Street,NA,TWO,ashburton,3147,20160514,WkEnd,SDay,WrkngDy,sold,Hse,2,1,2,72,5,33,N,N,N,N,31.5,57.5,696,1975,1,0,0,0,0,0,14.5,21.7,0,15.1,0.7,0.2,1.3,2.64,1510000,2010000,14.8,NrlyLvl,1793333,1870000,1850000,1550000
2407,Albion Road,NA,SIX,ashburton,3147,20160319,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,72,5,33,Y,N,N,N,31.5,57.5,623,0,1,0,0,0,0,0,12,18.8,5.8,14.6,0.1,0.1,1.7,2.6,1580000,2120000,15.7,NrlyLvl,1690000,1480000,1870000,1560011
2408,Glen Road,NA,ONE,ashburton,3147,20151107,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,62,14,34,Y,N,Y,N,31.5,57.5,696,1960,2,0,225000,0,1993,0,11.9,16.8,1.2,14.5,1.7,0.6,1.6,0.24,1380000,2100000,15.1,GntlyInclnd,1851667,1710000,1740000,1567000
2409,Karnak Road,NA,EIGHT,ashburton,3147,20151013,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,66,16,32,Y,N,Y,N,31.5,57.5,696,1955,2,0,1503000,0,2015,0,7.9,17.6,0.4,15.3,1.5,0.2,1.3,0.04,0,0,15.3,NrlyLvl,2206667,2000000,1700000,1503000
2410,Halifax Court,NA,SIX,ashburton,3147,20150808,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,54,46,47,Y,Y,Y,N,31.5,57.5,765,1950,1,0,0,0,0,0,8.8,12.6,0.4,15.3,1.7,0.2,1.5,0.86,1510000,2010000,0,GntlyInclnd,1781667,1120000,1480000,1502000
2411,Yuile Street,NA,NA,ashburton,3147,20150620,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,61,21,35,Y,N,Y,N,31.5,57.5,580,1960,4,1,1085000,695,2013,2017,4.1,11.6,0,16.7,1.2,0.3,3.8,0.67,1580000,2120000,15.1,NrlyLvl,1736667,1900000,1510000,1530000
2412,Nicholas Street,NA,NA,ashburton,3147,20150525,WkDay,MDay,WrkngDy,sold,Hse,2,1,2,66,16,32,Y,N,Y,N,31.5,57.5,757,1948,1,0,0,0,0,0,7.4,17.1,0,15.4,1.5,1.5,1.9,0.51,1370000,1830000,17.1,NrlyLvl,1780000,1080000,1200000,1520000
2413,Amery Street,NA,FOUR,ashburton,3147,20150516,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,76,10,32,Y,N,Y,Y,31.5,57.5,568,1930,2,8,644000,650,2003,2015,11.3,16.2,0,15.4,0.4,0.8,2.1,2.47,1580000,2120000,15.5,NrlyLvl,0,1430000,1740000,1555000
2414,Johnston Street,NA,SEVEN,ashburton,3147,20150512,WkDay,TuDay,WrkngDy,sold,Hse,3,2,1,73,22,35,Y,N,Y,Y,31.5,57.5,696,1920,2,0,38000,0,1980,0,12.8,17.4,0,14.5,1.3,0.2,1.9,0.99,1740000,2330000,15.3,GntlyInclnd,2167500,1900000,1430000,1600000
2415,Nicholas Street,NA,TWO,ashburton,3147,20150418,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,66,16,32,Y,N,Y,N,31.5,57.5,696,2007,2,0,722500,0,2006,0,13.5,21.9,3.6,14.8,0.9,0.1,1.7,0.13,1350000,2100000,15.2,NrlyLvl,2066667,1870000,1430000,1552000
2416,Ryburne Avenue,NA,FOUR,ashburton,3147,20150323,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,66,16,32,Y,N,Y,N,31.5,57.5,805,0,3,0,1555000,0,2015,0,13.6,27,0,15.4,0.9,0.9,1.6,0.19,1510000,2470000,0,ModInclnd,1750000,2350000,2000000,1555000
2417,Glen Road,NA,ONE,ashburton,3147,20150321,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,62,14,34,N,N,Y,N,31.5,57.5,343,1930,2,1,950000,500,2013,2011,11.9,22.7,0,15.5,1.8,0.4,1.6,0.16,1510000,2010000,22.7,NrlyLvl,1863333,2350000,2000000,1561000
2419,Burbank Street,NA,EIGHT,ashburton,3147,20140621,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,68,27,41,Y,N,Y,Y,31.5,57.5,619,1950,3,0,468000,0,2005,0,11.7,15.9,0,16.2,0.9,0.5,0.6,2.27,1740000,2330000,18.0,NrlyLvl,2206667,1430000,1870000,1510000
2421,Douglas Street,NA,THREE,ashwood,3147,20170819,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,23,42,N,N,N,N,80.5,58.5,787,1950,2,0,1225000,0,2015,0,5.9,11.8,7.2,16,0.4,0.7,1.4,2.03,0,0,16.6,GntlyInclnd,1426667,1450000,1200000,1575000
2422,Barrington Drive,NA,SEVEN,ashwood,3147,20170729,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,77,20,40,N,N,Y,Y,80.5,58.5,681,1970,2,0,175000,0,1998,0,9.7,17.9,0,16.8,0.4,0.4,0.6,1.96,0,0,17.0,NrlyLvl,1418917,1450000,749900,1540000
2423,Mountain Ash Avenue,NA,THREE,ashwood,3147,20170420,WkDay,ThDay,WrkngDy,sold,Hse,5,4,2,68,21,34,N,Y,Y,N,80.5,58.5,724,0,1,1,0,800,0,2017,14.6,26.5,0,17.3,0.9,0.9,1.2,0.92,1370000,1830000,21.0,GntlyInclnd,1379250,1080000,1200000,1508000
2424,Silver Ash Avenue,NA,THREE,ashwood,3147,20170311,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,68,21,34,N,Y,N,N,80.5,58.5,725,1970,2,1,755000,750,2013,2016,18,26.4,0,17.7,2.2,0.6,1.5,1.02,1370000,1830000,16.8,GntlyInclnd,1512500,1610000,1520000,1561000
2425,Cassinia Avenue,NA,ONE,ashwood,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,4,2,4,68,21,34,Y,N,Y,Y,80.5,58.5,726,1958,4,0,599000,0,2008,0,13.7,19.4,0,17.7,2.2,0.6,1.5,0.73,1430000,1920000,16.5,GntlyInclnd,1517500,1420000,1550000,1570000
2427,Peppermint Court,NA,FOUR,ashwood,3147,20161008,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,72,15,35,N,N,N,N,80.5,58.5,526,1998,2,0,147500,0,1997,0,9.7,16.9,0,16.6,1.4,0.2,0.3,2.44,1430000,1920000,0,GntlyInclnd,1441667,1350000,1450000,1510000
2428,Scenic Drive,NA,SIX,ashwood,3147,20160917,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,72,15,35,N,N,Y,Y,80.5,58.5,586,1997,2,0,139500,0,1997,0,11.1,19.8,0,17.4,1.3,0.5,1.2,1.14,1510000,2010000,18.1,GntlyInclnd,1465000,1420000,1580000,1529500
2430,Vannam Drive,NA,ONE,ashwood,3147,20160306,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,15,32,Y,N,N,N,80.5,58.5,780,2006,2,1,445000,295,2006,2007,17.4,25.2,0,17.4,1.1,0.4,1.2,1.14,1370000,1560000,18.4,GntlyInclnd,1477833,1610000,1420000,1545000
2431,Montrose Street,NA,THREE,ashwood,3147,20151202,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,55,45,44,Y,Y,Y,Y,80.5,58.5,1012,1980,3,0,700000,0,2004,0,9.2,17.5,0,17.7,2.1,0.7,1.5,2.49,1660000,2220000,0,GntlyInclnd,1758333,1120000,1350000,1600000
2435,Temple Street,NA,THREE,ashwood,3147,20141206,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,55,45,44,Y,N,N,N,80.5,58.5,1029,1989,3,1,610000,500,2006,2002,15.4,22.7,2.6,18.5,1.6,1.3,2.1,1.01,1430000,1920000,20.3,GntlyInclnd,1606667,1580000,1840000,1520000
2438,Baird Street,NA,THREE,ashburton,3147,20170722,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,68,27,41,N,N,N,N,31.5,57.5,633,1975,1,0,0,0,0,0,5.4,12.4,0,17.3,0.8,0.3,1.1,2.36,1120000,1510000,16.7,NrlyLvl,1646667,1430000,1420000,1550000
2439,Ashburn Grove,ONE,FIVE,ashburton,3147,20161022,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,73,11,34,Y,N,Y,Y,31.5,57.5,1458,2013,3,1,1188000,830,2015,2014,6.9,13.2,16.4,15.2,0.7,0.7,2,0.6,1430000,1920000,0,NrlyLvl,0,1480000,1510000,1520000
2441,Duke Street,NA,FIVE,ashburton,3147,20150905,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,73,22,35,Y,N,Y,Y,31.5,57.5,601,1940,3,0,571000,0,2003,0,10.2,14,0,15.6,0.3,1,1.4,0.9,1580000,2120000,13.6,NrlyLvl,1666667,1900000,1430000,1595000
2442,Dent Street,NA,SIX,ashburton,3147,20150725,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,75,20,37,Y,N,Y,N,31.5,57.5,632,0,3,1,790000,780,2006,2015,9.4,13.3,0.8,15.1,0.4,0.4,1.8,0.98,1740000,2330000,0,GntlyInclnd,1741667,1080000,1200000,1520000
2443,High Street,NA,NA,ashburton,3147,20150723,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,59,37,49,Y,Y,Y,N,31.5,57.5,721,1950,1,1,0,330,0,2016,5.1,16.1,0,15.3,0.6,0.9,1.7,0.25,1580000,2120000,18.2,NrlyLvl,1740000,1480000,1510000,1530000
2444,Huon Grove,NA,SEVEN,ashburton,3147,20141018,WkEnd,SDay,WrkngDy,sold,HseVacLnd,3,1,1,54,37,46,N,N,N,N,31.5,57.5,1066,0,3,0,908000,0,2013,0,8,24.6,0,15.7,1.7,1.7,0.5,7.95,1740000,2330000,0,GntlyInclnd,1890000,1550000,1920000,1560000
2445,Glen Road,NA,SEVEN,ashburton,3147,20140912,WkDay,FDay,WrkngDy,sold,Hse,4,3,2,62,14,34,Y,N,Y,N,31.5,57.5,696,1927,1,0,0,0,0,0,5.8,15.5,0,16.1,0.5,0.5,1.7,0.21,1740000,2330000,0,NrlyLvl,1816667,2350000,2000000,1600000
2446,Highgate Grove,NA,NA,ashburton,3147,20140315,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,75,20,37,Y,N,Y,N,31.5,57.5,755,1935,2,0,45500,0,1976,0,16.6,29.5,0,15.4,1.6,0.3,1.4,1.03,1860000,2270000,17.5,GntlyInclnd,2285000,2170000,2000000,1560000
2450,Carlyle Street,NA,EIGHT,ashwood,3147,20171209,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,25,40,Y,N,Y,N,80.5,58.5,703,1950,1,1,0,660,0,2018,12.7,23,0,15.1,0.3,0.3,1.7,1.8,0,0,16.6,GntlyInclnd,1448083,1520000,1460000,1520000
2451,Lavidge Road,NA,THREE,ashwood,3147,20171014,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,77,24,42,Y,N,Y,N,80.5,58.5,731,1960,2,0,138000,0,1993,0,8.2,16.1,0,16.9,1.6,0.3,0.9,0.67,0,0,16.9,GntlyInclnd,1479750,1420000,1420000,1550000
2452,High Street Road,NA,SIX,ashwood,3147,20170906,WkDay,WDay,WrkngDy,sold,Hse,3,1,3,58,23,46,Y,N,N,N,80.5,58.5,892,1950,4,2,1191000,430,2015,2011,6.7,15.1,4.8,17.9,1.5,0.4,1.7,2.33,0,0,18.2,GntlyInclnd,1394333,1350000,896000,1600000
2453,Mountain Ash Avenue,NA,NINE,ashwood,3147,20170812,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,68,21,34,Y,N,N,N,80.5,58.5,728,1960,4,1,285000,450,2000,2008,10.3,17.9,2.8,16.7,6.6,1.3,0.4,0.93,0,0,17.4,NrlyLvl,1376667,1480000,1500000,1506000
2454,Leonard Street,NA,ONE,ashwood,3147,20170325,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,77,24,42,N,N,N,N,80.5,58.5,759,1960,1,1,0,450,0,2014,15.3,29.7,0,17.9,2,0.8,1.7,0.61,1370000,1830000,17.5,GntlyInclnd,1468333,1180000,1350000,1503000
2455,Scenic Drive,NA,NA,ashwood,3147,20160402,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,72,15,35,Y,N,Y,Y,80.5,58.5,585,2000,5,1,956000,875,2012,2010,15.5,19.5,0,17.8,1.3,0.3,1.5,1.13,1580000,2120000,18.1,ModInclnd,1475000,1450000,650000,1600000
2457,Baird Street,TWO,NA,ashburton,3147,20171014,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,69,20,34,Y,N,Y,Y,31.5,57.5,259,1950,1,0,0,0,0,0,8.2,16.1,0,18.4,0.3,0.3,2.5,2.46,0,0,15.5,NrlyLvl,0,2350000,2000000,1700000
2458,Victory Boulevard,NA,ONE,ashburton,3147,20170401,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,54,37,46,N,N,Y,Y,31.5,57.5,364,2017,1,0,0,0,0,0,10,19,0,14.8,0.3,0.3,2,0.95,1420000,2020000,0,NA,0,1480000,1510000,1610000
2459,Boyle Street,NA,EIGHT,ashburton,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,76,10,32,Y,N,N,N,31.5,57.5,635,1950,1,0,0,0,0,0,12.4,30.8,0,16,0.4,0.7,1.6,2.33,1430000,2200000,0,NA,0,1430000,1480000,1657000
2460,Dunscombe Avenue,NA,SIX,ashburton,3147,20170225,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,73,7,32,Y,N,Y,Y,31.5,57.5,709,1994,2,0,179500,0,1994,0,13.7,19.4,0,14.7,1.1,0.8,2.3,0.37,1510000,2010000,16.1,NrlyLvl,1651000,1450000,1510000,1610000
2462,Yuile Street,NA,SEVEN,ashburton,3147,20161218,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,61,21,35,Y,Y,Y,N,31.5,57.5,780,1938,5,0,1040000,0,2012,0,10,17.5,0,15.6,0.7,0.6,1.8,0.59,1860000,2350000,18.2,NrlyLvl,1966667,2170000,2240000,1682000
2464,Albion Road,NA,NINE,ashburton,3147,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,76,10,32,Y,N,Y,Y,31.5,57.5,599,1930,2,0,1110000,0,2011,0,9.9,23.9,0,15.5,1.4,1.4,1.7,2.49,1510000,2010000,15.3,NrlyLvl,2004167,1200000,1680000,1670000
2465,Nicholas Street,NA,NA,ashburton,3147,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,66,16,32,Y,N,Y,N,31.5,57.5,696,1975,1,0,0,0,0,0,9.9,23.9,0,14.4,1.5,0.4,1.8,0.22,1580000,2120000,15.3,NrlyLvl,1781667,1870000,1290000,1675000
2466,Glen Road,NA,EIGHT,ashburton,3147,20161015,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,62,14,34,Y,N,N,N,31.5,57.5,701,0,1,0,0,0,0,0,9.4,24.8,0,15.7,0.8,0.5,1.7,0.28,1580000,2120000,15.2,GntlyInclnd,2167500,1710000,1740000,1665000
2467,Poulter Street,NA,NINE,ashburton,3147,20160827,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,64,18,37,N,N,Y,N,31.5,57.5,710,1947,1,2,0,495,0,2010,9.3,16.3,0,15.4,1.5,0.2,1.3,0.26,1580000,2120000,16.5,NrlyLvl,1781667,1480000,1510000,1650000
2470,Welfare Parade,NA,ONE,ashburton,3147,20160430,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,67,27,38,N,N,N,N,31.5,57.5,799,1986,2,1,120000,650,1986,2016,16.4,24.1,6.2,15.1,0.7,0.2,1.3,0.48,1660000,2220000,18.7,GntlyInclnd,1875833,1900000,1680000,1670000
2471,Laurel Street,NA,TWO,ashburton,3147,20160312,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,68,27,41,Y,N,Y,N,31.5,57.5,595,1975,4,0,167500,0,1996,0,18.7,22.3,0.2,15.5,1.3,1.3,1.5,2.4,1580000,2120000,16.8,GntlyInclnd,0,1080000,1200000,1665000
2475,Morotai Avenue,NA,NA,ashburton,3147,20141122,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,47,47,47,Y,Y,N,N,31.5,57.5,710,1950,3,3,735000,350,2013,2011,12.9,31,0,14.7,0.8,0.1,1.7,0.79,1660000,2220000,0,NrlyLvl,2285000,2000000,1550000,1610000
2476,Welfare Parade,NA,FIVE,ashburton,3147,20140410,WkDay,ThDay,WrkngDy,sold,Hse,4,2,2,67,27,38,Y,N,Y,Y,31.5,57.5,409,1993,3,3,880000,500,2008,2011,16.7,19,18.2,15.6,0.8,0.5,1.4,0.47,1800000,2270000,0,GntlyInclnd,2066667,2170000,2240000,1620000
2480,Silver Ash Avenue,NA,THREE,ashwood,3147,20170408,WkEnd,SDay,WrkngDy,sold,Hse,3,2,3,68,21,34,Y,Y,Y,Y,80.5,58.5,725,1960,1,0,0,0,0,0,18.6,28.1,0,18.1,1.9,1,1.9,1.02,1060000,1540000,16.8,GntlyInclnd,1520333,1480000,650000,1628000
2481,Carlyle Street,NA,ONE,ashwood,3147,20160305,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,25,40,Y,Y,Y,N,80.5,58.5,697,1960,2,1,400000,270,2004,2002,20.4,23.7,1.2,17.6,2.3,0.6,1.4,1.66,1660000,2220000,16.3,NrlyLvl,1517500,1450000,749900,1700000
2483,Vannam Drive,NA,TWO,ashwood,3147,20150221,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,68,21,34,Y,N,Y,Y,80.5,58.5,728,2003,3,1,360000,200,2003,2003,18.1,36.1,0,16.9,1.3,0.5,0.7,1.09,1370000,1830000,17.2,NrlyLvl,1555833,1610000,1520000,1610000
2485,Warner Avenue,NA,FIVE,ashburton,3147,20171028,WkEnd,SDay,WrkngDy,sold,Hse,3,1,3,54,46,47,Y,N,Y,N,31.5,57.5,641,1947,3,0,151300,0,1995,0,15,21.4,0.4,17.6,1.4,0.5,1.3,0.89,0,0,18.3,GntlyInclnd,1645000,1480000,1510000,1620000
2486,Morotai Avenue,NA,FIVE,ashburton,3147,20170907,WkDay,ThDay,WrkngDy,sold,TwnHse,4,3,2,47,47,47,N,Y,Y,N,31.5,57.5,602,2014,7,0,324975,0,2013,0,7.9,15.2,0.8,16.3,1.2,0.8,1.3,0.72,0,0,16.6,GntlyInclnd,0,1650000,1500000,1675000
2487,Baker Parade,NA,THREE,ashburton,3147,20170617,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,78,11,35,N,N,N,N,31.5,57.5,603,1940,1,0,0,0,0,0,4.2,15.5,0,15.6,0.8,0.4,1.4,0.22,1510000,2010000,15.3,NrlyLvl,1973333,1680000,1740000,1700000
2488,Ashburn Grove,NA,THREE,ashburton,3147,20170603,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,73,11,34,Y,N,Y,N,31.5,57.5,0,0,1,0,0,0,0,0,9.9,14.3,0,16,0.7,0.7,1,0.63,1430000,1920000,0,NA,0,1480000,1510000,1655000
